Date,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,1382255.1391,22350611.951,23619319.0572,15309331.6112,9870755.028,9603912.7646,10683851.5228,9172121.2121,10054196.5724
Stock-based compensation,1652962.5151,12242620.5904,7488214.4508,2750565.063,1953841.0814,2579858.8839,4276015.2284,10933636.3636,2107953.7132
Operating Cash Flow,-14969921.4027,-26951763.8589,118699121.861,45267355.5053,20019287.8338,5115137.9089,9306154.8223,14361818.1818,7950637.1759
Capital Expenditure,-13442110.0363,-40392800.576,-58549838.2376,-65944139.4898,-24988130.5638,-16386144.9647,-12303775.3807,-6961515.1515,-4846491.8705
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,-349619.2893,0.0,0.0
Investment purchases and sales,-54715.8404,11250971.9222,-8057618.2406,-2140781.4014,6380811.0781,2017639.5125,-17183692.8934,0.0,0.0
Investing Cash flow,-13496825.8767,-29141828.6537,-66607456.4782,-68084920.8912,-18607319.4857,-15972097.4984,-30516973.3503,-8420454.5455,-6996923.9783
Issuance (repayment) of debt,22522218.8634,-7605759.5392,-15310737.9448,2226509.5253,9891196.8348,0.0,0.0,-1708484.8485,1016258.9717
Issuance (buybacks) of shares,0.0,-4582145.4284,-11846864.8898,27771876.009,2585393.9993,-980115.4586,-9456218.2741,71752121.2121,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,-20846.6966,0.0,0.0,-303207.8512
Financing Cash Flow,22522218.8634,-12187904.9676,-16453088.8923,28675976.7517,2585393.9993,-1000962.1552,-9456218.2741,75283939.3939,6634685.8064
Effect of forex changes on cash,-1599758.162,2104679.6256,1387921.7378,242169.8418,-542861.853,-232841.5651,-1085977.1574,-1224696.9697,1904.2039
Net cash flow / Change in cash,-5944226.1185,-68281497.4802,35638576.4905,5858411.3658,3997362.3475,-11857921.7447,-30667036.802,81225303.0303,7588399.004
Free Cash Flow,-28412031.4389,-67344564.4348,60149283.6235,-20676783.9845,-4968842.73,-11271007.0558,-2997620.5584,7400303.0303,3104145.3054
Net Cash/Marketcap,,,,,,,,,
