Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,70216000.0,21612000.0,3435000.0,396000.0,3140337.0,4786311.0,7259589.0,8362094.0,9757692.0
Revenue Growth,2.2489,5.2917,7.6742,-0.8739,-0.3439,-0.3407,-0.1318,-0.143,
Cost of Revenue,20944000.0,8210000.0,1423000.0,223000.0,1224170.0,1481290.0,1648632.0,2353498.0,1918286.0
Gross Profit,49272000.0,13402000.0,2012000.0,173000.0,1916167.0,3305021.0,5610957.0,6008596.0,7839406.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,33251000.0,49851000.0,14227000.0,7930000.0,10325842.0,4965279.0,4331328.0,10544347.0,15530248.0
Operating Expenses,58618000.0,67381000.0,20643000.0,32992000.0,13933264.0,7354150.0,35617295.0,17712640.0,20966896.0
Operating Income,-9346000.0,-53979000.0,-18631000.0,-32819000.0,-12017097.0,-4049129.0,-30006338.0,-11704044.0,-13127490.0
Interest Expense,32827000.0,18757000.0,4924000.0,1697000.0,4837025.0,6136842.0,8056232.0,8218225.0,6640209.0
Earnings before Tax,-4143000.0,-80082000.0,-32843000.0,-32361000.0,-28438671.0,-10010974.0,-37736674.0,-18829224.0,-19739033.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-4143000.0,-80082000.0,-32843000.0,-32361000.0,-28438671.0,-10010974.0,-37736674.0,-18829224.0,-19739033.0
Preferred Dividends,10687000.0,4757000.0,9453000.0,720000.0,3861218.0,0.0,0.0,0.0,0.0
Net Income Com,-14830000.0,-84839000.0,-42296000.0,-33081000.0,-32299889.0,-10010974.0,-37736674.0,-18829224.0,-19739033.0
EPS,-0.24,-2.0,-3.73,-12.13,-12.3,-5.3,-21.1,-12.1,-21.5
EPS Diluted,-0.47,-2.0,-3.73,-12.13,-12.3,-5.3,-21.1,-12.1,-21.5
Weighted Average Shs Out,71969815.0,53300332.0,19103602.0,2754247.0,2767607.0,1947734.0,1801614.0,1582585.0,1269575.0
Weighted Average Shs Out (Dil),62854214.0,42428148.0,11328252.0,2726775.0,2633316.0,1899038.0,1790201.0,1554376.0,916780.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.7017,0.6201,0.5857,0.4369,0.6102,0.6905,0.7729,0.7186,0.8034
EBITDA Margin,0.77,-2.512,-7.633,-75.96,-7.09,-0.31,-3.462,-0.749,-0.826
EBIT Margin,0.4085,-2.8375,-8.1278,-77.4343,-7.5156,-0.8094,-4.0884,-1.2689,-1.3424
Profit Margin,-0.211,-3.926,-12.313,-83.538,-10.285,-2.092,-5.198,-2.252,-2.023
Free Cash Flow margin,-1.905,-7.1601,-6.7357,-10.2247,-2.4879,-0.5061,-0.7637,-1.6867,-4.4043
EBITDA,54051000.0,-54300000.0,-26221000.0,-30080000.0,-22263984.0,-1485261.0,-25131137.0,-6263882.0,-8062176.0
EBIT,28684000.0,-61325000.0,-27919000.0,-30664000.0,-23601646.0,-3874132.0,-29680442.0,-10610999.0,-13098824.0
Consolidated Income,-4143000.0,-80082000.0,-32843000.0,-32361000.0,-28438671.0,-10010974.0,-37736674.0,-18829224.0,-19739033.0
Earnings Before Tax Margin,-0.059,-3.7054,-9.5613,-81.7197,-9.0559,-2.0916,-5.1982,-2.2517,-2.0229
Net Profit Margin,-0.059,-3.7054,-9.5613,-81.7197,-9.0559,-2.0916,-5.1982,-2.2517,-2.0229
