date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY
,revenue,14145156000.0,9127057000.0,6779174000.0,4720895000.0,3380360000.0,2249885000.0,1318951000.0
,costOfRevenue,10032985000.0,6979725000.0,5192451000.0,3602072000.0,2572549000.0,1709161000.0,1007853000.0
,grossProfit,4112171000.0,2147332000.0,1586723000.0,1118823000.0,807811000.0,540724000.0,311098000.0
,grossProfitRatio,0.29071231169172,0.235271018905656,0.234058456089193,0.236993832737225,0.238971884651339,0.2403340615187,0.235867746413627
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2339649000.0,356727000.0,1285813000.0,804317000.0,417368000.0,236810000.0,186505000.0
,SellingAndMarketingExpenses,0.0,2720546000.0,774189000.0,549959000.0,586660000.0,384373000.0,271397000.0
,otherExpenses,1921732000.0,2881000.0,-204000.0,758000.0,1756000.0,2718000.0,-489000.0
,operatingExpenses,3751822000.0,3077273000.0,2060002000.0,1354276000.0,1004028000.0,622074000.0,458882000.0
,costAndExpenses,13784807000.0,10056998000.0,7252453000.0,4956348000.0,3576577000.0,2331235000.0,1466735000.0
,interestExpense,146397000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,285711000.0,192419000.0,123542000.0,87020000.0,55572000.0,891000.0,980000.0
,EBITDA,646060000.0,-737522000.0,-349737000.0,-148433000.0,-140645000.0,-80459000.0,-146804000.0
,EBITDARatio,0.0456735860672021,-0.0808061130767563,-0.0515899134614335,-0.0314417075575712,-0.041606515282396,-0.0357613833595939,-0.111303604152088
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,360349000.0,-929941000.0,-473279000.0,-235453000.0,-196217000.0,-81350000.0,-147784000.0
,operatingIncomeRatio,0.0254750813635424,-0.101888374313867,-0.0698136675648095,-0.0498746530054153,-0.0580461844300607,-0.0361574036006285,-0.112046618866053
,totalOtherIncomeExpensesNet,-8633000.0,2881000.0,-204000.0,758000.0,1756000.0,2718000.0,-489000.0
,incomeBeforeTax,205319000.0,-981574000.0,-502043000.0,-244128000.0,-193767000.0,-77348000.0,-147923000.0
,incomeBeforeTaxRatio,0.0145151456795528,-0.107545510014893,-0.0740566623603407,-0.0517122282956939,-0.057321409554012,-0.0343786460196855,-0.112152005646912
,incomeTaxExpense,20323000.0,3010000.0,2037000.0,486000.0,608000.0,95000.0,175000.0
,netIncome,184996000.0,-984584000.0,-504080000.0,-244614000.0,-194375000.0,-77443000.0,-148098000.0
,netIncomeRatio,0.0130783994181471,-0.107875298686093,-0.0743571414452557,-0.0518151748767977,-0.0575012720538641,-0.0344208704000427,-0.112284686845834
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.93971040021809,-10.68,-5.63,-2.81,-2.29,-0.92,-2.97
,EPSDiluted,1.86230709604679,-10.68,-5.63,-2.81,-2.29,-0.92,-2.97
,weightedAverageShsOut,95373000.0,92200000.0,89472000.0,86983000.0,84977000.0,83726000.0,50641601.0
,weightedAverageShsOutDil,99337000.0,92200000.0,89472000.0,86983000.0,84977000.0,83726000.0,50641601.0
