Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,2454637.0,2533985.0,3466510.0,2513162.0,2358136.0,2242504.0,266006.0,311939.0
Stock-based compensation,142017.0,2940424.0,3463435.0,4306304.0,4267334.0,16549820.0,6240196.0,19335202.0
Operating Cash Flow,-3267492.0,-5065759.0,-3278321.0,-1690772.0,2254025.0,-10809954.0,-25177746.0,-5077609.0
Capital Expenditure,-114931.0,-103341.0,-187089.0,-579209.0,-750936.0,67266.0,-456419.0,-780501.0
Acquisitions and disposals,0.0,0.0,0.0,-3195452.0,0.0,-458747.0,0.0,8838.0
Investment purchases and sales,-5413264.0,-1885098.0,0.0,0.0,-2650.0,4920510.0,-6980409.0,-83361.0
Investing Cash flow,-5528195.0,-1838613.0,-1506909.0,-4352746.0,-1793338.0,4102891.0,-7436828.0,-855024.0
Issuance (repayment) of debt,-653634.0,2680044.0,4126714.0,981273.0,73602.0,1652897.0,9325164.0,3286009.0
Issuance (buybacks) of shares,0.0,14884435.0,0.0,0.0,0.0,-482417.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-653634.0,17564479.0,4426714.0,6481273.0,73602.0,3149007.0,35825517.0,3515677.0
Effect of forex changes on cash,-34399.0,-20899.0,-45596.0,84649.0,-157265.0,137588.0,276457.0,-124.0
Net cash flow / Change in cash,-9483720.0,10639208.0,-404112.0,522404.0,377024.0,-3420468.0,3487400.0,-2417080.0
Free Cash Flow,-3382423.0,-5169100.0,-3465410.0,-2269981.0,1503089.0,-10742688.0,-25634165.0,-5858110.0
Net Cash/Marketcap,-0.2142,0.1258,-0.323,-0.1934,-0.0545,-0.2386,0.0232,0.0072
