date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY
,revenue,5806424000.0,4568904000.0,4036701000.0,3480014000.0,2984493000.0,2814049000.0,2929408000.0,2842781000.0,3171944000.0,3175167000.0,1820760000.0,1520216000.0,2521716000.0,2731229000.0,2070627000.0,2085153000.0,1496718000.0,1323049000.0,1637282000.0,2103757000.0,1498812000.0,843200000.0,1166300000.0,1031800000.0,694900000.0,442400000.0,243700000.0
,costOfRevenue,2449561000.0,1869377000.0,1447369000.0,1287547000.0,1163391000.0,1215229000.0,1232962000.0,1237452000.0,1330016000.0,1259243000.0,815662000.0,864824000.0,1145416000.0,1190323000.0,942091000.0,862353000.0,670013000.0,671505000.0,814393000.0,937152000.0,677805000.0,447100000.0,554900000.0,471900000.0,300300000.0,194000000.0,122300000.0
,grossProfit,3356863000.0,2699527000.0,2589332000.0,2192467000.0,1821102000.0,1598820000.0,1696446000.0,1605329000.0,1841928000.0,1915924000.0,1005098000.0,655392000.0,1376300000.0,1540906000.0,1128536000.0,1222800000.0,826705000.0,651544000.0,822889000.0,1166605000.0,821007000.0,396100000.0,611400000.0,559900000.0,394600000.0,248400000.0,121400000.0
,grossProfitRatio,0.57812915488087,0.59084782696244,0.641447558290792,0.630016718323547,0.610188062092959,0.568156418029679,0.579108816525387,0.564703717943802,0.580693732297922,0.603408891563814,0.552021134031943,0.431117683276587,0.545779144043183,0.564180447703214,0.545021387241642,0.586431787019945,0.552345197959803,0.492456439632999,0.502594543884316,0.554534102560324,0.547771835293552,0.469758064516129,0.524221898310898,0.542643923240938,0.567851489422939,0.561482820976492,0.498153467377924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,863864000.0,711030000.0,608712000.0,526870000.0,481258000.0,530616000.0,539469000.0,487832000.0,452937000.0,386163000.0,329560000.0,371463000.0,409973000.0,437513000.0,393823000.0,340277000.0,280641000.0,268291000.0,287408000.0,355772000.0,246227000.0,164700000.0,181900000.0,134100000.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,734149000.0,599124000.0,443426000.0,389336000.0,379399000.0,406864000.0,384907000.0,387812000.0,372666000.0,369431000.0,361372000.0,415126000.0,466951000.0,513525000.0,424922000.0,299961000.0,248706000.0,253933000.0,290588000.0,354368000.0,267877000.0,199100000.0,242400000.0,219400000.0,200800000.0,130500000.0,70600000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-20385000.0,-7933000.0,-2839000.0,-3359000.0,7051000.0,-2431000.0,1926000.0,-1149000.0,-1128000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
