Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,2114000.0,2165000.0,2375000.0,1662000.0,838000.0,326000.0,353405.0,369651.0,326818.0
Stock-based compensation,921000.0,1895000.0,2016000.0,2834000.0,3835000.0,1162000.0,915361.0,1162117.0,476875.0
Operating Cash Flow,-12552000.0,-13564000.0,-17851000.0,-13599000.0,-12338000.0,-8075000.0,-7577852.0,-5073249.0,-5730547.0
Capital Expenditure,-649000.0,-1284000.0,-490000.0,-1008000.0,-1374000.0,-257000.0,-162463.0,-268632.0,-161201.0
Acquisitions and disposals,1764000.0,-1091000.0,0.0,-7495000.0,-3869000.0,-1000000.0,0.0,0.0,0.0
Investment purchases and sales,0.0,-200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,1084000.0,-2701000.0,-609000.0,-2640000.0,-11373000.0,-1399000.0,-347769.0,-113104.0,-168008.0
Issuance (repayment) of debt,647000.0,4953000.0,-1459000.0,-116000.0,-452000.0,-3597000.0,7066044.0,5957292.0,-634848.0
Issuance (buybacks) of shares,0.0,11385000.0,9962000.0,10260000.0,257000.0,61711000.0,-737773.0,-132934.0,-825237.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,2147000.0,16338000.0,8503000.0,10144000.0,-195000.0,58114000.0,6328271.0,5824358.0,7647915.0
Effect of forex changes on cash,-59000.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-9380000.0,89000.0,-9957000.0,-6095000.0,-23906000.0,48640000.0,-1597350.0,638005.0,1749360.0
Free Cash Flow,-13201000.0,-14848000.0,-18341000.0,-14607000.0,-13712000.0,-8332000.0,-7740315.0,-5341881.0,-5891748.0
Net Cash/Marketcap,-0.3023,-0.0241,0.1764,0.3808,0.3839,0.3397,-0.3364,-0.3364,-0.3364
