date,,2020-02-29_FY,2019-02-28_FY,2018-02-28_FY,2017-02-28_FY,2016-02-29_FY,2015-02-28_FY,2014-02-28_FY,2013-02-28_FY,2012-02-29_FY,2011-02-28_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-110195000.0,367236000.0,198440000.0,116880010.0,102878520.0,67156580.0,60600000.0,33400000.0,24300000.0,24000000.0
,depreciationAndAmortization,115188000.0,88835000.0,59214000.0,33561800.0,19183020.0,12465780.0,10000000.0,7300000.0,5700000.0,3500000.0
,deferredIncomeTax,-58339000.0,-19786000.0,5181000.0,-3343960.0,-787580.0,-2340700.0,-1000000.0,-600000.0,-400000.0,-700000.0
,stockBasedCompensation,0.0,77277000.0,47149738000.0,36115200000.0,25847497000.0,18441076000.0,8283900000.0,7901243000.0,5306472000.0,5306472000.0
,changeInWorkingCapital,500674000.0,-251867000.0,378408000.0,188583300.0,86970620.0,52292860.0,24000000.0,16300000.0,35500000.0,21700000.0
,accountsReceivables,7267000.0,7889000.0,-12848309000.0,-2244898000.0,3222529000.0,6601804000.0,0.0,0.0,0.0,0.0
,inventory,-18082000.0,-2368000.0,-2498325000.0,-2222598000.0,207006000.0,-362326000.0,-186556000.0,-105784000.0,9510000.0,9510000.0
,accountsPayables,8737000.0,49286000.0,30978516000.0,5357312000.0,3778512000.0,1988729000.0,-1582639000.0,1582054000.0,-60198000.0,-60198000.0
,otherWorkingCapital,0.0,1380521000.0,1275059252000.0,754290715000.0,445592023000.0,495443932000.0,20362219000.0,3077224000.0,197395149000.0,197395149000.0
,otherNonCashItems,425978000.0,12665000.0,47827000.0,28266460.0,-20403850.0,18016040.0,8000000.0,8900000.0,8300000.0,5000000.0
,netCashProvidedByOperatingActivites,855850000.0,194361000.0,685293000.0,359557440.0,187718420.0,147577990.0,101600000.0,65400000.0,73400000.0,53800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-178071000.0,-138406000.0,-126344339.0,-71111758.0,-35087893.0,-30696412.0,-10835726.0,-6163284.0,-72631938.0,-5164709.0
,acquisitionsNet,-7000000.0,-66921000.0,-14008541000.0,-27200305000.0,-21825767000.0,-6000000.0,-8000000.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-581204000.0,-1197155466000.0,-313950848000.0,-27470431000.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-338815000.0,-166584000.0,-840355992.0,-518265348.0,-215351987.0,-145785010.0,-17402866.0,-28118705.0,-59095759.0,-29567949.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,2490000.0,500710000.0,502127000.0,1673800.0,645990.0,0.0,0.0,-2400000.0,0.0,129600000.0
,dividendsPaid,0.0,0.0,-41166000.0,0.0,0.0,0.0,0.0,-39000000.0,0.0,-30000000.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,131231000.0,475019000.0,428150496.0,198296836.0,645989.0,201837942.0,0.0,-41465075.0,-470022.0,96613386.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,3218000.0,33208000.0,-31784962.0,-3413961.0,-9127816.0,-3404060.0,694398.0,674941.0,1582216.0,1545120.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,651484000.0,536004000.0,249086000.0,36174970.0,-36115390.0,200226860.0,84800000.0,-3500000.0,15400000.0,122400000.0
,cashAtEndOfPeriod,1898624000.0,1247523090.0,719303000.0,470217010.0,434042040.0,470126860.0,269900000.0,185100000.0,188600000.0,173200000.0
,cashAtBeginningOfPeriod,1247140000.0,711519090.0,470217000.0,434042040.0,470157430.0,269900000.0,185100000.0,188600000.0,173200000.0,50800000.0
,operatingCashFlow,855850000.0,194361000.0,685293000.0,359557440.0,187718420.0,147577990.0,101600000.0,65400000.0,73400000.0,53800000.0
,capitalExpenditure,-188064000.0,-138406000.0,-126344339000.0,-71111758000.0,-35087893000.0,-30696412000.0,-6163284000.0,-72631938000.0,-5164709000.0,-5164709000.0
,freeCashFlow,667786000.0,-160648000.0,556870000.0,288445680.0,152630530.0,116742010.0,90700000.0,58500000.0,-1100000.0,48600000.0
