Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Revenue,46702000.0,40865000.0,34895000.0,30513000.0,27539000.0,25181000.0,24492000.0,23824000.0,22878000.0,21058000.0,19809000.0
Revenue Growth,0.1428,0.1711,0.1436,0.108,0.0936,0.0281,0.028,0.0413,0.0864,0.0631,0.2238
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,46702000.0,40865000.0,34895000.0,30513000.0,27539000.0,25181000.0,24492000.0,23824000.0,22878000.0,21058000.0,19809000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,18817000.0,16239000.0,14483000.0,13318000.0,12734000.0,11703000.0,10898000.0,10735000.0,10493000.0,9235000.0,8982000.0
Operating Expenses,25676000.0,22362000.0,19967000.0,18871000.0,18032000.0,16116000.0,15449000.0,15314000.0,14855000.0,13609000.0,13557000.0
Operating Income,21026000.0,18503000.0,14928000.0,11642000.0,9507000.0,9065000.0,9043000.0,8510000.0,8023000.0,7449000.0,6252000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,21026000.0,18503000.0,14928000.0,11642000.0,9507000.0,9065000.0,9043000.0,8510000.0,8023000.0,7449000.0,6252000.0
Income Tax Expense,3542000.0,4095000.0,3741000.0,2679000.0,2318000.0,2537000.0,2672000.0,2680000.0,2732000.0,2564000.0,2167000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,17484000.0,14408000.0,11187000.0,8963000.0,7189000.0,6528000.0,6371000.0,5830000.0,5291000.0,4885000.0,4085000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,17484000.0,14408000.0,11187000.0,8963000.0,7189000.0,6528000.0,6371000.0,5830000.0,5291000.0,4885000.0,4085000.0
EPS,2.05,1.69,1.32,1.06,0.85,0.775,0.76,0.7,0.64,0.595,0.5
EPS Diluted,2.05,1.69,1.31,1.06,0.85,0.77,0.755,0.695,0.635,0.59,0.495
Weighted Average Shs Out,8537814.0,8526614.0,8502614.0,8474414.0,8444714.0,8427514.0,8385308.0,8335708.0,8291656.0,8237824.0,8202756.0
Weighted Average Shs Out (Dil),8537814.0,8513558.0,8495022.0,8459327.0,8437342.0,8411890.0,8374680.0,8312962.0,8269472.0,8224464.0,8242456.0
Dividend per Share,0.4,0.39,0.38,0.37,0.36,0.35,0.35,0.35,0.45,0.343,0.34
Gross Margin,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EBITDA Margin,0.464,0.468,0.446,0.402,0.365,0.384,0.399,0.392,0.383,0.398,0.359
EBIT Margin,0.4502,0.4528,0.4278,0.3815,0.3452,0.36,0.3692,0.3572,0.3507,0.3537,0.3156
Profit Margin,0.374,0.353,0.321,0.294,0.261,0.259,0.26,0.245,0.231,0.232,0.206
Free Cash Flow margin,0.4504,0.4979,0.4004,0.4356,0.4374,0.4293,0.4143,0.4207,0.3839,0.2917,0.2121
EBITDA,21664000.0,19138000.0,15565000.0,12271000.0,10052000.0,9682000.0,9780000.0,9345000.0,8760000.0,8371000.0,7110000.0
EBIT,21026000.0,18503000.0,14928000.0,11642000.0,9507000.0,9065000.0,9043000.0,8510000.0,8023000.0,7449000.0,6252000.0
Consolidated Income,17484000.0,14408000.0,11187000.0,8963000.0,7189000.0,6528000.0,6371000.0,5830000.0,5291000.0,4885000.0,4085000.0
Earnings Before Tax Margin,0.4502,0.4528,0.4278,0.3815,0.3452,0.36,0.3692,0.3572,0.3507,0.3537,0.3156
Net Profit Margin,0.3744,0.3526,0.3206,0.2937,0.261,0.2592,0.2601,0.2447,0.2313,0.232,0.2062
