date,,2020-11-30_FY,2019-11-30_FY,2018-11-30_FY,2017-11-30_FY,2016-11-30_FY
,revenue,4287800000.0,4414600000.0,4009200000.0,3599700000.0,2734800000.0
,costOfRevenue,1590000000.0,1657000000.0,1495700000.0,1348400000.0,1037700000.0
,grossProfit,2697800000.0,2757600000.0,2513500000.0,2251300000.0,1697100000.0
,grossProfitRatio,0.629180465506787,0.624654555339102,0.626933053975856,0.625413228880184,0.620557261956999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1128000000.0,1197900000.0,1192800000.0,1096000000.0,907100000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-31600000.0,10800000.0,1700000.0,18700000.0,14100000.0
,operatingExpenses,1340900000.0,1666500000.0,1730100000.0,1614100000.0,1252700000.0
,costAndExpenses,2930900000.0,3411100000.0,3367900000.0,3068600000.0,2474400000.0
,interestExpense,236600000.0,259700000.0,225700000.0,154300000.0,119400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,591600000.0,573100000.0,541200000.0,492500000.0,335700000.0
,EBITDA,1948500000.0,1576600000.0,1182500000.0,1023600000.0,596100000.0
,EBITDARatio,0.454428844628947,0.357133149096181,0.294946622767634,0.284357029752479,0.217968407196139
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1356900000.0,1003500000.0,641300000.0,531100000.0,260400000.0
,operatingIncomeRatio,0.31645599141751,0.227313912925293,0.159957098673052,0.147540072783843,0.0952172005265467
,totalOtherIncomeExpensesNet,-238000000.0,-2800000.0,5600000.0,-6900000.0,0.0
,incomeBeforeTax,883300000.0,742900000.0,424300000.0,372100000.0,142300000.0
,incomeBeforeTaxRatio,0.206003078501796,0.168282517102342,0.105831587349097,0.103369725254882,0.0520330554336697
,incomeTaxExpense,13300000.0,242600000.0,-115400000.0,-49900000.0,-5100000.0
,netIncome,870700000.0,502700000.0,542300000.0,416900000.0,152800000.0
,netIncomeRatio,0.203064508605812,0.113872151497304,0.135263893045994,0.115815206822791,0.0558724586807079
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.18220551378446,1.22849,1.33276,1.00168,0.48309
,EPSDiluted,2.18220551378446,1.22849,1.33276,1.00168,0.48309
,weightedAverageShsOut,396000000.0,399000000.0,394000000.0,400000000.0,309000000.0
,weightedAverageShsOutDil,396000000.0,399000000.0,394000000.0,400000000.0,309000000.0
