date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY
,revenue,343113000.0,232594000.0,204113000.0,162955000.0,152135000.0,137801000.0
,costOfRevenue,185252000.0,124959000.0,108145000.0,89262000.0,85218000.0,79242000.0
,grossProfit,157861000.0,107635000.0,95968000.0,73693000.0,66917000.0,58559000.0
,grossProfitRatio,0.460084578549924,0.46275914254022,0.470170934727332,0.452229143014943,0.439852762349229,0.424953374794087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,42059000.0,31461000.0,20897000.0,10789000.0,8520000.0,7375000.0
,GeneralAndAdministrativeExpenses,88755000.0,58847000.0,47588000.0,37069000.0,33859000.0,34602000.0
,SellingAndMarketingExpenses,40552000.0,35020000.0,20731000.0,11218000.0,9294000.0,8620000.0
,otherExpenses,-1795000.0,23000.0,301000.0,-1728000.0,0.0,0.0
,operatingExpenses,171366000.0,125328000.0,89216000.0,59076000.0,51673000.0,50597000.0
,costAndExpenses,356618000.0,250287000.0,197361000.0,148338000.0,136891000.0,129839000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,21615000.0,13807000.0,5824000.0,5712000.0,6142000.0,7075000.0
,EBITDA,8110000.0,-3886000.0,12576000.0,20329000.0,21386000.0,15037000.0
,EBITDARatio,0.0236365279077155,-0.0167072237460983,0.0616129300926448,0.124752232211347,0.140572517829559,0.109121123939594
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-13505000.0,-17693000.0,6752000.0,14617000.0,15244000.0,7962000.0
,operatingIncomeRatio,-0.0393602107760417,-0.0760681702881416,0.0330797156477049,0.089699610321868,0.100200479836987,0.0577789711250281
,totalOtherIncomeExpensesNet,-1795000.0,23000.0,301000.0,-1728000.0,0.0,0.0
,incomeBeforeTax,-28972000.0,-15224000.0,7053000.0,12889000.0,14336000.0,7373000.0
,incomeBeforeTaxRatio,-0.0844386543208797,-0.0654531071308804,0.0345543889904122,0.0790954558006812,0.0942320964932461,0.0535046915479568
,incomeTaxExpense,15005000.0,-17718000.0,-10870000.0,6918000.0,-11094000.0,408000.0
,netIncome,-43977000.0,2494000.0,17923000.0,5971000.0,22358000.0,-6700000.0
,netIncomeRatio,-0.128170602687744,0.0107225465833169,0.0878092037253874,0.0366420177349575,0.146961580175502,-0.0486208372943593
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.83,0.11,0.96,0.42,1.89,-0.493313794180208
,EPSDiluted,-1.83,0.1,0.85,0.37,1.74,-0.459766770610555
,weightedAverageShsOut,24650258.0,22640461.0,18573067.0,12590221.0,13453568.0,13581619.0
,weightedAverageShsOutDil,24650258.0,23923777.0,21140382.0,14543170.0,14645632.0,14572606.0
