date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,541239000.0,424330000.0,441320000.0,510367000.0,458787000.0,407463000.0,401227000.0,382618000.0,330218000.0,344669000.0,287043000.0,232947000.0,250463000.0,193819000.0
,costOfRevenue,274220000.0,236405000.0,243938000.0,337477000.0,257569000.0,217034000.0,223438000.0,211544000.0,192642000.0,225216000.0,174313000.0,156303000.0,171365000.0,133465000.0
,grossProfit,267019000.0,187925000.0,197382000.0,172890000.0,201218000.0,190429000.0,177789000.0,171074000.0,137576000.0,119453000.0,112730000.0,76644000.0,79098000.0,60354000.0
,grossProfitRatio,0.493347670807167,0.442874649447364,0.447253693465059,0.33875622836116,0.438586969552319,0.46735286394102,0.443113250105302,0.447114354264567,0.416621746846023,0.346573088963614,0.392728615573276,0.329019047251091,0.315807125204122,0.311393619820554
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,85258000.0,81184000.0,89963000.0,127541000.0,106869000.0,89714000.0,80311000.0,79299000.0,66748000.0,67725000.0,55412000.0,46132000.0,44348000.0,44439000.0
,GeneralAndAdministrativeExpenses,44444000.0,37115000.0,40500000.0,39875000.0,41592000.0,38454000.0,31371000.0,31945000.0,26114000.0,27002000.0,27998000.0,15613000.0,15253000.0,12103000.0
,SellingAndMarketingExpenses,94185000.0,82553000.0,86432000.0,82781000.0,83675000.0,78563000.0,76283000.0,68075000.0,62129000.0,55551000.0,42121000.0,33486000.0,31627000.0,28439000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
