date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-30682000.0,-21412000.0,-13840000.0,-23085000.0,-6049000.0
,depreciationAndAmortization,890000.0,718000.0,371000.0,194000.0,101000.0
,deferredIncomeTax,-5493000.0,-4239000.0,-4223000.0,-2401000.0,-2116000.0
,stockBasedCompensation,4305000.0,3226000.0,1795000.0,11731000.0,1132000.0
,changeInWorkingCapital,1948000.0,-2102000.0,3473000.0,1401000.0,-3151000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-155000.0,-43000.0,1335000.0,392000.0,220000.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,7413000.0,-24000.0,200000.0,3452000.0,819000.0
,netCashProvidedByOperatingActivites,-21619000.0,-23833000.0,-12224000.0,-8708000.0,-9264000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-361000.0,-46000.0,-210000.0,-370000.0,-15000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,15075000.0
,otherInvestingActivites,-952000.0,-99000.0,-441000.0,-563000.0,-129000.0
,netCashUsedForInvestingActivites,-1313000.0,-145000.0,-651000.0,-933000.0,14931000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-297000.0,-197000.0,0.0,0.0,0.0
,commonStockIssued,66581000.0,0.0,0.0,79834000.0,200000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-4484000.0,150000.0,207000.0,-2087000.0,0.0
,netCashUsedProvidedByFinancingActivities,61800000.0,-47000.0,207000.0,77747000.0,200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-3474000.0,-985000.0,2937000.0,-1393000.0,11000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,35394000.0,-25010000.0,-9731000.0,66713000.0,5878000.0
,cashAtEndOfPeriod,87356000.0,51962000.0,76972000.0,86703000.0,19990000.0
,cashAtBeginningOfPeriod,51962000.0,76972000.0,86703000.0,19990000.0,14112000.0
,operatingCashFlow,-21619000.0,-23833000.0,-12224000.0,-8708000.0,-9264000.0
,capitalExpenditure,-1632000.0,-1261000.0,-1624000.0,-1095000.0,-554000.0
,freeCashFlow,-23251000.0,-25094000.0,-13848000.0,-9803000.0,-9818000.0
