date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,5758000000.0,6110000000.0,6946100000.0,6268400000.0,5550600000.0,2854400000.0,2241200000.0,2515000000.0,2184700000.0,1961100000.0,1585900000.0,1531500000.0,1764500000.0,1276800000.0,3151800000.0,2357700000.0,1997000000.0,1586000000.0,1301000000.0,1271000000.0,1549000000.0,1315000000.0,1426000000.0,2410000000.0,2638000000.0,3150000000.0,2658000000.0
,costOfRevenue,5374600000.0,5439200000.0,5822100000.0,5539600000.0,4923700000.0,2486800000.0,1853200000.0,2033700000.0,1748000000.0,1573900000.0,1349900000.0,1222700000.0,1377200000.0,1038300000.0,2797100000.0,1998800000.0,1765000000.0,1406000000.0,1181000000.0,1122000000.0,1196000000.0,1055000000.0,1083000000.0,1742000000.0,1891000000.0,2378000000.0,2013000000.0
,grossProfit,383400000.0,670800000.0,1124000000.0,728800000.0,626900000.0,367600000.0,388000000.0,481300000.0,436700000.0,387200000.0,236000000.0,308800000.0,387300000.0,238500000.0,354700000.0,358900000.0,232000000.0,180000000.0,120000000.0,149000000.0,353000000.0,260000000.0,343000000.0,668000000.0,747000000.0,772000000.0,645000000.0
,grossProfitRatio,0.0665856200069469,0.109787234042553,0.161817422726422,0.116265713738753,0.112942744928476,0.128783632286996,0.173121542031055,0.191371769383698,0.199890145100014,0.197440212125848,0.148811400466612,0.201632386549135,0.219495607820912,0.186795112781955,0.112538866679358,0.152224625694533,0.116174261392088,0.113493064312736,0.0922367409684858,0.117230527143981,0.227888960619755,0.197718631178707,0.240532959326788,0.277178423236515,0.28316906747536,0.245079365079365,0.242663656884876
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000.0,4200000.0,4000000.0,5000000.0,5000000.0,5000000.0,5000000.0,9000000.0,10000000.0,29000000.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,422000000.0,416900000.0,430600000.0,350700000.0,323200000.0,186500000.0,170400000.0,190000000.0,168600000.0,161400000.0,134400000.0,135300000.0,137300000.0,126400000.0,176900000.0,176300000.0,141000000.0,130000000.0,115000000.0,116000000.0,127000000.0,120000000.0,123000000.0,285000000.0,358000000.0,385000000.0,337000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,18900000.0,27500000.0,21700000.0,0.0,0.0,200000.0,100000.0,-1300000.0,-11300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,421100000.0,416500000.0,430200000.0,350500000.0,322900000.0,186200000.0,169100000.0,189700000.0,168300000.0,161400000.0,134400000.0,135300000.0,137300000.0,124500000.0,174700000.0,171400000.0,145000000.0,127000000.0,120000000.0,121000000.0,213000000.0,209000000.0,211000000.0,438000000.0,488000000.0,527000000.0,477000000.0
,costAndExpenses,5795700000.0,5855700000.0,6252300000.0,5890100000.0,5246600000.0,2673000000.0,2022300000.0,2223400000.0,1916300000.0,1735300000.0,1484300000.0,1358000000.0,1514500000.0,1162800000.0,2971800000.0,2170200000.0,1910000000.0,1533000000.0,1301000000.0,1243000000.0,1409000000.0,1264000000.0,1294000000.0,2180000000.0,2379000000.0,2905000000.0,2490000000.0
