date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY
,revenue,1509713000.0,1237153000.0,1177371000.0,1052320000.0,942050000.0,751370000.0,624692000.0,584497000.0,524456000.0,480894000.0,450340000.0,588585000.0,885407000.0,1255985000.0,1213541000.0,947347000.0,762009000.0,607501000.0,540716000.0,504071000.0,550654000.0,450100000.0,291200000.0
,costOfRevenue,1111000000.0,914321000.0,879138000.0,787005000.0,716022000.0,566603000.0,462872000.0,433644000.0,391173000.0,361400000.0,339533000.0,499925000.0,679164000.0,956251000.0,906781000.0,712843000.0,573616000.0,459729000.0,416137000.0,383984000.0,416037000.0,335800000.0,218700000.0
,grossProfit,398713000.0,322832000.0,298233000.0,265315000.0,226028000.0,184767000.0,161820000.0,150853000.0,133283000.0,119494000.0,110807000.0,88660000.0,206243000.0,299734000.0,306760000.0,234504000.0,188393000.0,147772000.0,124579000.0,120087000.0,134617000.0,114300000.0,72500000.0
,grossProfitRatio,0.264098540583541,0.260947514171651,0.253304183643049,0.252123878668086,0.239932063053978,0.245906810226653,0.259039654741857,0.258090289599433,0.254135713958845,0.248483033683099,0.246051871918995,0.150632449009064,0.232935813699237,0.238644569799799,0.252780911398956,0.247537597100112,0.247231988073632,0.243245690130551,0.23039636334046,0.238234296359045,0.244467487750929,0.253943568095979,0.24896978021978
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,262300000.0,235050000.0,220026000.0,185776000.0,159435000.0,146433000.0,132505000.0,127913000.0,127896000.0,123972000.0,159998000.0,217426000.0,245224000.0,222806000.0,169975000.0,139470000.0,113299000.0,95567000.0,92734000.0,92520000.0,79500000.0,52500000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,291998000.0,262300000.0,235050000.0,220026000.0,185776000.0,159435000.0,146433000.0,132505000.0,127913000.0,127896000.0,123972000.0,159998000.0,339517000.0,245224000.0,222806000.0,169975000.0,139470000.0,113299000.0,95567000.0,92734000.0,95563000.0,82100000.0,54200000.0
,costAndExpenses,1402998000.0,1176621000.0,1114188000.0,1007031000.0,901798000.0,726038000.0,609305000.0,566149000.0,519086000.0,489296000.0,463505000.0,659923000.0,1018681000.0,1201475000.0,1129587000.0,882818000.0,713086000.0,573028000.0,511704000.0,476718000.0,511600000.0,417900000.0,272900000.0
,interestExpense,9275000.0,11579000.0,9903000.0,7481000.0,5462000.0,4454000.0,4024000.0,4218000.0,4447000.0,3488000.0,3926000.0,14064000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,12772000.0,11597000.0,10673000.0,9364000.0,7964000.0,7858000.0,7281000.0,6777000.0,6479000.0,6615000.0,7357000.0,10969000.0,11090000.0,9350000.0,8607000.0,6118000.0,5273000.0,4440000.0,3614000.0,3984000.0,3043000.0,2600000.0,1700000.0
,EBITDA,119487000.0,72129000.0,73856000.0,54653000.0,48216000.0,33190000.0,22668000.0,25125000.0,11849000.0,-1787000.0,-5808000.0,-60369000.0,-122184000.0,63860000.0,92561000.0,70647000.0,54196000.0,38913000.0,32626000.0,31337000.0,42097000.0,34800000.0,20000000.0
,EBITDARatio,0.0791455064638113,0.0583024088370638,0.0627295899083636,0.0519357229740003,0.0511819967093042,0.0441726446357986,0.0362866820769275,0.0429856782840631,0.022592934392971,-0.00371599562481545,-0.0128969223253542,-0.102566324320192,-0.137997553667409,0.0508445562646051,0.0762734839613989,0.0745735195234692,0.071122519550294,0.0640542155486164,0.0603385141183172,0.0621678295319509,0.0764490950760369,0.0773161519662297,0.0686813186813187
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,106715000.0,60532000.0,63183000.0,45289000.0,40252000.0,25332000.0,15387000.0,18348000.0,5370000.0,-8402000.0,-13165000.0,-71338000.0,-133274000.0,54510000.0,83954000.0,64529000.0,48923000.0,34473000.0,29012000.0,27353000.0,39054000.0,32200000.0,18300000.0
,operatingIncomeRatio,0.0645420685918449,0.0489284672146452,0.0536644778918455,0.0430372890375551,0.0427280929886949,0.0337144150019298,0.0246313383235258,0.0313910935385468,0.0102391811705844,-0.0174716257636818,-0.029233468046365,-0.121202545086946,-0.150522866884947,0.043400199843151,0.0691810165457945,0.0681154846112354,0.0642026537744305,0.0567455856039743,0.0536547836572249,0.0542641810379887,0.0709229389053743,0.0715396578538103,0.0628434065934066
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122091000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15000000.0
,incomeBeforeTax,97440000.0,48953000.0,53280000.0,37808000.0,34790000.0,20878000.0,11363000.0,14130000.0,923000.0,-11890000.0,-17091000.0,-85402000.0,-153438000.0,27555000.0,65338000.0,55238000.0,42424000.0,32002000.0,27748000.0,24957000.0,34927000.0,30200000.0,1100000.0
,incomeBeforeTaxRatio,0.0645420685918449,0.0395690751265203,0.0452533653368394,0.0359282347574882,0.0369300992516321,0.0277865765202231,0.0181897639156576,0.0241746322051268,0.00175991884924569,-0.0247247834242058,-0.0379513256650531,-0.145097139750418,-0.173296574343776,0.0219389562773441,0.0538407849425771,0.0583080961886194,0.0556738831168661,0.0526781025874855,0.0513171424555589,0.0495108823955355,0.0634282144504535,0.0670962008442568,0.00377747252747253
,incomeTaxExpense,22806000.0,12968000.0,13968000.0,14261000.0,12208000.0,-27414000.0,91000.0,-894000.0,-176000.0,-367000.0,-19588000.0,-8630000.0,-19161000.0,7486000.0,25956000.0,21412000.0,16126000.0,12321000.0,10683000.0,9608000.0,13534000.0,12000000.0,1700000.0
,netIncome,74634000.0,35985000.0,39312000.0,23547000.0,22582000.0,48292000.0,11272000.0,15024000.0,1099000.0,-11523000.0,2497000.0,-76772000.0,-134277000.0,20069000.0,39382000.0,33826000.0,26298000.0,19681000.0,17065000.0,15349000.0,21393000.0,18200000.0,-600000.0
