date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,146709000.0,143308000.0,156404000.0,131429000.0,101700000.0,75315000.0,45605000.0,12973000.0,4154000.0,1875000.0
,costOfRevenue,52042000.0,59074000.0,60189000.0,47184000.0,34561000.0,33768000.0,27772000.0,17304000.0,8528000.0,2278000.0
,grossProfit,94667000.0,84234000.0,96215000.0,84245000.0,67139000.0,41547000.0,17833000.0,-4331000.0,-4374000.0,-403000.0
,grossProfitRatio,0.645270569631038,0.587782956987747,0.615169688754763,0.640992475024538,0.660167158308751,0.551643098984266,0.391031685122245,-0.333847221151623,-1.05296100144439,-0.214933333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,49465000.0,58994000.0,61355000.0,54502000.0,40460000.0,30077000.0,22917000.0,15219000.0,9718000.0,10157000.0
,GeneralAndAdministrativeExpenses,25662000.0,27981000.0,25620000.0,28825000.0,26859000.0,24274000.0,19009000.0,9047000.0,5212000.0,3563000.0
,SellingAndMarketingExpenses,32026000.0,38597000.0,49134000.0,62313000.0,58800000.0,67414000.0,62065000.0,33742000.0,15829000.0,5978000.0
,otherExpenses,603000.0,1336000.0,188000.0,618000.0,432000.0,298000.0,218000.0,157000.0,129000.0,181000.0
,operatingExpenses,107153000.0,125572000.0,136109000.0,145640000.0,126119000.0,121765000.0,103991000.0,58008000.0,30759000.0,19698000.0
,costAndExpenses,159195000.0,184646000.0,196298000.0,192824000.0,160680000.0,155533000.0,131763000.0,75312000.0,39287000.0,21976000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,6537000.0,5920000.0,6858000.0,6613000.0,3168000.0,2024000.0,1354000.0,633000.0,231000.0,179000.0
,EBITDA,-5949000.0,-35418000.0,-33036000.0,-54782000.0,-55812000.0,-78194000.0,-84804000.0,-61706000.0,-34902000.0,-19922000.0
,EBITDARatio,-0.0405496595300902,-0.247146007201273,-0.211222219380579,-0.416818206027589,-0.548790560471976,-1.03822611697537,-1.85953294594891,-4.75649425730363,-8.40202214732788,-10.6250666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-12486000.0,-41338000.0,-39894000.0,-61395000.0,-58980000.0,-80218000.0,-86158000.0,-62339000.0,-35133000.0,-20101000.0
,operatingIncomeRatio,-0.0851072531337546,-0.288455634019036,-0.255070202808112,-0.467134346301045,-0.579941002949853,-1.06509991369581,-1.88922267295253,-4.8052879056502,-8.45763119884449,-10.7205333333333
,totalOtherIncomeExpensesNet,-49697000.0,1336000.0,188000.0,618000.0,432000.0,298000.0,218000.0,157000.0,129000.0,181000.0
,incomeBeforeTax,-62183000.0,-40002000.0,-39706000.0,-60777000.0,-58548000.0,-79920000.0,-85940000.0,-62182000.0,-35004000.0,-19920000.0
,incomeBeforeTaxRatio,-0.423852660709295,-0.279133056075027,-0.253868187514386,-0.462432187721127,-0.575693215339233,-1.06114319856602,-1.88444249534042,-4.79318584752948,-8.42657679345209,-10.624
,incomeTaxExpense,0.0,0.0,0.0,-5206000.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-62183000.0,-40002000.0,-39706000.0,-55571000.0,-58548000.0,-79920000.0,-85940000.0,-62182000.0,-35004000.0,-19920000.0
,netIncomeRatio,-0.423852660709295,-0.279133056075027,-0.253868187514386,-0.422821447321367,-0.575693215339233,-1.06114319856602,-1.88444249534042,-4.79318584752948,-8.42657679345209,-10.624
