date,,2020-10-02_FY,2019-09-27_FY,2018-09-28_FY,2017-09-29_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY
,revenue,738000000.0,780600000.0,773400000.0,698100000.0,620100000.0,632300000.0,685200000.0,669800000.0
,costOfRevenue,548000000.0,523900000.0,519500000.0,444600000.0,371700000.0,381700000.0,406600000.0,401700000.0
,grossProfit,190000000.0,256700000.0,253900000.0,253500000.0,248400000.0,250600000.0,278600000.0,268100000.0
,grossProfitRatio,0.257452574525745,0.328849602869587,0.328290664597879,0.363128491620112,0.400580551523948,0.396330855606516,0.406596614127262,0.400268736936399
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,78000000.0,78100000.0,83000000.0,67300000.0,53500000.0,50400000.0,40000000.0,35900000.0
,GeneralAndAdministrativeExpenses,142000000.0,128100000.0,126400000.0,102500000.0,85800000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,3000000.0,4800000.0,2000000.0,3000000.0,-900000.0,500000.0,-400000.0,200000.0
,operatingExpenses,223000000.0,211000000.0,209400000.0,169800000.0,139300000.0,0.0,0.0,0.0
,costAndExpenses,771000000.0,734900000.0,728900000.0,614400000.0,511000000.0,504800000.0,509200000.0,501000000.0
,interestExpense,31000000.0,21100000.0,21700000.0,12300000.0,1900000.0,1200000.0,900000.0,400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,22000000.0,39200000.0,42200000.0,27400000.0,15300000.0,12300000.0,10100000.0,10100000.0
,EBITDA,22000000.0,84900000.0,86700000.0,111100000.0,124400000.0,139800000.0,186100000.0,178900000.0
,EBITDARatio,0.029810298102981,0.108762490392006,0.112102404965089,0.159146254118321,0.200612804386389,0.221097580262534,0.271599532983071,0.267094655120932
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,45700000.0,44500000.0,83700000.0,109100000.0,127500000.0,176000000.0,168800000.0
,operatingIncomeRatio,0.0,0.0585447091980528,0.0575381432635118,0.119896862913623,0.17593936461861,0.201644788866045,0.256859311150029,0.252015527022992
,totalOtherIncomeExpensesNet,-7000000.0,-900000.0,-1200000.0,1900000.0,-2500000.0,800000.0,-1200000.0,2700000.0
,incomeBeforeTax,0.0,21500000.0,25700000.0,74800000.0,105000000.0,127600000.0,174200000.0,171300000.0
,incomeBeforeTaxRatio,0.0,0.0275429157058673,0.0332298939746574,0.107147973069761,0.169327527818094,0.201802941641626,0.254232340922358,0.255747984472977
,incomeTaxExpense,0.0,5700000.0,-2600000.0,22800000.0,36000000.0,46800000.0,64100000.0,61700000.0
,netIncome,0.0,15500000.0,27500000.0,51600000.0,68500000.0,80000000.0,110100000.0,109600000.0
,netIncomeRatio,0.0,0.0198565206251601,0.0355572795448668,0.0739149119037387,0.11046605386228,0.126522220464969,0.160683012259194,0.163630934607345
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.49,0.40155,0.71615,1.35789,1.61,2.094241,2.882199,2.86911
,EPSDiluted,-1.49,0.40155,0.71615,1.35789,1.6,2.083333,2.867188,2.854167
,weightedAverageShsOut,38000000.0,38600000.0,38400000.0,38000000.0,38200000.0,38200000.0,38200000.0,38200000.0
,weightedAverageShsOutDil,38000000.0,38600000.0,38400000.0,38000000.0,38400000.0,38400000.0,38400000.0,38400000.0
