date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-12-30_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-02-02_FY,2001-02-03_FY,2000-01-29_FY,1999-01-30_FY,1998-01-31_FY,1997-01-25_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,323000000.0,491000000.0,541000000.0,284000000.0,664000000.0,541000000.0,520000000.0,429000000.0,397000000.0,278000000.0,169000000.0,48000000.0,-80000000.0,51000000.0,251000000.0,264000000.0,264000000.0,293000000.0,207000000.0,153000000.0,92000000.0,-240000000.0,48000000.0,-136000000.0,-10000000.0,169000000.0
,depreciationAndAmortization,176000000.0,179000000.0,178000000.0,173000000.0,158000000.0,148000000.0,139000000.0,133000000.0,118000000.0,110000000.0,106000000.0,112000000.0,130000000.0,166000000.0,175000000.0,171000000.0,171000000.0,154000000.0,147000000.0,149000000.0,154000000.0,151000000.0,182000000.0,152000000.0,168000000.0,187000000.0
,deferredIncomeTax,-9000000.0,5000000.0,9000000.0,105000000.0,-1000000.0,-6000000.0,20000000.0,19000000.0,20000000.0,29000000.0,84000000.0,2000000.0,-44000000.0,-129000000.0,21000000.0,24000000.0,24000000.0,50000000.0,-5000000.0,38000000.0,38000000.0,21000000.0,-13000000.0,30000000.0,32000000.0,18000000.0
,stockBasedCompensation,15000000.0,18000000.0,22000000.0,15000000.0,22000000.0,22000000.0,24000000.0,25000000.0,20000000.0,18000000.0,13000000.0,12000000.0,0.0,10000000.0,10000000.0,0.0,6000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,650000000.0,-562000000.0,-181000000.0,-86000000.0,115000000.0,146000000.0,36000000.0,-3000000.0,196000000.0,86000000.0,106000000.0,-7000000.0,-217000000.0,45000000.0,221000000.0,-132000000.0,281000000.0,174000000.0,262000000.0,137000000.0,204000000.0,59000000.0,1000000.0,-392000000.0,-264000000.0,129000000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38000000.0,-34000000.0,24000000.0,0.0,0.0,0.0,0.0,0.0,-2000000.0,0.0,0.0,0.0,-2000000.0,3000000.0,20000000.0,44000000.0,10000000.0,0.0,-8000000.0
,inventory,294000000.0,51000000.0,-16000000.0,69000000.0,-25000000.0,-49000000.0,-81000000.0,-20000000.0,-91000000.0,-17000000.0,-19000000.0,111000000.0,128000000.0,55000000.0,-38000000.0,-103000000.0,-111000000.0,-183000000.0,-63000000.0,-42000000.0,-63000000.0,9000000.0,98000000.0,322000000.0,-99000000.0,95000000.0
,accountsPayables,58000000.0,-51000000.0,135000000.0,0.0,-31000000.0,-17000000.0,51000000.0,-48000000.0,57000000.0,19000000.0,7000000.0,-7000000.0,0.0,-36000000.0,-103000000.0,20000000.0,14000000.0,157000000.0,0.0,21000000.0,-8000000.0,-31000000.0,12000000.0,82000000.0,0.0,-13000000.0
,otherWorkingCapital,159000000.0,1192000000.0,1754000000.0,1935000000.0,2021000000.0,1906000000.0,1760000000.0,1724000000.0,1727000000.0,1531000000.0,1445000000.0,1339000000.0,1346000000.0,1563000000.0,1518000000.0,1297000000.0,1429000000.0,1148000000.0,974000000.0,712000000.0,575000000.0,371000000.0,312000000.0,311000000.0,703000000.0,967000000.0
,otherNonCashItems,-190000000.0,7000000.0,-74000000.0,188000000.0,-8000000.0,123000000.0,-6000000.0,15000000.0,15000000.0,-5000000.0,-9000000.0,-35000000.0,270000000.0,132000000.0,-53000000.0,-18000000.0,0.0,-123000000.0,0.0,5000000.0,-18000000.0,270000000.0,-70000000.0,354000000.0,33000000.0,-35000000.0
,netCashProvidedByOperatingActivites,1062000000.0,696000000.0,781000000.0,813000000.0,844000000.0,791000000.0,712000000.0,530000000.0,416000000.0,497000000.0,326000000.0,345000000.0,383000000.0,283000000.0,181000000.0,354000000.0,354000000.0,290000000.0,264000000.0,337000000.0,109000000.0,181000000.0,108000000.0,277000000.0,218000000.0,468000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-187000000.0,-187000000.0,-274000000.0,-266000000.0,-228000000.0,0.0,-206000000.0,-163000000.0,-152000000.0,-97000000.0,-89000000.0,-146000000.0,-148000000.0,-165000000.0,-163000000.0,-156000000.0,-156000000.0,-144000000.0,-168000000.0,-116000000.0,-94000000.0,-158000000.0,-549000000.0,-284000000.0,-134000000.0
,acquisitionsNet,0.0,0.0,2000000.0,0.0,0.0,-2000000.0,0.0,-81000000.0,0.0,0.0,0.0,0.0,-106000000.0,0.0,0.0,1000000.0,-242000000.0,-242000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-9000000.0,-335000000.0,-464000000.0,-482000000.0,-432000000.0,-419000000.0,0.0,-229000000.0,-129000000.0,-104000000.0,-50000000.0,0.0,-23000000.0,-1378000000.0,-1992000000.0,0.0,-2798000000.0,-2884000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,9000000.0,60000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,287000000.0,375000000.0,467000000.0,432000000.0,419000000.0,0.0,273000000.0,86000000.0,107000000.0,60000000.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,-15000000.0,0.0,0.0,0.0,0.0,0.0,-148000000.0,0.0
,netCashUsedForInvestingActivites,-168000000.0,-235000000.0,-274000000.0,-289000000.0,-266000000.0,-230000000.0,-176000000.0,-248000000.0,-212000000.0,-149000000.0,-87000000.0,-72000000.0,-272000000.0,117000000.0,-108000000.0,-187000000.0,-187000000.0,-424000000.0,-159000000.0,-162000000.0,-96000000.0,-69000000.0,149000000.0,-405000000.0,-391000000.0,-55000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
