Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,23540000.0,22860000.0,21364000.0,15217000.0,7330000.0,5825000.0,3438000.0
Stock-based compensation,2411000.0,1176000.0,775000.0,402000.0,0.0,0.0,0.0
Operating Cash Flow,180115000.0,155550000.0,160089000.0,116017000.0,84694000.0,34514000.0,25607000.0
Capital Expenditure,-145331000.0,-48366000.0,-50660000.0,-291211000.0,-269686000.0,-130924000.0,-121173000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-138869000.0,-26835000.0,-45328000.0,-291211000.0,-269601000.0,-130924000.0,-121173000.0
Issuance (repayment) of debt,322423000.0,-17500000.0,93500000.0,42200000.0,31300000.0,0.0,0.0
Issuance (buybacks) of shares,0.0,0.0,0.0,0.0,413005000.0,0.0,0.0
Dividend payments,-94044000.0,-77117000.0,-59690000.0,-52094000.0,0.0,0.0,0.0
Financing Cash Flow,-40474000.0,-131942000.0,-108557000.0,172159000.0,182183000.0,95000000.0,81800000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,772000.0,-3227000.0,6204000.0,-3035000.0,-2724000.0,-1410000.0,-13766000.0
Free Cash Flow,34784000.0,107184000.0,109429000.0,-175194000.0,-184992000.0,-96410000.0,-95566000.0
Net Cash/Marketcap,-0.4568,-0.1346,-0.1145,-0.1276,-0.0199,0.0053,0.0053
