date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,176186000.0,203865000.0,219267000.0,177178000.0,149572000.0,187074000.0,121485000.0,73573000.0,68098000.0,69869000.0,61381000.0,-4869000.0,27275000.0,26899000.0,39855000.0,35702000.0,37744000.0,15951000.0,-6027000.0,-11127000.0,68148000.0,30400000.0,20200000.0,40500000.0,30400000.0,23000000.0,16100000.0,11100000.0,6100000.0,9500000.0,6500000.0,3700000.0
,depreciationAndAmortization,26503000.0,24900000.0,21549000.0,16991000.0,15069000.0,14118000.0,12467000.0,11102000.0,10858000.0,9756000.0,9809000.0,9580000.0,11375000.0,11358000.0,11667000.0,11425000.0,9970000.0,10162000.0,9524000.0,13544000.0,11993000.0,9300000.0,8700000.0,5800000.0,5100000.0,3200000.0,1800000.0,1300000.0,900000.0,700000.0,500000.0,400000.0
,deferredIncomeTax,-3353000.0,-94866000.0,-413000.0,1787000.0,-1908000.0,-11373000.0,-10235000.0,-5424000.0,-3165000.0,0.0,0.0,1985000.0,-441000.0,-9896000.0,-45000.0,-2996000.0,-2568000.0,-432000.0,-2196000.0,-7843000.0,-533000.0,-7000000.0,-1300000.0,-2600000.0,-400000.0,-1300000.0,-400000.0,0.0,-300000.0,0.0,0.0,0.0
,stockBasedCompensation,42661000.0,45589000.0,41090000.0,31942000.0,20558000.0,20168000.0,15158000.0,10620000.0,8520000.0,8068000.0,3027000.0,9223000.0,10231000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-31361000.0,-202215000.0,171933000.0,56465000.0,62980000.0,213659000.0,-87097000.0,81536000.0,-41748000.0,6668000.0,13899000.0,-2700000.0,-50432000.0,5526000.0,-10332000.0,26152000.0,92149000.0,-12497000.0,19096000.0,-24201000.0,-63387000.0,46900000.0,-15200000.0,46800000.0,33400000.0,30900000.0,36800000.0,13600000.0,4000000.0,12800000.0,8200000.0,300000.0
,accountsReceivables,-21285000.0,16807000.0,-1867000.0,-55185000.0,-13251000.0,-3950000.0,-915000.0,-11311000.0,5035000.0,-2031000.0,-14535000.0,-287000.0,8551000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-10319000.0,23137000.0,-16946000.0,-37088000.0,10409000.0,-9457000.0,-11750000.0,666000.0,1872000.0,-5743000.0,-7699000.0,5140000.0,-959000.0,124000.0,-10178000.0,1048000.0,-3642000.0,5833000.0,5010000.0,-12893000.0,-17902000.0,-400000.0,-3600000.0,-900000.0,2500000.0,-7700000.0,-1500000.0,-1300000.0,-600000.0,-100000.0,100000.0,300000.0
,accountsPayables,-1688000.0,1633000.0,-7247000.0,12322000.0,2087000.0,-8872000.0,10896000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,11119000.0,486754000.0,688969000.0,517036000.0,460571000.0,397591000.0,183932000.0,271029000.0,189493000.0,231241000.0,224573000.0,210674000.0,213374000.0,263806000.0,258280000.0,268612000.0,242460000.0,150311000.0,162808000.0,143712000.0,167913000.0,231300000.0,184400000.0,199600000.0,152800000.0,119400000.0,88500000.0,51700000.0,38100000.0,34100000.0,21300000.0,13100000.0
,otherNonCashItems,9794000.0,-1401000.0,-3000.0,-28000.0,-463000.0,-790000.0,0.0,0.0,0.0,75827000.0,2543000.0,3478000.0,2779000.0,14746000.0,12211000.0,364000.0,0.0,0.0,0.0,243000.0,0.0,700000.0,-2700000.0,-1300000.0,900000.0,0.0,0.0,0.0,0.0,0.0,-200000.0,100000.0
,netCashProvidedByOperatingActivites,242400000.0,253225000.0,223454000.0,224323000.0,182081000.0,118363000.0,155970000.0,95455000.0,101131000.0,86094000.0,76343000.0,12283000.0,58937000.0,48473000.0,48479000.0,42761000.0,63176000.0,30964000.0,16446000.0,20870000.0,76424000.0,55400000.0,29700000.0,52500000.0,51100000.0,21800000.0,19000000.0,7200000.0,7200000.0,10100000.0,5500000.0,4500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-13303000.0,-21745000.0,-37095000.0,-28754000.0,-12816000.0,-18228000.0,-20934000.0,-9630000.0,-9878000.0,-7820000.0,-5852000.0,-5466000.0,-6012000.0,-4635000.0,-4224000.0,-3819000.0,-3120000.0,-2462000.0,-2227000.0,-4455000.0,-7755000.0,-3400000.0,-7200000.0,-10900000.0,-10200000.0,-10500000.0,-13100000.0,-1800000.0,-1500000.0,-1100000.0,-1100000.0,-1000000.0
,acquisitionsNet,1000000.0,-167000000.0,-4000000.0,-24000000.0,-14000000.0,103000000.0,0.0,0.0,0.0,0.0,0.0,-5000000.0,-1000000.0,-1000000.0,-3000000.0,-112000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-922867000.0,-1031642000.0,-782032000.0,-636856000.0,-751868000.0,-686650000.0,-422633000.0,-370781000.0,-460486000.0,-323946000.0,0.0,-33779000.0,-120622000.0,-277876000.0,-481086000.0,-1437264000.0,-805621000.0,-165534000.0,-97723000.0,-139863000.0,-134838000.0,-97800000.0,-81600000.0,-94700000.0,-18800000.0,-75800000.0,-19500000.0,-25100000.0,-24200000.0,-2800000.0,-9100000.0,-8100000.0
