date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY,1990-09-30_FY,1989-09-30_FY,1988-09-30_FY,1987-09-30_FY,1986-09-30_FY,1985-09-30_FY
,revenue,1953668000.0,2592045000.0,2915109000.0,2268617000.0,1880905000.0,2733987000.0,3738145000.0,3198068000.0,2248923000.0,3009209000.0,2639304000.0,2592460000.0,3816210000.0,3021765000.0,3299608000.0,3148262000.0,2533607000.0,2544379000.0,1830754000.0,2048408000.0,1164549000.0,904268000.0,710300000.0,696500000.0,548500000.0,454600000.0,498700000.0,454700000.0,412300000.0,334900000.0,324800000.0,329900000.0,295400000.0,269200000.0,253100000.0,283300000.0
,costOfRevenue,1582862000.0,2301253000.0,2542261000.0,1930123000.0,1561107000.0,2295098000.0,3354705000.0,2885696000.0,2012453000.0,2550571000.0,2167558000.0,2245169000.0,3322644000.0,2621575000.0,2909789000.0,2780343000.0,2213374000.0,2238394000.0,1565717000.0,1782840000.0,919903000.0,669835000.0,483700000.0,465600000.0,328000000.0,251100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,370806000.0,290792000.0,372848000.0,338494000.0,319798000.0,438889000.0,383440000.0,312372000.0,236470000.0,458638000.0,471746000.0,347291000.0,493566000.0,400190000.0,389819000.0,367919000.0,320233000.0,305985000.0,265037000.0,265568000.0,244646000.0,234433000.0,226600000.0,230900000.0,220500000.0,203500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.189799904589726,0.112186323925703,0.127901906926979,0.149207204212963,0.170023472743174,0.160530755998474,0.102574940244426,0.0976752214149293,0.105148108672462,0.152411480890825,0.178738788710963,0.133961951196933,0.12933407752718,0.132435844613992,0.118141003416163,0.116864161877252,0.126394109267933,0.120259206666931,0.144769313627063,0.129646047076559,0.210077892815158,0.259251682023471,0.319020132338449,0.33151471643934,0.40200546946217,0.447646282446106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51246000.0,45966000.0,44992000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,23878000.0,11273000.0,16853000.0,14437000.0,9196000.0,6545000.0,7551000.0,4783000.0,2128000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,154423000.0,136857000.0,176772000.0,171450000.0,152263000.0,190438000.0,182250000.0,153141000.0,127780000.0,315637000.0,283621000.0,299221000.0,292116000.0,272940000.0,243356000.0,229551000.0,193015000.0,184634000.0,160658000.0,165755000.0,150734000.0,146916000.0,142700000.0,148800000.0,142200000.0,128200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,1737285000.0,2438110000.0,2719033000.0,2101573000.0,1713370000.0,2485536000.0,3536955000.0,3038837000.0,2140233000.0,2866208000.0,2451179000.0,2544390000.0,3614760000.0,2894515000.0,3153145000.0,3009894000.0,2406389000.0,2423028000.0,1726375000.0,1948595000.0,1070637000.0,816751000.0,626400000.0,614400000.0,470200000.0,379300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,67597000.0,47082000.0,46286000.0,44886000.0,31044000.0,27721000.0,25463000.0,23979000.0,20844000.0,19623000.0,21251000.0,21014000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,119894000.0,91730000.0,85701000.0,81841000.0,72748000.0,61399000.0,52742000.0,47310000.0,41643000.0,0.0,32267000.0,30328000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,336277000.0,245665000.0,281777000.0,248885000.0,240283000.0,309850000.0,253932000.0,206541000.0,150333000.0,178201000.0,220392000.0,78398000.0,234461000.0,157830000.0,173770000.0,166236000.0,155772000.0,157211000.0,135171000.0,130055000.0,128624000.0,117257000.0,112100000.0,108400000.0,104800000.0,104200000.0,526300000.0,454700000.0,412300000.0,334900000.0,324800000.0,329900000.0,295400000.0,269200000.0,253100000.0,283300000.0
,EBITDARatio,0.172125970226262,0.0947765181545845,0.0966608795760296,0.10970780876631,0.127748610376388,0.113332653008226,0.067929949212778,0.0645830545191659,0.0668466639364709,0.0592185521178489,0.0835038328286548,0.030240775171073,0.0614381808129008,0.0522310636333401,0.0526638315824183,0.0528024668849035,0.0614823056614542,0.061787571741474,0.0738335134048594,0.0634907694170302,0.110449624704499,0.129670628618949,0.157820639166549,0.155635319454415,0.191066545123063,0.22921249450066,1.05534389412472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,216383000.0,153935000.0,196076000.0,167044000.0,167535000.0,248451000.0,201190000.0,159231000.0,108690000.0,143001000.0,188125000.0,48070000.0,201450000.0,127250000.0,146463000.0,138368000.0,127218000.0,121351000.0,104379000.0,99813000.0,93912000.0,87517000.0,83900000.0,82100000.0,78300000.0,75300000.0,498700000.0,454700000.0,412300000.0,334900000.0,324800000.0,329900000.0,295400000.0,269200000.0,253100000.0,283300000.0
,operatingIncomeRatio,0.110757303697455,0.0593874720539188,0.0672619788831224,0.073632525895733,0.0890714842057414,0.0908749748992954,0.0538208121942835,0.0497897480603915,0.0483298005311876,0.0475211259836057,0.071278261238569,0.0185422340171112,0.0527879755044927,0.0421111502714473,0.0443880000290944,0.0439505987748161,0.0502122073391809,0.0476937594595774,0.0570142138157284,0.0487271090524935,0.0806423774353849,0.0967821486550447,0.118119104603689,0.117875089734386,0.142752962625342,0.165640123185218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,totalOtherIncomeExpensesNet,23878000.0,11273000.0,16853000.0,14437000.0,9196000.0,6545000.0,7551000.0,4783000.0,2128000.0,3747000.0,5258000.0,4409000.0,6356000.0,5956000.0,7747000.0,7359000.0,5696000.0,515000.0,4945000.0,6446000.0,1948000.0,2407000.0,2400000.0,600000.0,100000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,172664000.0,118126000.0,166643000.0,136595000.0,145687000.0,227275000.0,183278000.0,140035000.0,89974000.0,127125000.0,172132000.0,31465000.0,181995000.0,105593000.0,128541000.0,125253000.0,117519000.0,107874000.0,92768000.0,86554000.0,77110000.0,70367000.0,66700000.0,62300000.0,57400000.0,51500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.0883793971135321,0.0455725112797039,0.0571652723791803,0.0602106922411319,0.0774557992030432,0.0831295101256882,0.0490291307587052,0.0437873741271293,0.0400075947464631,0.042245320946468,0.0652187091748431,0.0121371207270315,0.0476899856139992,0.0349441468810447,0.0389564457353722,0.0397848082529345,0.0463840682473643,0.0423969856691947,0.0506720181957816,0.0422542774681606,0.0662144744446133,0.0778165322669828,0.0939039842320146,0.0894472361809045,0.10464904284412,0.113286405631324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,-6944000.0,-37751000.0,-53785000.0,18343000.0,23530000.0,59724000.0,51840000.0,35575000.0,7729000.0,37665000.0,64692000.0,8488000.0,68085000.0,40312000.0,50022000.0,48913000.0,45945000.0,42462000.0,35924000.0,32891000.0,29147000.0,25445000.0,23400000.0,20800000.0,18700000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,193919000.0,169505000.0,233436000.0,132065000.0,131672000.0,180960000.0,141970000.0,114809000.0,92879000.0,101299000.0,117457000.0,27242000.0,113910000.0,65281000.0,78519000.0,76340000.0,71574000.0,65412000.0,56844000.0,52316000.0,48791000.0,44922000.0,43300000.0,41500000.0,38700000.0,26400000.0,34600000.0,30500000.0,25900000.0,12400000.0,13900000.0,17400000.0,17000000.0,11200000.0,5900000.0,10400000.0
,netIncomeRatio,0.0992589324286419,0.0653943122129438,0.0800779662098398,0.0582138809680083,0.0700045988500217,0.0661890491798242,0.0379787300920644,0.0358994868151647,0.0412993241653894,0.0336629991469519,0.0445030204932816,0.0105081659890606,0.0298489862979239,0.0216035992209851,0.0237964630950101,0.0242482995379673,0.0282498430103801,0.0257084341601625,0.0310495020084621,0.025539833861223,0.0418969060125422,0.0496777504014297,0.0609601576798536,0.0595836324479541,0.0705560619872379,0.0580730312362516,0.0693803890114297,0.0670771937541236,0.0628183361629881,0.0370259779038519,0.0427955665024631,0.0527432555319794,0.0575490859851049,0.0416047548291233,0.0233109442907942,0.0367102012001412
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.05,1.9,2.66,1.53,1.53,2.12,1.685,1.38,1.12,1.225,1.42,0.325,1.36,0.78,0.94,0.923333,0.866667,0.803333,0.706667,0.655556,0.613333,0.557778,0.522222,0.511890665087823,0.457778,0.313333,0.428889,0.364809,0.364809,0.184629,0.215771,0.322545,0.371483,0.282505,0.153487,0.3003
,EPSDiluted,2.04,1.89,2.64,1.52,1.52,2.1,1.67,1.375,1.115,1.22,1.41,0.32,1.35,0.776667,0.933333,0.903333,0.85,0.793333,0.696667,0.651111,0.608889,0.553333,0.517778,0.507729390854171,0.457778,0.313333,0.428889,0.362585,0.364809,0.184629,0.215771,0.322545,0.371483,0.282505,0.153487,0.3003
,weightedAverageShsOut,94798000.0,89242000.0,87689000.0,86321000.0,85884000.0,85186000.0,84198000.0,83316000.0,83054000.0,82718000.0,82728000.0,84238000.0,83756000.0,83709000.0,83586000.0,82773000.0,82590000.0,81285000.0,80580000.0,79794000.0,79641000.0,80334000.0,80091000.0,81072000.0,81135000.0,79222500.0,76932000.0,78123073.0,64143154.0,61745446.0,60249060.0,50845697.0,43070670.0,36459596.0,32576155.0,31635032.0
,weightedAverageShsOutDil,95107000.0,89616000.0,88315000.0,87144000.0,86731000.0,86265000.0,84922000.0,83628000.0,83264000.0,83136000.0,83260000.0,84930000.0,84352000.0,84225000.0,84243000.0,84363000.0,84159000.0,82596000.0,81504000.0,80401500.0,80199000.0,80928000.0,80523000.0,81736454.0,81135000.0,79222500.0,76932000.0,78602367.0,64143154.0,61745446.0,60249060.0,50845697.0,43070670.0,36459596.0,32576155.0,31635032.0
