date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,415435000.0,1371695000.0,1296184000.0,1306965000.0,1204970000.0,1089048000.0,1064987000.0,972792000.0,1025231000.0,942364000.0,844761000.0,805804000.0,1120861000.0,1003701000.0,856031000.0,826254000.0,785657000.0,1572093000.0,1646984000.0,1659390000.0,1726808000.0,1581200000.0,2542100000.0,2417500000.0,2263200000.0,3575100000.0,3546800000.0,3000300000.0,3388600000.0,3310300000.0,3519000000.0,3536900000.0,3304900000.0,2273800000.0,2584000000.0,2561700000.0
,costOfRevenue,531610000.0,1281526000.0,1208202000.0,1212539000.0,1119785000.0,1034464000.0,1005121000.0,931676000.0,983369000.0,916988000.0,830005000.0,801616000.0,1038859000.0,935137000.0,790462000.0,762041000.0,732276000.0,1401779000.0,1442388000.0,1482361000.0,1463453000.0,1330400000.0,2217700000.0,2116400000.0,1984400000.0,3156300000.0,3106700000.0,2624800000.0,2993500000.0,2934000000.0,3118100000.0,2968800000.0,0.0,2009900000.0,2370300000.0,2338200000.0
,grossProfit,-116175000.0,90169000.0,87982000.0,94426000.0,85185000.0,54584000.0,59866000.0,41116000.0,41862000.0,25376000.0,14756000.0,4188000.0,82002000.0,68564000.0,65569000.0,64213000.0,53381000.0,170314000.0,204596000.0,177029000.0,263355000.0,250800000.0,324400000.0,301100000.0,278800000.0,418800000.0,440100000.0,375500000.0,395100000.0,376300000.0,400900000.0,568100000.0,0.0,263900000.0,213700000.0,223500000.0
,grossProfitRatio,-0.279646635454403,0.0657354586843285,0.0678777087203669,0.0722483004518101,0.0706947060922679,0.0501208394854956,0.0562128927395358,0.0422659725820114,0.0408317735222599,0.0269280235662653,0.0174676624512732,0.00519729363468039,0.0731598298094055,0.0683111803216297,0.0765965251258424,0.0777158113606712,0.0679444083104968,0.108335830004968,0.124224643348084,0.106683178758459,0.152509717351321,0.158613711105489,0.12761103025058,0.124550155118925,0.123188405797101,0.117143576403457,0.124083681064622,0.125154151251542,0.116596824647347,0.113675497689031,0.113924410343848,0.160620882693884,0.0,0.116061219104583,0.0827012383900929,0.087246750204942
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,8687000.0,10865000.0,10993000.0,12877000.0,10322000.0,9720000.0,14348000.0,6755000.0,9408000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12029000.0,9783000.0,19400000.0,21900000.0,33800000.0,36100000.0,43200000.0,43900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1132000.0,-17279000.0,-1744000.0,-12877000.0,-10322000.0,-9720000.0,-14348000.0,-6755000.0,-9408000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
