date,,2020-04-25_FY,2019-04-27_FY,2018-04-28_FY,2017-04-29_FY,2016-04-30_FY,2015-04-25_FY,2014-04-26_FY,2013-04-27_FY,2012-04-28_FY,2011-04-30_FY,2010-04-24_FY,2009-04-25_FY,2008-04-26_FY,2007-04-28_FY,2006-06-22_FY,2006-04-29_FY,2005-04-30_FY,2004-04-24_FY,2003-04-26_FY,2002-04-27_FY,2001-04-28_FY,2000-04-29_FY,1999-04-24_FY,1998-04-25_FY,1997-04-26_FY,1996-04-27_FY,1995-04-29_FY,1994-04-30_FY,1993-04-30_FY,1992-04-30_FY,1991-04-30_FY,1990-04-30_FY,1989-04-30_FY,1988-04-30_FY,1987-04-30_FY,1986-04-30_FY
,revenue,1703982000.0,1745401000.0,1583947000.0,1520060000.0,1525398000.0,1425395000.0,1357300000.0,1332500000.0,1231700000.0,1187143000.0,1179200000.0,1226700000.0,1450900000.0,1617300000.0,362116000.0,1916800000.0,2048381000.0,1998900000.0,2111800000.0,2154000000.0,2256200000.0,1717400000.0,1287600000.0,1108000000.0,1005800000.0,947300000.0,850300000.0,804900000.0,684100000.0,619500000.0,608000000.0,592300000.0,553200000.0,486800000.0,420000000.0,341700000.0
,costOfRevenue,982537000.0,1042831000.0,961200000.0,910757000.0,943362000.0,921142000.0,888000000.0,907600000.0,851800000.0,832799000.0,802300000.0,878100000.0,1051700000.0,1187900000.0,713832000.0,1458000000.0,1572844000.0,1555800000.0,1617300000.0,1647300000.0,1753000000.0,1284200000.0,946700000.0,825300000.0,744700000.0,705400000.0,629200000.0,579900000.0,492300000.0,438300000.0,435500000.0,416600000.0,384200000.0,337900000.0,280800000.0,228700000.0
,grossProfit,721445000.0,702570000.0,622747000.0,609303000.0,582036000.0,504253000.0,469300000.0,424900000.0,379900000.0,354344000.0,376900000.0,348600000.0,399300000.0,429400000.0,-351716000.0,458800000.0,475537000.0,443000000.0,494600000.0,506600000.0,503200000.0,433300000.0,340900000.0,282700000.0,261200000.0,241900000.0,221000000.0,225000000.0,191800000.0,181200000.0,172500000.0,175700000.0,169000000.0,148900000.0,139200000.0,113000000.0
,grossProfitRatio,0.4233876883676,0.402526410836249,0.393161513611251,0.400841414154704,0.381563369035491,0.353763693572659,0.345759964635674,0.318874296435272,0.30843549565641,0.298484681289449,0.319623473541384,0.284177060405967,0.275208491281274,0.265504235454152,-0.971279921351169,0.239357262103506,0.232152612233759,0.221621892040622,0.234207784828109,0.23519034354689,0.223029873238188,0.252299988354489,0.264756135445791,0.25514440433213,0.259693776098628,0.255357331362821,0.259908267670234,0.279537830786433,0.280368367197778,0.292493946731235,0.283717105263158,0.296640216106703,0.305495300072307,0.305875102711586,0.331428571428571,0.330699443956687
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,10800000.0,9100000.0,7900000.0,8000000.0,0.0,0.0,0.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,565021000.0,563796000.0,485478000.0,467961000.0,459140000.0,401459000.0,375200000.0,349800000.0,330200000.0,323314000.0,331500000.0,375000000.0,399500000.0,386400000.0,97045000.0,410300000.0,401592000.0,342000000.0,331700000.0,398200000.0,382400000.0,289000000.0,234100000.0,205500000.0,187200000.0,174400000.0,158600000.0,150700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-5998000.0,-2237000.0,-1650000.0,-22000.0,2313000.0,0.0,2050000.0,3208000.0,-38000.0,0.0,590000.0,-7998000.0,5393000.0,1738000.0,373000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
