Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,32606000.0,47441000.0,22104000.0,10832000.0,5119000.0,259000.0
Short-term investments,29875000.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,62481000.0,47441000.0,22104000.0,10832000.0,5119000.0,259000.0
Receivables,24000.0,1456000.0,20000.0,394000.0,1088000.0,994000.0
Inventories,0.0,0.0,0.0,187000.0,179000.0,357000.0
Total current assets,65370000.0,51868000.0,23877000.0,11734000.0,6785000.0,2055000.0
Property, Plant & Equipment Net,727000.0,563000.0,625000.0,1153000.0,1214000.0,928000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,777000.0,613000.0,883000.0,1168000.0,1304000.0,1618000.0
Total assets,66147000.0,52481000.0,24760000.0,12902000.0,8089000.0,3673000.0
Payables,571000.0,906000.0,1007000.0,242000.0,1300000.0,100000.0
Short-term debt,2294000.0,0.0,1969000.0,1105000.0,0.0,26611000.0
Total current liabilities,6733000.0,3897000.0,6885000.0,2468000.0,1989000.0,27301000.0
Long-term debt,8004000.0,9922000.0,2820000.0,0.0,0.0,0.0
Total debt,10298000.0,9922000.0,4789000.0,1105000.0,0.0,26611000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,8070000.0,10074000.0,2820000.0,24000.0,109000.0,259000.0
Total liabilities,14803000.0,13971000.0,9705000.0,2492000.0,2098000.0,27560000.0
Other comprehensive income,-3000.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-126296000.0,-93593000.0,-67076000.0,-17968000.0,-6640000.0,0.0
Total shareholders equity,51344000.0,38510000.0,-61921000.0,10410000.0,5991000.0,-23887000.0
Investments,29875000.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-52183000.0,-37519000.0,-17315000.0,-9727000.0,-5119000.0,26352000.0
Other Assets,2865000.0,2971000.0,1753000.0,321000.0,399000.0,445000.0
Other Liabilities,3868000.0,2991000.0,3909000.0,1121000.0,689000.0,590000.0
