Date,2016-12,2015-12,2014-12,2013-12,2012-12
Cash and cash equivalents,4000000.0,1000000.0,18000000.0,2000000.0,44000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,26000000.0,20000000.0,44000000.0,44000000.0,31000000.0
Inventories,3000000.0,4000000.0,3000000.0,2000000.0,1000000.0
Total current assets,860000000.0,1040000000.0,1272000000.0,934000000.0,682000000.0
Property, Plant & Equipment Net,855000000.0,1001000000.0,1224000000.0,903000000.0,654000000.0
Goodwill and Intangible Assets,0,0,0,0,0
Long-term investments,000000.0,000000.0,18000000.0,19000000.0,17000000.0
Tax assets,000000.0,13000000.0,8000000.0,000000.0,1000000.0
Total non-current assets,780000000.0,840000000.0,727000000.0,480000000.0,306000000.0
Total assets,894000000.0,1099000000.0,1402000000.0,991000000.0,773000000.0
Payables,41000000.0,38000000.0,53000000.0,31000000.0,31000000.0
Short-term debt,1000000.0,1000000.0,1000000.0,7000000.0,000000.0
Total current liabilities,104000000.0,98000000.0,148000000.0,97000000.0,56000000.0
Long-term debt,755000000.0,789000000.0,678000000.0,417000000.0,253000000.0
Total debt,755000000.0,789000000.0,678000000.0,417000000.0,253000000.0
Deferred revenue,,,,,
Tax Liabilities,000000.0,000000.0,000000.0,29000000.0,24000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,780000000.0,840000000.0,727000000.0,480000000.0,306000000.0
Total liabilities,884000000.0,938000000.0,875000000.0,577000000.0,361000000.0
Other comprehensive income,,,,,
Retained earnings (deficit),-640000000.0,-464000000.0,-91000000.0,-42000000.0,-40000000.0
Total shareholders equity,10000000.0,160000000.0,527000000.0,415000000.0,412000000.0
Investments,000000.0,000000.0,18000000.0,19000000.0,17000000.0
Net Debt,752000000,789000000,661000000,422000000,209000000
Other Assets,7000000,60000000,86000000,19000000,25000000
Other Liabilities,50000000,54000000,71000000,36000000,30000000
