date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2005-01-01_FY,2004-01-03_FY,2002-12-28_FY,2001-12-29_FY,2000-12-30_FY,2000-01-01_FY,1999-01-02_FY,1998-01-03_FY,1996-12-28_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,300330000.0,312600000.0,101496000.0,128468000.0,102313000.0,78531000.0,64215000.0,109000000.0,130800000.0,169418000.0,44200000.0,41800000.0,54600000.0,45500000.0,5100000.0,7741000.0,13900000.0,18200000.0,9000000.0,-11800000.0,-19200000.0,-16000000.0,-32100000.0,5400000.0,7700000.0,14400000.0,7400000.0
,depreciationAndAmortization,350178000.0,325510000.0,321192000.0,302100000.0,289908000.0,269904000.0,269517000.0,98800000.0,85400000.0,78909000.0,31900000.0,25200000.0,24400000.0,23200000.0,20700000.0,16388000.0,15200000.0,15100000.0,16400000.0,26600000.0,31200000.0,31500000.0,32400000.0,33700000.0,27600000.0,22600000.0,19900000.0
,deferredIncomeTax,15814000.0,20530000.0,-16974000.0,-98805000.0,-11532000.0,7807000.0,-21216000.0,24600000.0,10300000.0,24702000.0,2400000.0,14700000.0,-12400000.0,5600000.0,-3900000.0,-3850000.0,800000.0,1700000.0,2200000.0,0.0,0.0,-9900000.0,-9300000.0,-1300000.0,-100000.0,6300000.0,1300000.0
,stockBasedCompensation,23222000.0,21007000.0,18779000.0,17598000.0,10330000.0,8995000.0,20807000.0,9433000.0,8904000.0,3932000.0,2146000.0,768000.0,800000.0,1235000.0,1588000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-228637311.0,-128495000.0,-39518000.0,-44489000.0,-48669000.0,-35091000.0,-425489000.0,792100000.0,66177000.0,61623000.0,-44300000.0,7600000.0,33100000.0,16500000.0,-22507000.0,807000.0,8400000.0,22100000.0,125800000.0,-9900000.0,-101500000.0,-8400000.0,-300000.0,11400000.0,-20900000.0,15900000.0,0.0
,accountsReceivables,22362000.0,-26086000.0,-6347000.0,3482000.0,-22796000.0,8214000.0,982000.0,4424000.0,-2324000.0,-10086000.0,6276000.0,-5148000.0,18977000.0,-17020000.0,-2787000.0,0.0,2700000.0,-5300000.0,-400000.0,-1900000.0,-4800000.0,-400000.0,15900000.0,3500000.0,-5800000.0,0.0,0.0
,inventory,-18666000.0,-39111000.0,2391000.0,-15022000.0,15343000.0,34536000.0,-11194000.0,2059000.0,-15168000.0,-5760000.0,-4661000.0,4286000.0,-398000.0,-7728000.0,867000.0,-3074000.0,1800000.0,-800000.0,700000.0,600000.0,1300000.0,2100000.0,2200000.0,-1300000.0,-1000000.0,2200000.0,-7800000.0
,accountsPayables,11200000.0,32436000.0,14534000.0,73386000.0,0.0,-11449000.0,-31223000.0,8521000.0,3923000.0,0.0,23727000.0,-369000.0,-6884000.0,18916000.0,-1336000.0,0.0,1000000.0,800000.0,1200000.0,3200000.0,-3200000.0,4400000.0,6900000.0,5300000.0,-10300000.0,0.0,0.0
,otherWorkingCapital,311689.0,228949000.0,357444000.0,396962000.0,441451000.0,490120000.0,525211000.0,950700000.0,158600000.0,92423000.0,30800000.0,75100000.0,67500000.0,34400000.0,17900000.0,40407000.0,39600000.0,31200000.0,9100000.0,-116700000.0,-106800000.0,-5300000.0,3100000.0,3400000.0,-8000000.0,12900000.0,-3000000.0
,otherNonCashItems,0.0,-353949000.0,-92380000.0,200000.0,11343000.0,-47694000.0,-24917000.0,-34500000.0,15000000.0,172742000.0,4400000.0,-11500000.0,23400000.0,-4400000.0,7500000.0,0.0,2800000.0,-2200000.0,-700000.0,-100000.0,100000.0,-500000.0,2400000.0,-900000.0,300000.0,-5200000.0,0.0
,netCashProvidedByOperatingActivites,624651000.0,362621000.0,398615000.0,410436000.0,391036000.0,420959000.0,275172000.0,210700000.0,249500000.0,240864000.0,81500000.0,79200000.0,92000000.0,65700000.0,28800000.0,24584000.0,38100000.0,28300000.0,34100000.0,5600000.0,16200000.0,800000.0,25500000.0,27100000.0,46400000.0,34200000.0,32600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,2797000.0,-359498000.0,-321896000.0,-274168000.0,0.0,-229848000.0,-228918000.0,-118307000.0,-115413000.0,0.0,-24720000.0,1913000.0,1101000.0,217000.0,739000.0,-21406000.0,-13700000.0,-12100000.0,-13400000.0,-9400000.0,-8300000.0,-10000000.0,-15300000.0,-33400000.0,-29300000.0,-24600000.0,-17800000.0
,acquisitionsNet,-29793000.0,-1431000.0,-107727000.0,-12144000.0,-9000000.0,-9000000.0,-2094400000.0,-734075000.0,-3000000.0,-2000000.0,-2000000.0,-758000000.0,-34000000.0,0.0,-80166000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-19260000.0,0.0,0.0,0.0,-5912000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,42115000.0,87208000.0,2259000.0,1537000.0,6468000.0,-476000.0,-48177000.0,-35419000.0,0.0,-743000.0,0.0,0.0,0.0,0.0,-347000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4200000.0,-1800000.0
,netCashUsedForInvestingActivites,-310628000.0,-338074000.0,-342415000.0,-284053000.0,-243191000.0,-229669000.0,-2323794000.0,-895400000.0,-153800000.0,-83683000.0,-783600000.0,-55700000.0,-52400000.0,-15600000.0,-91200000.0,-20638000.0,-13200000.0,-11900000.0,-8100000.0,-9300000.0,-3900000.0,21800000.0,-13200000.0,-27400000.0,-30900000.0,-28000000.0,-18800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
