Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Depreciation & Amortization,804587.0,676426.0,636709.0,616021.0,613304.0,567341.0,459817.0,408630.0,335620.0,298928.0,302162.0
Stock-based compensation,924071.0,862674.0,479482.0,222763.0,110350.0,82228.0,175802.0,135605.0,156169.0,168895.0,153233.0
Operating Cash Flow,2589874.0,2442200.0,1191121.0,2166903.0,2781214.0,2067188.0,1876657.0,-1171777.0,-1415104.0,607937.0,-1157706.0
Capital Expenditure,-1328848.0,-526227.0,-618763.0,-534944.0,-523185.0,-895177.0,-1016624.0,-786550.0,-451503.0,-269616.0,-648716.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125000.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-1386638.0,-571777.0,-687148.0,-579521.0,-624507.0,-940326.0,-1053372.0,-848751.0,-1110713.0,-909121.0,-712320.0
Issuance (repayment) of debt,-1103001.0,-50700.0,-48747.0,-48747.0,-46372.0,-92428.0,-2022156.0,-409264.0,-435968.0,639384.0,385990.0
Issuance (buybacks) of shares,251849.0,62412.0,0.0,0.0,0.0,0.0,0.0,51801.0,6449513.0,399832.0,424643.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-851152.0,11712.0,-53619.0,-62267.0,-61169.0,-127724.0,-2022156.0,-368776.0,6006829.0,549995.0,-790317.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,352084.0,1882135.0,450354.0,1525115.0,2095538.0,999138.0,-1198871.0,-2389304.0,3481012.0,248811.0,-1079709.0
Free Cash Flow,1261026.0,1915973.0,572358.0,1631959.0,2258029.0,1172011.0,860033.0,-1958327.0,-1866607.0,338321.0,-1806422.0
Net Cash/Marketcap,0.1755,0.142,0.0972,0.1244,0.156,0.0178,-0.0834,-0.0994,0.0113,-0.1101,-0.1143
