date,,2020-08-29_FY,2019-08-31_FY,2018-08-25_FY,2017-08-26_FY,2016-08-27_FY,2015-08-29_FY,2014-08-30_FY,2013-08-31_FY,2012-08-25_FY,2011-08-27_FY,2010-08-28_FY,2009-08-29_FY,2008-08-30_FY,2007-08-25_FY,2006-08-26_FY,2005-08-27_FY,2004-08-28_FY,2003-08-30_FY,2002-08-31_FY,2001-08-25_FY,2000-08-26_FY,1999-08-28_FY,1998-08-29_FY,1997-08-30_FY,1996-08-31_FY,1995-08-26_FY,1994-08-27_FY,1993-08-31_FY,1992-08-31_FY,1991-08-31_FY,1990-08-31_FY,1989-08-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,61442000.0,111798000.0,102357000.0,71330000.0,45496000.0,41210000.0,45100000.0,31953000.0,45000000.0,11800000.0,10200000.0,-78800000.0,2800000.0,41600000.0,44700000.0,65100000.0,70600000.0,49900000.0,54671000.0,42700000.0,48400000.0,44300000.0,24400000.0,23000000.0,12400000.0,27800000.0,-3000000.0,9300000.0,-10600000.0,-29400000.0,-17800000.0,-4700000.0
,depreciationAndAmortization,45483000.0,23317000.0,19177000.0,31975000.0,5745000.0,4513000.0,4000000.0,4764000.0,4900000.0,5500000.0,6300000.0,7800000.0,9900000.0,10500000.0,10600000.0,10000000.0,9600000.0,8800000.0,7879000.0,7400000.0,6600000.0,5700000.0,5600000.0,6500000.0,9700000.0,8900000.0,7800000.0,8000000.0,8200000.0,11100000.0,13300000.0,11700000.0
,deferredIncomeTax,879000.0,7984000.0,5784000.0,8360000.0,2233000.0,215000.0,-48000.0,1790000.0,-34700000.0,500000.0,0.0,37400000.0,3500000.0,-3200000.0,500000.0,3400000.0,-7600000.0,-1100000.0,-1127000.0,-1500000.0,-2700000.0,-2700000.0,-3200000.0,1100000.0,-600000.0,-14000000.0,-5000000.0,-1300000.0,0.0,600000.0,-6800000.0,-1300000.0
,stockBasedCompensation,6475000.0,7058000.0,7434000.0,2977000.0,3293000.0,3097000.0,3386000.0,3009000.0,1918000.0,1315000.0,546000.0,0.0,0.0,4871000.0,4894000.0,143000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,200307000.0,45160000.0,20774000.0,-40661000.0,3033000.0,12607000.0,18504000.0,27396000.0,12500000.0,22300000.0,11900000.0,-29200000.0,-60300000.0,-18200000.0,-10400000.0,32700000.0,-100000.0,19905000.0,-29305000.0,32600000.0,18000000.0,31800000.0,-8100000.0,37900000.0,-7600000.0,11200000.0,13800000.0,-2300000.0,3200000.0,2600000.0,16200000.0,-20700000.0
,accountsReceivables,-25773000.0,0.0,-37739000.0,-27597000.0,1217000.0,2458000.0,-38233000.0,-8908000.0,-2085000.0,101000.0,-8550000.0,0.0,0.0,-8325000.0,18954000.0,5522000.0,-15200000.0,35600000.0,0.0,-28400000.0,1300000.0,-11300000.0,9300000.0,-1300000.0,0.0,-2000000.0,-9200000.0,0.0,0.0,0.0,0.0,0.0
,inventory,105994000.0,-8256000.0,-46429000.0,-6165000.0,-11510000.0,-561000.0,-1763000.0,-24267000.0,-17316000.0,-23792000.0,3324000.0,0.0,0.0,-24127000.0,43574000.0,10078000.0,-16400000.0,-600000.0,-33839000.0,5900000.0,1300000.0,-31600000.0,-1800000.0,9500000.0,-10000000.0,2300000.0,-14900000.0,-5400000.0,-3400000.0,17400000.0,20400000.0,-6700000.0
,accountsPayables,37041000.0,907000.0,-1278000.0,33697000.0,14253000.0,-1880000.0,10919000.0,8939000.0,7627000.0,-1551000.0,9756000.0,0.0,0.0,11686000.0,-13300000.0,-16738000.0,5500000.0,-8000000.0,0.0,-4600000.0,12400000.0,-14100000.0,-4000000.0,-300000.0,0.0,2400000.0,-5500000.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,413220000.0,212913000.0,167753000.0,146979000.0,187640000.0,184607000.0,172000000.0,153496000.0,126100000.0,113600000.0,91300000.0,79400000.0,108600000.0,168900000.0,187100000.0,197500000.0,164800000.0,164900000.0,144995000.0,174300000.0,141700000.0,123700000.0,91900000.0,100000000.0,62100000.0,69700000.0,58500000.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,0.0,4127000.0,13190000.0,-18341000.0,-781000.0,3051000.0,1600000.0,-1180000.0,800000.0,3100000.0,800000.0,2500000.0,9400000.0,4200000.0,5100000.0,1000000.0,15300000.0,5500000.0,0.0,6700000.0,5200000.0,-1000000.0,1000000.0,-27800000.0,1800000.0,2200000.0,-1600000.0,2400000.0,700000.0,-700000.0,-1100000.0,-200000.0
,netCashProvidedByOperatingActivites,270434000.0,133750000.0,83346000.0,97127000.0,52746000.0,45183000.0,23200000.0,10238000.0,100000.0,-10100000.0,33000000.0,8300000.0,-14400000.0,27800000.0,113300000.0,78800000.0,66700000.0,63000000.0,36790000.0,73400000.0,51400000.0,25000000.0,62000000.0,5200000.0,17300000.0,25400000.0,2000000.0,17900000.0,11800000.0,-9500000.0,10200000.0,-12600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-32377000.0,-40858000.0,-28668000.0,-13993000.0,-24551000.0,-16573000.0,-10476000.0,-4422000.0,-2213000.0,-2109000.0,-1874000.0,-3500000.0,-3700000.0,-5245000.0,-4830000.0,-9653000.0,-10600000.0,-23500000.0,-10997000.0,-9100000.0,-14500000.0,-11600000.0,-5600000.0,-4400000.0,-10500000.0,-9300000.0,-9500000.0,-7700000.0,-3000000.0,-3800000.0,-9600000.0,-12000000.0
,acquisitionsNet,-260965000.0,-1000000.0,-81200000.0,-392473000.0,0.0,0.0,0.0,0.0,0.0,-4694000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1844000.0,0.0,-6481000.0,-1530000.0,-3066000.0,-6519000.0,-26340000.0,0.0,-6604000.0,0.0,0.0,0.0,0.0,-308149000.0,-214825000.0,-255023000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41100000.0,0.0,0.0,-7900000.0,-18600000.0,-11700000.0,-45200000.0,-119500000.0
