date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY
,revenue,5738972000.0,4122405000.0,2792077000.0,1616166000.0,1055960000.0,703636000.0,468337000.0
,costOfRevenue,4188521000.0,3079679000.0,2169636000.0,1207694000.0,790286000.0,514997000.0,388171000.0
,grossProfit,1550451000.0,1042726000.0,622441000.0,408472000.0,265674000.0,188639000.0,80166000.0
,grossProfitRatio,0.270161799012088,0.252941183605201,0.222931172743445,0.252741364439049,0.251594757377173,0.268091740615887,0.171171613603025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,40049000.0,21627000.0,13915000.0,7261000.0,9100000.0,3554000.0,1597000.0
,GeneralAndAdministrativeExpenses,702524000.0,411418000.0,329601000.0,228864000.0,227370000.0,128714000.0,113711000.0
,SellingAndMarketingExpenses,134937000.0,129901000.0,110570000.0,90118000.0,71578000.0,57588000.0,40556000.0
,otherExpenses,32002000.0,5565000.0,5436000.0,435000.0,284000.0,1174000.0,-412000.0
,operatingExpenses,0.0,553048000.0,450869000.0,323181000.0,305831000.0,0.0,0.0
,costAndExpenses,5066031000.0,3632727000.0,2620505000.0,1530875000.0,1096117000.0,700938000.0,539165000.0
,interestExpense,1287495000.0,968693000.0,656186000.0,412003000.0,265234000.0,126901000.0,131908000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1638474000.0,1142032000.0,741507000.0,378130000.0,227355000.0,145406000.0,82753000.0
,EBITDA,2311415000.0,1631710000.0,913079000.0,463421000.0,187198000.0,148104000.0,11925000.0
,EBITDARatio,0.402757671582994,0.395815064264671,0.327025006831832,0.28674096596513,0.177277548391985,0.210483829707406,0.0254624341019394
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,672941000.0,489678000.0,171572000.0,85291000.0,-40157000.0,2698000.0,-70828000.0
,operatingIncomeRatio,0.117258108246564,0.118784544458878,0.06144959469241,0.0527736631014388,-0.0380289026099473,0.0038343689066506,-0.151232979670622
,totalOtherIncomeExpensesNet,66118000.0,-435000.0,25742000.0,-11864000.0,18594000.0,12281000.0,61219000.0
,incomeBeforeTax,-548436000.0,-426433000.0,-439659000.0,-332976000.0,-284727000.0,-110567000.0,-134582000.0
,incomeBeforeTaxRatio,-0.0955634563123849,-0.103442771877096,-0.157466645798092,-0.206028341148125,-0.26963805447176,-0.157136644515062,-0.287361451262659
,incomeTaxExpense,120778000.0,15650000.0,-9391000.0,-6076000.0,-8315000.0,-11983000.0,-4583000.0
,netIncome,-666407000.0,-442083000.0,-430268000.0,-326900000.0,-276412000.0,-98584000.0,-129999000.0
,netIncomeRatio,-0.116119576816196,-0.107239099506235,-0.154103199875935,-0.202268826345809,-0.261763703170575,-0.140106532354797,-0.277575762752035
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-4.83361867752146,-3.6,-3.44,-3.36,-10.8,-1.36,-2.043766
,EPSDiluted,-4.83361867752146,-3.6,-3.44,-3.36,-10.8,-1.36,-2.043766
,weightedAverageShsOut,137869171.0,137869171.0,123781995.0,98070796.0,37386742.0,74229530.0,151259476.0
,weightedAverageShsOutDil,137869171.0,137869171.0,123781995.0,98070796.0,37386742.0,74229530.0,151259476.0
