date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-29932000.0,-22426000.0,-15754000.0,-19375000.0,-11168000.0
,depreciationAndAmortization,1898000.0,351000.0,559000.0,580000.0,387000.0
,deferredIncomeTax,-1254000.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,5066000.0,2995000.0,1479000.0,1630000.0,922000.0
,changeInWorkingCapital,-18286000.0,15435000.0,-993000.0,-4347000.0,-190000.0
,accountsReceivables,-182000.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,854000.0,741000.0,1002000.0,-48000.0,229000.0
,otherWorkingCapital,230000.0,18516000.0,3081000.0,4074000.0,8421000.0
,otherNonCashItems,16528000.0,-16070000.0,3060000.0,8127000.0,2527000.0
,netCashProvidedByOperatingActivites,-25980000.0,-19715000.0,-11649000.0,-13385000.0,-7522000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1227000.0,-918000.0,-31000.0,-91000.0,-106000.0
,acquisitionsNet,-6189000.0,0.0,0.0,1000000.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,934000.0,0.0
,otherInvestingActivites,-4332000.0,-11497000.0,0.0,-1000000.0,-75000.0
,netCashUsedForInvestingActivites,-11748000.0,-12415000.0,-31000.0,843000.0,-181000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-446000.0,-1637000.0,-1181000.0,-398000.0,-114000.0
,commonStockIssued,20805000.0,48850000.0,13592000.0,0.0,10550000.0
,commonStockRepurchased,-14000.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,2454000.0,655000.0,-297000.0,10366000.0,-555000.0
,netCashUsedProvidedByFinancingActivities,22799000.0,47868000.0,12114000.0,9968000.0,9881000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-14929000.0,15738000.0,434000.0,-2574000.0,2178000.0
,cashAtEndOfPeriod,8843000.0,23772000.0,8034000.0,7600000.0,10174000.0
,cashAtBeginningOfPeriod,23772000.0,8034000.0,7600000.0,10174000.0,7996000.0
,operatingCashFlow,-25980000.0,-19715000.0,-11649000.0,-13385000.0,-7522000.0
,capitalExpenditure,-1227000.0,-918000.0,-31000.0,-91000.0,-106000.0
,freeCashFlow,-27207000.0,-20633000.0,-11680000.0,-13476000.0,-7628000.0
