date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY
,revenue,1810022000.0,3830536000.0,3323034000.0,2647666000.0,2321956000.0,2141463000.0,1931580000.0,1654385000.0,1318388000.0,1071186000.0,781265000.0,700037000.0,787257000.0
,costOfRevenue,2178036000.0,2666220000.0,2357082000.0,1780638000.0,1473101000.0,1336621000.0,1348766000.0,1159327000.0,967338000.0,592878000.0,425858000.0,340678000.0,472267000.0
,grossProfit,-368014000.0,1164316000.0,965952000.0,867028000.0,848855000.0,804842000.0,582814000.0,495058000.0,351050000.0,478308000.0,355407000.0,359359000.0,314990000.0
,grossProfitRatio,-0.203320180638688,0.303956417587513,0.290683754665164,0.327468797046153,0.365577556163855,0.375837453180372,0.301729154371033,0.299239898814363,0.266272144467334,0.446521892556475,0.454912225685267,0.513342866162789,0.40011076433744
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181742000.0,156443000.0,208341000.0,147015000.0
,SellingAndMarketingExpenses,85059000.0,153770000.0,137001000.0,113620000.0,96627000.0,86576000.0,74823000.0,67481000.0,56668000.0,51349000.0,41179000.0,34067000.0,37816000.0
,otherExpenses,-211000.0,-875000.0,-752000.0,-366000.0,-528000.0,-15000.0,-2605000.0,-283000.0,-331000.0,0.0,0.0,0.0,0.0
,operatingExpenses,440245000.0,645202000.0,516537000.0,461440000.0,363818000.0,293443000.0,224498000.0,212067000.0,184554000.0,240851000.0,0.0,0.0,0.0
,costAndExpenses,2618281000.0,3311422000.0,2873619000.0,2242078000.0,1836919000.0,1630064000.0,1573264000.0,1371394000.0,1151892000.0,833729000.0,629100000.0,589020000.0,661334000.0
,interestExpense,106668000.0,77948000.0,73936000.0,43509000.0,28949000.0,8829000.0,0.0,0.0,0.0,21891000.0,48822000.0,45941000.0,40079000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,278588000.0,225264000.0,176727000.0,140152000.0,101136000.0,73908000.0,46971000.0,31947000.0,15256000.0,7760000.0,5620000.0,5934000.0,4236000.0
,EBITDA,-529671000.0,744378000.0,626142000.0,545740000.0,586173000.0,585307000.0,405287000.0,314938000.0,181752000.0,245217000.0,157785000.0,116951000.0,130159000.0
,EBITDARatio,-0.292632354744859,0.194327373505953,0.188424794931379,0.206121164829703,0.252447936136602,0.273321089367409,0.20982149328529,0.190365604136885,0.137859264495733,0.228921027720676,0.201960922350291,0.167064026615736,0.165332286661154
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-808259000.0,519114000.0,449415000.0,405588000.0,485037000.0,511399000.0,358316000.0,282991000.0,166496000.0,237457000.0,152165000.0,111017000.0,125923000.0
,operatingIncomeRatio,-0.446546506064567,0.13551993767974,0.135242371880637,0.153186995640689,0.208891555223269,0.238808235304556,0.185504095093136,0.171055105069255,0.12628755722898,0.221676720942955,0.194767460464759,0.158587331812461,0.159951578709367
,totalOtherIncomeExpensesNet,300286000.0,-18942000.0,-189610000.0,-17163000.0,-41904000.0,-2292000.0,-5658000.0,-982000.0,7163000.0,-93310000.0,-83486000.0,-19617000.0,-54173000.0
,incomeBeforeTax,-620184000.0,436426000.0,204976000.0,353652000.0,419460000.0,502403000.0,352994000.0,282410000.0,174584000.0,122831000.0,20185000.0,85226000.0,33647000.0
,incomeBeforeTaxRatio,-0.342638929250584,0.113933402531656,0.0616833893363715,0.133571228395122,0.180649417990694,0.234607368887532,0.182748837739053,0.170703917165593,0.132422321805114,0.114668227553385,0.0258363039429643,0.121744993478916,0.0427395374064632
,incomeTaxExpense,-191484000.0,101171000.0,49227000.0,-66954000.0,154581000.0,185183000.0,127530000.0,105492000.0,66124000.0,46383000.0,-52296000.0,1533000.0,388000.0
,netIncome,-428700000.0,335255000.0,155749000.0,420606000.0,264879000.0,317220000.0,225464000.0,176918000.0,108460000.0,76448000.0,72481000.0,83693000.0,33259000.0
,netIncomeRatio,-0.236847949914421,0.0875216940918973,0.0468695174349706,0.158859161238615,0.114075805054015,0.148132374923125,0.116725167997184,0.106938832254886,0.0822671322857914,0.0713676242968075,0.0927738987411442,0.119555109229941,0.0422466869141843
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-5.06,4.9,2.28207006696069,6.08,3.77,4.39,3.1,2.44,1.5,1.44,2.77,3.176446,1.29
,EPSDiluted,-5.06,4.89,2.27600064298344,6.06,3.76,4.38,3.08,2.42,1.49,1.43,2.72,3.135861,1.29
,weightedAverageShsOut,97684000.0,68455011.0,68249000.0,69221000.0,70344000.0,72208000.0,72739000.0,72593000.0,72386000.0,53240898.0,26183772.0,26348000.0,25780070.0
,weightedAverageShsOutDil,97684000.0,68455011.0,68431000.0,69377000.0,70508000.0,72426000.0,73294000.0,72999000.0,72591000.0,53515348.0,26689855.0,26689000.0,25879860.0
