date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,0.0,0.0,22254000.0,25955000.0,0.0,0.0,0.0,0.0,0.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,71015000.0,76290000.0,66195000.0,43111000.0,27748000.0,23748000.0,16367000.0,9900000.0,6558000.0
,GeneralAndAdministrativeExpenses,20372000.0,16605000.0,13340000.0,12530000.0,10586000.0,9071000.0,5354000.0,2478000.0,1417000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,91387000.0,92895000.0,79535000.0,55641000.0,38334000.0,32819000.0,21721000.0,0.0,0.0
,costAndExpenses,91387000.0,92895000.0,79535000.0,55641000.0,38334000.0,32819000.0,21721000.0,12378000.0,7975000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,364000.0,479000.0,505000.0,365000.0,297000.0,404000.0,361000.0,281000.0,269000.0
,EBITDA,-91023000.0,-92416000.0,-56776000.0,-29321000.0,-38037000.0,-32415000.0,-21360000.0,-12097000.0,-7706000.0
,EBITDARatio,0.0,0.0,-2.55127168149546,-1.12968599499133,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-91387000.0,-92895000.0,-57281000.0,-29686000.0,-38334000.0,-32819000.0,-21721000.0,-12378000.0,-7975000.0
,operatingIncomeRatio,0.0,0.0,-2.57396423114946,-1.14374879599307,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,-1250000.0,-3035000.0,-2652000.0,-1860000.0,-330000.0,-175000.0,-9000.0,-1000.0,0.0
,incomeBeforeTax,-90137000.0,-89860000.0,-54629000.0,-27826000.0,-38004000.0,-32644000.0,-21712000.0,-12377000.0,-7975000.0
,incomeBeforeTaxRatio,0.0,0.0,-2.45479464365957,-1.07208630321711,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-90137000.0,-89860000.0,-54629000.0,-27826000.0,-38004000.0,-32644000.0,-21712000.0,-12377000.0,-7975000.0
,netIncomeRatio,0.0,0.0,-2.45479464365957,-1.07208630321711,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.31,-1.9,-1.49,-0.84,-1.95,-1.81,-1.210054,-3.030048,-0.644297
,EPSDiluted,-1.31,-1.9,-1.49,-0.84,-1.95,-1.81,-1.210054,-3.030048,-0.644297
,weightedAverageShsOut,68814000.0,47312000.0,36604000.0,32951000.0,19486000.0,18045000.0,17943000.0,4082935.0,7893874.0
,weightedAverageShsOutDil,68814000.0,47312000.0,36604000.0,32951000.0,19486000.0,18045000.0,17943000.0,4082935.0,7893874.0
