Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,81969000.0,71059000.0,63216000.0,57067000.0
Revenue Growth,0.1535,0.1241,0.1078,
Cost of Revenue,0.0,0.0,0.0,0.0
Gross Profit,81969000.0,71059000.0,63216000.0,57067000.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,40520000.0,34478000.0,32481000.0,28937000.0
Operating Expenses,56774000.0,48382000.0,46380000.0,42594000.0
Operating Income,25195000.0,22677000.0,16836000.0,14473000.0
Interest Expense,0.0,0.0,0.0,0.0
Earnings before Tax,25195000.0,22677000.0,16836000.0,14473000.0
Income Tax Expense,4599000.0,8238000.0,4715000.0,4362000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,20596000.0,14439000.0,12121000.0,10111000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,20596000.0,14439000.0,12121000.0,10111000.0
EPS,1.78,1.41,1.35,1.15
EPS Diluted,1.77,1.4,1.35,1.15
Weighted Average Shs Out,11889009.0,11058956.0,11053933.0,11000000.0
Weighted Average Shs Out (Dil),11889009.0,11058956.0,11053933.0,
Dividend per Share,0.6,0.4,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0
EBITDA Margin,0.364,0.378,0.332,0.322
EBIT Margin,0.3074,0.3191,0.2663,0.2536
Profit Margin,0.251,0.203,0.192,0.177
Free Cash Flow margin,0.3544,0.4169,0.3705,0.0962
EBITDA,29823000.0,26872000.0,20999000.0,18382000.0
EBIT,25195000.0,22677000.0,16836000.0,14473000.0
Consolidated Income,20596000.0,14439000.0,12121000.0,10111000.0
Earnings Before Tax Margin,0.3074,0.3191,0.2663,0.2536
Net Profit Margin,0.2513,0.2032,0.1917,0.1772
