Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,0.0,14787000.0,15267000.0,
Revenue Growth,-1,-0.031440361564158,0.0,
Cost of Revenue,0.0,0.0,0.0,
Gross Profit,0.0,14787000.0,15267000.0,
R&D Expenses,0.0,0.0,0.0,
SG&A Expense,9505000.0,11496000.0,10714000.0,
Operating Expenses,9505000.0,16590000.0,14013000.0,
Operating Income,-196000.0,-1803000.0,1254000.0,
Interest Expense,4233000.0,0.0,0.0,
Earnings before Tax,-196000.0,-1803000.0,1254000.0,
Income Tax Expense,-177000.0,-3462000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,0.0,
Net Income,-19000.0,1659000.0,1254000.0,
Preferred Dividends,0.0,0.0,0.0,
Net Income Com,-19000.0,1659000.0,1254000.0,765000.0
EPS,0.0,0.51,0.17,0.11
EPS Diluted,0.0,0.51,0.17,0.11
Weighted Average Shs Out,0.0,7274000.0,7274000.0,7274000.0
Weighted Average Shs Out (Dil),0.0,,,
Dividend per Share,0.0,0.0,0.0,
Gross Margin,0.0,1.0,1.0,
EBITDA Margin,0.0,-0.075,0.126,
EBIT Margin,0.0,-0.1219,0.0821,
Profit Margin,0.0,0.112,0.082,
Free Cash Flow margin,0.0,-0.0132,0.0787,
EBITDA,136000.0,-1112000.0,1925000.0,
EBIT,-196000.0,-1803000.0,1254000.0,
Consolidated Income,-19000.0,1659000.0,1254000.0,
Earnings Before Tax Margin,0.0,-0.1219,0.0821,
Net Profit Margin,0.0,0.1122,0.0821,
