date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,587995000.0,617662000.0,515805000.0,601185000.0,419491000.0,221177000.0,204923000.0,24382000.0,-52593000.0,-70778000.0,-96490000.0,30314000.0,-4115000.0
,depreciationAndAmortization,396806000.0,0.0,0.0,275208000.0,256069000.0,245172000.0,251155000.0,283395000.0,313396000.0,0.0,0.0,0.0,389060000.0
,deferredIncomeTax,0.0,76011000.0,64639000.0,-235697000.0,33591000.0,3069000.0,18378000.0,-35063000.0,-69830000.0,-93739000.0,-51684000.0,-43773000.0,-22385000.0
,stockBasedCompensation,32991000.0,31843000.0,25215000.0,26635000.0,20670000.0,18248000.0,23884000.0,22093000.0,17474000.0,18454000.0,20637000.0,23120000.0,0.0
,changeInWorkingCapital,385519000.0,367168000.0,-260634000.0,-27709000.0,33826000.0,262521000.0,-183770000.0,103800000.0,91714000.0,250413000.0,319840000.0,655770000.0,-101781000.0
,accountsReceivables,13413000.0,-29734000.0,63230000.0,-81561000.0,-72763000.0,-42164000.0,-25118000.0,-42260000.0,17412000.0,0.0,0.0,0.0,0.0
,inventory,9801000.0,-28273000.0,-34976000.0,-14121000.0,1625000.0,-20925000.0,-5595000.0,-7700000.0,-9028000.0,-6927000.0,6708000.0,39289000.0,-7630000.0
,accountsPayables,0.0,21788000.0,40181000.0,9823000.0,30353000.0,26491000.0,4229000.0,15485000.0,27091000.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,1229282000.0,843763000.0,476595000.0,737229000.0,764938000.0,731112000.0,468591000.0,652361000.0,548561000.0,456847000.0,206434000.0,-113406000.0,-769176000.0
,otherNonCashItems,0.0,54980000.0,-97210000.0,145184000.0,5174000.0,48958000.0,86261000.0,160208000.0,77964000.0,9961000.0,21611000.0,16091000.0,268633000.0
,netCashProvidedByOperatingActivites,1070359000.0,984122000.0,832777000.0,644678000.0,644588000.0,503378000.0,260336000.0,356499000.0,238475000.0,169043000.0,202706000.0,453035000.0,435185000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-3997000.0,-384094000.0,-469088000.0,-459566000.0,-350148000.0,-289262000.0,-224852000.0,-275380000.0,-93357000.0,-98912000.0,-86324000.0,-109729000.0,-353196000.0
,acquisitionsNet,-42000000.0,-42000000.0,-210000000.0,-822000000.0,-33000000.0,-27000000.0,-284000000.0,-90000000.0,0.0,64000000.0,-20000000.0,-21000000.0,-84000000.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1201000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3653000.0,33282000.0,0.0
,otherInvestingActivites,0.0,-11997000.0,-12850000.0,-3248000.0,-5710000.0,-1500000.0,33000.0,-39000.0,1761000.0,1550000.0,273000.0,-400000.0,-1911000.0
,netCashUsedForInvestingActivites,-381514000.0,-415837000.0,-669891000.0,-1269491000.0,-365077000.0,-309742000.0,238331000.0,-296190000.0,10399000.0,-19479000.0,-88376000.0,-80002000.0,-189040000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-250025000.0,-499923000.0,-1498955000.0,-1468308000.0,-3130000.0,-901060000.0,-672829000.0,-306602000.0,-134780000.0,-743075000.0,-519204000.0,-1209687000.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,30620000.0,3821000.0,0.0,4936000.0,41734000.0,606546000.0,79674000.0
,commonStockRepurchased,0.0,-2602000.0,-133983000.0,-60303000.0,-161463000.0,-21475000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-180216000.0,-163973000.0,-148109000.0,-132335000.0,-106333000.0,-53214000.0,-28884000.0,-5191000.0,-5183000.0,-98172000.0,-127792000.0,-171468000.0,-214783000.0
,otherFinancingActivites,0.0,0.0,-42135000.0,-15291000.0,-1862000.0,10929000.0,3459000.0,161000.0,266000.0,-23070000.0,-3282000.0,-1340000.0,-27014000.0
,netCashUsedProvidedByFinancingActivities,234662000.0,-338183000.0,-265128000.0,503440000.0,-304585000.0,-50849000.0,-551132000.0,-142049000.0,-129235000.0,-41266000.0,-89054000.0,-360962000.0,-270839000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,923507000.0,230102000.0,-102242000.0,-121373000.0,-25074000.0,142787000.0,-52465000.0,-81740000.0,119639000.0,108298000.0,25276000.0,12071000.0,-24694000.0
,cashAtEndOfPeriod,1198013000.0,274506000.0,44404000.0,146646000.0,258986000.0,284060000.0,141273000.0,193738000.0,275478000.0,155839000.0,47541000.0,22265000.0,10194000.0
,cashAtBeginningOfPeriod,274506000.0,44404000.0,146646000.0,268019000.0,284060000.0,141273000.0,193738000.0,275478000.0,155839000.0,47541000.0,22265000.0,10194000.0,34888000.0
