date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,5655000000.0,6297000000.0,7155000000.0,6140000000.0,5389000000.0,5674000000.0,6802000000.0,6510000000.0,6418000000.0,6763000000.0,5918000000.0,5082000000.0,6823000000.0,6444000000.0,6656000000.0,6070000000.0,3826000000.0,4603000000.0,3704000000.0,3837000000.0
,costOfRevenue,4362000000.0,4691000000.0,5183000000.0,4625000000.0,3984000000.0,4356000000.0,5186000000.0,5145000000.0,5226000000.0,5329000000.0,4738000000.0,4079000000.0,5567000000.0,4999000000.0,5214000000.0,4773000000.0,3092000000.0,3883000000.0,0.0,3277000000.0
,grossProfit,1293000000.0,1606000000.0,1972000000.0,1515000000.0,1405000000.0,1318000000.0,1616000000.0,1365000000.0,1192000000.0,1434000000.0,1180000000.0,1003000000.0,1256000000.0,1445000000.0,1442000000.0,1297000000.0,734000000.0,720000000.0,0.0,560000000.0
,grossProfitRatio,0.228647214854111,0.255042083531841,0.275611460517121,0.246742671009772,0.26071627389126,0.23228762777582,0.237577183181417,0.209677419354839,0.18572764100966,0.212036078663315,0.199391686380534,0.197363242817788,0.184083247838194,0.224239602731223,0.216646634615385,0.213673805601318,0.191845269210664,0.156419726265479,0.0,0.145947354704196
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,74000000.0,67000000.0,72000000.0,72000000.0,78000000.0,119000000.0,86000000.0,85000000.0,102000000.0,96000000.0,70000000.0,75000000.0,80000000.0,73000000.0,70000000.0,91000000.0,67000000.0,89000000.0,0.0,72000000.0
,GeneralAndAdministrativeExpenses,482000000.0,483000000.0,546000000.0,456000000.0,416000000.0,506000000.0,758000000.0,311000000.0,507000000.0,536000000.0,505000000.0,469000000.0,540000000.0,516000000.0,538000000.0,562000000.0,498000000.0,510000000.0,0.0,481000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,23000000.0,-28000000.0,-54000000.0,3000000.0,-2000000.0,-8000000.0,-4000000.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,578000000.0,574000000.0,642000000.0,548000000.0,503000000.0,636000000.0,855000000.0,428000000.0,660000000.0,742000000.0,677000000.0,713000000.0,816000000.0,692000000.0,680000000.0,629000000.0,564000000.0,602000000.0,0.0,931000000.0
,costAndExpenses,4940000000.0,5265000000.0,5825000000.0,5173000000.0,4487000000.0,4992000000.0,6041000000.0,5573000000.0,5886000000.0,6071000000.0,5415000000.0,4792000000.0,6383000000.0,5691000000.0,5894000000.0,5402000000.0,3656000000.0,4485000000.0,0.0,4208000000.0
,interestExpense,109000000.0,115000000.0,125000000.0,122000000.0,120000000.0,119000000.0,147000000.0,172000000.0,185000000.0,221000000.0,204000000.0,207000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,22000000.0,24000000.0,24000000.0,20000000.0,9000000.0,11000000.0,20000000.0,32000000.0,51000000.0,62000000.0,61000000.0,77000000.0,76000000.0,105000000.0,66000000.0,327000000.0,282000000.0,294000000.0,240000000.0,326000000.0
,EBITDA,737000000.0,1056000000.0,1354000000.0,987000000.0,911000000.0,693000000.0,781000000.0,969000000.0,583000000.0,754000000.0,564000000.0,367000000.0,516000000.0,858000000.0,828000000.0,995000000.0,452000000.0,412000000.0,3944000000.0,-45000000.0
,EBITDARatio,0.130327144120248,0.167698904240114,0.189238294898672,0.160749185667752,0.169048060864724,0.122136059217483,0.114819170832108,0.148847926267281,0.0908382673730134,0.111488984178619,0.0953024670496789,0.072215663124754,0.0756265572328888,0.133147113594041,0.124399038461538,0.163920922570016,0.118139048614741,0.0895068433630241,1.06479481641469,-0.0117279124315872
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
