date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,1152555000.0,1307275000.0,1389961000.0,913084000.0,506078000.0,389633000.0,542984000.0,429185000.0,317406000.0,395960000.0,287756000.0,254771000.0,609360000.0,305235000.0,275135000.0,332385800.0,290719800.0,202851000.0,132488300.0,177123100.0,141216500.0,96800000.0,83000000.0,73900000.0,49600000.0,22300000.0,23800000.0,20500000.0,22700000.0,17300000.0,13200000.0,10100000.0,9200000.0,11800000.0,11900000.0,14200000.0
,costOfRevenue,756942000.0,771259000.0,687553000.0,563021000.0,476892000.0,343569000.0,348167000.0,270734000.0,268916000.0,140803000.0,134832000.0,127280000.0,264761000.0,175907000.0,179919000.0,238878400.0,212778600.0,147470600.0,104424700.0,140322900.0,115190900.0,79700000.0,68600000.0,58900000.0,40000000.0,16000000.0,18400000.0,15200000.0,17000000.0,13100000.0,11000000.0,7400000.0,6900000.0,7700000.0,8100000.0,9900000.0
,grossProfit,395613000.0,536016000.0,702408000.0,350063000.0,29186000.0,46064000.0,194817000.0,158451000.0,48490000.0,255157000.0,152924000.0,127491000.0,344599000.0,129328000.0,95216000.0,93507400.0,77941200.0,55380400.0,28063600.0,36800200.0,26025600.0,17100000.0,14400000.0,15000000.0,9600000.0,6300000.0,5400000.0,5300000.0,5700000.0,4200000.0,2200000.0,2700000.0,2300000.0,4100000.0,3800000.0,4300000.0
,grossProfitRatio,0.34324869529003,0.410025434587214,0.505343675110309,0.383385318327777,0.0576709519085991,0.118224072396332,0.358789577593447,0.369190442350036,0.152769638885213,0.644400949590868,0.531436355801443,0.50041409736587,0.565509715110936,0.423699772306583,0.3460701110364,0.281321885591984,0.268097322576584,0.27301023904245,0.21181945877485,0.207766237153708,0.184295744477451,0.176652892561983,0.173493975903614,0.20297699594046,0.193548387096774,0.282511210762332,0.226890756302521,0.258536585365854,0.251101321585903,0.242774566473988,0.166666666666667,0.267326732673267,0.25,0.347457627118644,0.319327731092437,0.302816901408451
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,322433000.0,304001000.0,301461000.0,210011000.0,172420000.0,146951000.0,115859000.0,63969000.0,58815000.0,61454000.0,42188000.0,53985000.0,37715000.0,30968000.0,19047000.0,6960300.0,4505600.0,4974400.0,4391900.0,4145700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,337752000.0,313797000.0,311108000.0,224137000.0,225689000.0,151836000.0,117302000.0,69560000.0,79092000.0,190361000.0,171697000.0,207876000.0,142290000.0,68521000.0,-286586000.0,17329200.0,22463800.0,19127800.0,16495200.0,14724000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,1094694000.0,1085056000.0,998661000.0,787158000.0,702581000.0,495405000.0,465469000.0,340294000.0,348008000.0,331164000.0,306529000.0,335156000.0,407051000.0,244428000.0,-106667000.0,256207600.0,235242400.0,166598400.0,120919900.0,155046900.0,125756800.0,86500000.0,74400000.0,63900000.0,44600000.0,20200000.0,22400000.0,18800000.0,20500000.0,16400000.0,14000000.0,10200000.0,9800000.0,10400000.0,10700000.0,12500000.0
,interestExpense,88684000.0,71171000.0,70730000.0,78694000.0,61972000.0,47571000.0,47842000.0,51898000.0,48287000.0,36985000.0,33250000.0,37208000.0,28132000.0,9279000.0,2443000.0,682300.0,874300.0,1329100.0,1339800.0,993400.0,1186000.0,0.0,0.0,0.0,400000.0,300000.0,300000.0,100000.0,100000.0,100000.0,1000000.0,1200000.0,1200000.0,0.0,1200000.0,1500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70844000.0,33735000.0,21116200.0,17958200.0,14153400.0,12103300.0,10578300.0,6949000.0,4000000.0,3300000.0,2700000.0,2300000.0,2200000.0,1800000.0,1700000.0,1700000.0,1500000.0,1300000.0,1200000.0,1300000.0,1300000.0,1300000.0,1300000.0
,EBITDA,677600000.0,866443000.0,951506000.0,597271000.0,221334000.0,202293000.0,280461000.0,218879000.0,116285000.0,199997000.0,92360000.0,50873000.0,307475000.0,131651000.0,415537000.0,97294400.0,73435600.0,50406000.0,23671700.0,32654500.0,22408700.0,14300000.0,11900000.0,12700000.0,7300000.0,4300000.0,3200000.0,3400000.0,3900000.0,2400000.0,500000.0,1100000.0,700000.0,2700000.0,2500000.0,3000000.0
,EBITDARatio,0.587911205972817,0.662785565393662,0.684555897611516,0.654124921693952,0.437351554503456,0.519188569756668,0.516517982113653,0.509987534513089,0.366360434270304,0.505093948883726,0.320966374289328,0.199681282406553,0.50458677957201,0.431310301898537,1.51030221527614,0.292715272433419,0.252599238166785,0.248487806320896,0.178670116531045,0.184360481495638,0.158683298339783,0.147727272727273,0.143373493975904,0.171853856562923,0.147177419354839,0.192825112107623,0.134453781512605,0.165853658536585,0.171806167400881,0.138728323699422,0.0378787878787879,0.108910891089109,0.0760869565217391,0.228813559322034,0.210084033613445,0.211267605633803
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,57861000.0,222219000.0,391300000.0,125926000.0,-196503000.0,-105772000.0,77515000.0,88891000.0,-30602000.0,64796000.0,-18773000.0,-80385000.0,202309000.0,60807000.0,381802000.0,76178200.0,55477400.0,36252600.0,11568400.0,22076200.0,15459700.0,10300000.0,8600000.0,10000000.0,5000000.0,2100000.0,1400000.0,1700000.0,2200000.0,900000.0,-800000.0,-100000.0,-600000.0,1400000.0,1200000.0,1700000.0
,operatingIncomeRatio,0.0502023764592579,0.169986422137653,0.281518690092744,0.137912831678137,-0.388285995439438,-0.271465712606478,0.142757429316518,0.207115812528397,-0.0964127962294349,0.163642792201232,-0.0652392999624682,-0.315518642231651,0.332002428777734,0.19921372057595,1.38768967961183,0.229186084363411,0.190827731719683,0.178715411804724,0.0873163894472191,0.124637610791591,0.109475167561864,0.106404958677686,0.103614457831325,0.13531799729364,0.100806451612903,0.0941704035874439,0.0588235294117647,0.0829268292682927,0.0969162995594714,0.0520231213872832,-0.0606060606060606,-0.0099009900990099,-0.0652173913043478,0.11864406779661,0.100840336134454,0.119718309859155
,totalOtherIncomeExpensesNet,-701399000.0,-211114000.0,-313554000.0,-388925000.0,-135611000.0,41948000.0,146265000.0,-78732000.0,-154740000.0,-24963000.0,60065000.0,-9583000.0,-45105000.0,33291000.0,339368000.0,1379200.0,1945700.0,3499100.0,2853600.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,100000.0,300000.0,400000.0,500000.0,2600000.0,200000.0,100000.0,0.0,400000.0,300000.0
,incomeBeforeTax,-732222000.0,-59994000.0,7429000.0,-339432000.0,-393123000.0,-106588000.0,177228000.0,-41269000.0,-233621000.0,2895000.0,8113000.0,-126922000.0,174768000.0,54190000.0,387409000.0,66127800.0,54603100.0,34923500.0,13082200.0,21082800.0,14273700.0,10100000.0,8700000.0,9700000.0,4600000.0,1900000.0,1200000.0,1600000.0,2600000.0,1400000.0,700000.0,-1200000.0,-1600000.0,0.0,0.0,500000.0
,incomeBeforeTaxRatio,-0.635303304397621,-0.0458924097837104,0.00534475427727828,-0.37174235886293,-0.776803180537388,-0.273559991068518,0.326396357903732,-0.0961566690354975,-0.736032085089759,0.00731134458026063,0.0281940254938212,-0.498180719155634,0.286805829066562,0.177535341622029,1.40806876624203,0.198948932234771,0.187820368616104,0.172163311987617,0.0987423040374131,0.119029082033907,0.101076715539615,0.104338842975207,0.104819277108434,0.131258457374831,0.092741935483871,0.0852017937219731,0.0504201680672269,0.0780487804878049,0.114537444933921,0.0809248554913295,0.053030303030303,-0.118811881188119,-0.173913043478261,0.0,0.0,0.0352112676056338
,incomeTaxExpense,-7902000.0,-3322000.0,5406000.0,-211928000.0,-147195000.0,-38308000.0,69967000.0,-14797000.0,-88835000.0,-183000.0,1192000.0,-45716000.0,61459000.0,20981000.0,149637000.0,24676100.0,20542500.0,12105800.0,3797400.0,6115000.0,3592700.0,2300000.0,2000000.0,2100000.0,1100000.0,400000.0,200000.0,300000.0,900000.0,500000.0,300000.0,-400000.0,-500000.0,0.0,0.0,200000.0
,netIncome,-724320000.0,-56672000.0,2023000.0,-127504000.0,-245928000.0,-68280000.0,155435000.0,-22301000.0,-130712000.0,13437000.0,6214000.0,-79277000.0,113309000.0,33209000.0,237772000.0,41451700.0,34060600.0,22619100.0,9284800.0,14967800.0,10681000.0,7800000.0,6700000.0,7600000.0,3500000.0,1500000.0,1000000.0,1600000.0,1700000.0,900000.0,400000.0,-800000.0,-1100000.0,200000.0,200000.0,300000.0
,netIncomeRatio,-0.628447232453115,-0.0433512459122985,0.00145543651944191,-0.139641040692861,-0.48594880631049,-0.175241830132458,0.286260736964625,-0.0519612754406608,-0.411813261249,0.0339352459844429,0.0215946843853821,-0.31116963861664,0.185947551529474,0.108798139138696,0.864201210314936,0.12470959950756,0.117159546752578,0.111505982223405,0.0700801504736645,0.0845050702025879,0.0756356374786232,0.0805785123966942,0.0807228915662651,0.102841677943166,0.0705645161290323,0.0672645739910314,0.0420168067226891,0.0780487804878049,0.0748898678414097,0.0520231213872832,0.0303030303030303,-0.0792079207920792,-0.119565217391304,0.0169491525423729,0.0168067226890756,0.0211267605633803
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-7.37,-0.89,0.0306241390272332,-1.94,-5.01,-1.74,4.34,-0.69,-4.72,0.57,0.32,-4.82,7.69,2.25,15.18,2.53,2.1,1.45,0.59,0.92,0.66,0.5,0.43,0.67,0.31,0.13,0.08,0.18,0.16,0.08,0.04,-0.08,-0.14,0.02,0.03,0.05
,EPSDiluted,-7.37,-0.89,0.03051143990468,-1.94,-5.01,-1.74,4.24,-0.69,-4.72,0.56,0.31,-4.82,7.63,2.24,15.11,2.52,2.05,1.39,0.58,0.9,0.65,0.48,0.41,0.61,0.31,0.12,0.08,0.17,0.14,0.07,0.04,-0.08,-0.14,0.02,0.03,0.05
,weightedAverageShsOut,98251000.0,64032000.0,66059000.0,65837000.0,49052000.0,39153000.0,35784000.0,32426000.0,27677000.0,23521000.0,19674000.0,16448000.0,14734590.0,14759556.0,15663505.0,16384071.0,16219333.0,15599379.0,15736949.0,16269348.0,16183333.0,15600000.0,15581395.0,11343284.0,11290323.0,11538462.0,12500000.0,8888889.0,10625000.0,11250000.0,10000000.0,10000000.0,7857143.0,7633000.0,6666667.0,6000000.0
,weightedAverageShsOutDil,98251000.0,64032000.0,66303000.0,65837000.0,49052000.0,39153000.0,36678000.0,32426000.0,27677000.0,23871000.0,19821000.0,16448000.0,14850459.0,14825446.0,15736069.0,16449087.0,16614927.0,16272734.0,16008276.0,16630889.0,16432308.0,16250000.0,16341463.0,12459016.0,11428571.0,12500000.0,12500000.0,9411765.0,12142857.0,11250000.0,10000000.0,10000000.0,7857143.0,7633000.0,6666667.0,6000000.0
