Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,15294000.0,16369000.0,23596000.0,62780000.0,14781000.0,30587000.0
Short-term investments,22276000.0,0.0,14931000.0,0.0,0.0,0.0
Cash and short-term investments,37570000.0,16369000.0,38527000.0,62780000.0,14781000.0,30587000.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,38915000.0,17463000.0,39528000.0,63584000.0,15022000.0,30581000.0
Property Plant & Equipment Net,56000.0,321000.0,568000.0,504000.0,288000.0,308000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,254000.0,434000.0,681000.0,639000.0,942000.0,421000.0
Total assets,39169000.0,17897000.0,40209000.0,64223000.0,15964000.0,31002000.0
Payables,1408000.0,773000.0,1405000.0,1328000.0,1132000.0,651000.0
Short-term debt,0.0,2479000.0,3243000.0,3205000.0,309000.0,0.0
Total current liabilities,4171000.0,6016000.0,8325000.0,7811000.0,4234000.0,2930000.0
Long-term debt,9000.0,89000.0,2479000.0,5742000.0,4439000.0,0.0
Total debt,9000.0,2568000.0,5722000.0,8947000.0,4748000.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,65000.0,178000.0,2798000.0,5919000.0,4637000.0,80256000.0
Total liabilities,4227000.0,6105000.0,11123000.0,13730000.0,8871000.0,83186000.0
Other comprehensive income,232243000,183202000,173141000,158488000,0.0,0.0
Retained earnings (deficit),-197304000.0,-171434000.0,-144070000.0,-108010000.0,-75380000.0,-53496000.0
Total shareholders equity,34942000.0,11792000.0,29086000.0,50493000.0,-73053000.0,-52184000.0
Investments,22276000.0,0.0,14931000.0,0.0,0.0,0.0
Net Debt,-15285000.0,-13801000.0,-17874000.0,-53833000.0,-10033000.0,-30587000.0
Other Assets,0.0,0.0,0.0,0.0,241000.0,-6000.0
Other Liabilities,0.0,0.0,0.0,0.0,2793000.0,2279000.0
