date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,18377000.0,230174000.0,219986000.0,193031000.0,157876000.0,103256000.0,82739000.0,52485000.0,40181000.0,25882000.0,10999000.0,-2172000.0
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,16815000.0,15897000.0,8809000.0,10977000.0,4464000.0,4266000.0,698000.0,3457000.0,2845000.0,0.0,0.0,0.0
,changeInWorkingCapital,-7202000.0,-2296122000.0,79896329.0,76311577.0,2265855.0,-41797795.0,-98919986.0,-6199987.0,-4000006.0,7862119.0,-138431106.0,427000.0
,accountsReceivables,0.0,0.0,0.0,-3820000.0,-27773000.0,-30220000.0,-16453000.0,-9488000.0,2296000.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-1703000.0,5056000.0,317000.0,-3351000.0,-8496000.0,1405000.0,5205000.0,1280000.0,-260000.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,-2300866000.0,-4744000.0,-84640329.0,-160951906.0,-163217761.0,-121419966.0,-22499980.0,-16299993.0,-12299987.0,-20162106.0,118269000.0
,otherNonCashItems,0.0,0.0,11186000.0,6669000.0,4607000.0,2992000.0,1979000.0,866000.0,1962000.0,0.0,5042000.0,59000.0
,netCashProvidedByOperatingActivites,164052000.0,273435000.0,265964000.0,154873000.0,118881000.0,88122000.0,67037000.0,45983000.0,40104000.0,35456000.0,16594000.0,-1292000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,-927000.0,-362000.0,-4256000.0,-415310000.0,-134389000.0,-70676000.0,0.0,-521368000.0,-154981000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,492669000.0,168780000.0,60077000.0,31553000.0,218482000.0,349873000.0,75693000.0,22989000.0,0.0
,otherInvestingActivites,-14160000.0,-34160000.0,24930000.0,-6331000.0,1666636000.0,181000.0,-1113000.0,280000.0,0.0,-47439000.0,0.0,0.0
,netCashUsedForInvestingActivites,-215720000.0,-1435112000.0,-998922000.0,-720714000.0,1039204000.0,-790876000.0,-886688000.0,-165819000.0,192933000.0,-60878000.0,-607591000.0,-205377000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1247317000.0,-2276954000.0,-1620804000.0,-85081000.0,-4372000.0,-1246000.0,0.0,0.0,-251327000.0,-67049000.0,-149648000.0,0.0
,commonStockIssued,0.0,315158000.0,275879000.0,279816000.0,178185000.0,343430000.0,158693000.0,148804000.0,124472000.0,49980000.0,110400000.0,208787000.0
,commonStockRepurchased,-127994000.0,-172500000.0,0.0,-116990000.0,0.0,-1741000.0,0.0,0.0,0.0,0.0,-6212000.0,0.0
,dividendsPaid,-251291000.0,-291206000.0,-254557000.0,-219684000.0,-160169000.0,-108289000.0,-75244000.0,-62911000.0,-35419000.0,-29412000.0,-14486000.0,0.0
,otherFinancingActivites,-17609000.0,-19017000.0,-15821000.0,-15178000.0,-4423000.0,-3887000.0,-9395000.0,-31455000.0,-4421000.0,-13437000.0,-2736000.0,-256000.0
,netCashUsedProvidedByFinancingActivities,-75116000.0,1504153000.0,765093000.0,380059000.0,-1024504000.0,729528000.0,840196000.0,31313000.0,-145986000.0,9096000.0,498922000.0,336637000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-126784000.0,342476000.0,32135000.0,-185782000.0,133581000.0,26774000.0,20545000.0,-88523000.0,87051000.0,-16326000.0,-92075000.0,129968000.0
,cashAtEndOfPeriod,325498000.0,452282000.0,109806000.0,77671000.0,200996000.0,67415000.0,40641000.0,20096000.0,108619000.0,21568000.0,37894000.0,129969000.0
,cashAtBeginningOfPeriod,452282000.0,109806000.0,77671000.0,263453000.0,67415000.0,40641000.0,20096000.0,108619000.0,21568000.0,37894000.0,129969000.0,1000.0
,operatingCashFlow,164052000.0,273435000.0,265964000.0,154873000.0,118881000.0,88122000.0,67037000.0,45983000.0,40104000.0,35456000.0,16594000.0,-1292000.0
,capitalExpenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,freeCashFlow,164052000.0,273435000.0,265964000.0,154873000.0,118881000.0,88122000.0,67037000.0,45983000.0,40104000.0,35456000.0,16594000.0,-1292000.0
