date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,5984000000.0,5906000000.0,5501000000.0,5297000000.0,11166000000.0,11257000000.0,12607000000.0,12702000000.0,13278000000.0,13807000000.0,13070000000.0,12997000000.0,11707000000.0,7296000000.0,6641000000.0,8703000000.0,8098000000.0,7606000000.0,7756000000.0,7237000000.0,6514000000.0,5752000000.0,6269000000.0,5849000000.0
,costOfRevenue,2269000000.0,313000000.0,240000000.0,226000000.0,836000000.0,885000000.0,1009000000.0,997000000.0,1027000000.0,1044000000.0,1006000000.0,1047000000.0,8700000000.0,5275000000.0,4702000000.0,6308000000.0,5851000000.0,5542000000.0,5696000000.0,5451000000.0,4980000000.0,4345000000.0,4713000000.0,4440000000.0
,grossProfit,3715000000.0,5593000000.0,5261000000.0,5071000000.0,10330000000.0,10372000000.0,11598000000.0,11705000000.0,12251000000.0,12763000000.0,12063000000.0,11901000000.0,3007000000.0,2021000000.0,1939000000.0,2395000000.0,2247000000.0,2064000000.0,2060000000.0,1786000000.0,1534000000.0,1407000000.0,1556000000.0,1409000000.0
,grossProfitRatio,0.620822192513369,0.947003047748053,0.956371568805672,0.957334340192562,0.925129858499015,0.921382251043795,0.91996509875466,0.921508423870257,0.922654014158759,0.92438618092272,0.922953328232594,0.915672847580211,0.256854873152815,0.277001096491228,0.291974100286101,0.275192462369298,0.277475919980242,0.271364712069419,0.265600825167612,0.246787342821611,0.235492784771262,0.24461057023644,0.248205455415537,0.240895879637545
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1466000000.0,3971000000.0,3896000000.0,3353000000.0,7376000000.0,7283000000.0,8156000000.0,8214000000.0,8699000000.0,9102000000.0,8938000000.0,8658000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,27000000.0,12000000.0,0.0,23000000.0,12000000.0,0.0,-3000000.0,-30000000.0,-14000000.0,0.0,0.0,304000000.0,-34000.0,1000.0,-28000.0,-235000000.0,74000000.0,-291000000.0,0.0,0.0,0.0,0.0,0.0
