date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-848533000.0,-83993000.0,-175149000.0,-114397000.0,-167211000.0,-157803000.0,-100048000.0,-46514000.0,-52466000.0,-28675000.0,-11556000.0,-9128000.0,-9741000.0,-11959000.0,-12915000.0,-14520000.0,-18523000.0,-28340000.0,-29883000.0,-23485425.0,-11883119.0,-4963925.0
,depreciationAndAmortization,163362000.0,50247000.0,23084000.0,15555000.0,11509000.0,7750000.0,3710000.0,1418000.0,985000.0,411000.0,230000.0,175000.0,626000.0,-2244000.0,-3008000.0,-2926000.0,-2786000.0,-62000.0,2158000.0,1068309.0,404142.0,424285.0
,deferredIncomeTax,-9862000.0,-185109000.0,0.0,-115000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,152906000.0,108483000.0,60264000.0,35512000.0,23732000.0,18050000.0,11520000.0,7744000.0,5493000.0,4255000.0,2249000.0,2631000.0,1010000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-42729000.0,-771012000.0,672385000.0,116211000.0,3474000.0,25251000.0,146450000.0,30447000.0,10841000.0,-2085000.0,69717000.0,18690000.0,-8360000.0,-6640000.0,-13865000.0,-16296000.0,22891000.0,-17346000.0,-13718469.0,2792034.0,303174.0,-81737.0
,accountsReceivables,-100526000.0,-27938000.0,-17292000.0,-17529000.0,-3593000.0,-3557000.0,-1376000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-30310000.0,-19041000.0,-12729000.0,-19194000.0,-156000.0,-2660000.0,-4017000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,11332000.0,15383000.0,-2598000.0,661000.0,1886000.0,-2891000.0,2887000.0,-263000.0,873000.0,-528000.0,438000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,41726000.0,320465000.0,1091477000.0,419092000.0,302881000.0,299407000.0,274156000.0,127706000.0,97259000.0,86418000.0,88503000.0,18786000.0,96000.0,8456000.0,15096000.0,28961000.0,45257000.0,22366000.0,39712000.0,53430469.0,0.0,0.0
,otherNonCashItems,500878000.0,43216000.0,26170000.0,-1620000.0,-961000.0,-529000.0,-294000.0,-4144000.0,-2992000.0,-28568000.0,107000.0,1779000.0,66000.0,2806000.0,3006000.0,0.0,0.0,0.0,0.0,0.0,0.0,13780.0
,netCashProvidedByOperatingActivites,136482000.0,-115010000.0,-69325000.0,-71724000.0,-130066000.0,-134017000.0,-80912000.0,-39295000.0,-44155000.0,-27824000.0,-13478000.0,-12640000.0,-7904000.0,-8767000.0,-12154000.0,-15982000.0,-21174000.0,-13870000.0,-11917000.0,-15836584.0,-7991416.0,-4607597.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-64352000.0,-171802000.0,-150093000.0,-48480000.0,-14851000.0,-20084000.0,-12537000.0,-9282000.0,-681000.0,-2115000.0,-626000.0,-462000.0,-4000.0,-132000.0,-394000.0,-227000.0,-287000.0,-11009000.0,-1335000.0,-2615399.0,-762647.0,-292183.0
,acquisitionsNet,-7000000.0,-974000000.0,-18000000.0,-3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1089953000.0,-634117000.0,-1192506000.0,-357051000.0,-189989000.0,-205054000.0,-209471000.0,-98510000.0,-96047000.0,-87017000.0,-24498000.0,-18879000.0,-3458000.0,-20686000.0,-31381000.0,-24276000.0,-74162000.0,-2560000.0,-26350000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,886675000.0,1660559000.0,579171000.0,271466000.0,193321000.0,162283000.0,104172000.0,72289000.0,58411000.0,46085000.0,10241000.0,16474000.0,11536000.0,28846000.0,36300000.0,40422000.0,50467000.0,23751000.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-411802000.0,-1852000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159000.0,107000.0,-710000.0,-417000.0,-1950824.0,-317853.0,-429385.0
,netCashUsedForInvestingActivites,-702037000.0,-121073000.0,-781914000.0,-160805000.0,-11519000.0,-64755000.0,-117836000.0,-35503000.0,-38317000.0,-43047000.0,-14883000.0,-2867000.0,8248000.0,8036000.0,4525000.0,15760000.0,-23875000.0,9472000.0,-28102000.0,-4566223.0,-1080500.0,-721568.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-150054000.0,-493356000.0,-4817000.0,-174000.0,-166000.0,-404000.0,-351000.0,-333000.0,-107000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6405.0
,commonStockIssued,861701000.0,0.0,0.0,253388000.0,144242000.0,174140000.0,238580000.0,73296000.0,57755000.0,27215000.0,82327000.0,14062000.0,0.0,286000.0,253000.0,137000.0,43571000.0,1101000.0,371000.0,50784016.0,31906809.0,59017.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4000.0,-8353.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
