date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,299180000.0,292447000.0,264973000.0,239500000.0,197836000.0,190601000.0,160145000.0,142015000.0,92325000.0,72997000.0,54810000.0,123082000.0,157110000.0,182505000.0,89400000.0,64934000.0,53473000.0,48058000.0,28963000.0,38251000.0,35311000.0,32441000.0,30385000.0,19839000.0,12707271.0
,depreciationAndAmortization,188871000.0,174398000.0,173720000.0,149101000.0,134798000.0,116165000.0,99617000.0,75334000.0,58817000.0,49084000.0,48485000.0,45402000.0,32976000.0,24524000.0,22350000.0,17398000.0,13569000.0,11742000.0,9211000.0,9088000.0,8634000.0,6759000.0,5302000.0,3552000.0,2058197.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,10488000.0,58000.0,800000.0,-6939000.0,884000.0,-2544000.0,-16649000.0,-5593000.0,-4590000.0,-8366000.0,-2938000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,11547000.0,10417000.0,14223000.0,11401000.0,10474000.0,9841000.0,8518000.0,10136000.0,0.0,122000.0,4172000.0,2588000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-3744000.0,-1873000.0,1358000.0,4488000.0,1359000.0,-5774000.0,5147000.0,-5015000.0,13809000.0,43300000.0,183000.0,90040000.0,7218000.0,-79581000.0,-57371000.0,-7590000.0,-7802000.0,1232000.0,-19805000.0,-3278000.0,-606000.0,-3587000.0,1194000.0,-1849000.0,422387.0
,accountsReceivables,923000.0,-203000.0,-175000.0,-74000.0,-335000.0,16000.0,62000.0,-264000.0,0.0,0.0,0.0,0.0,-2467000.0,-82940000.0,27369000.0,-9721000.0,-9404000.0,-1231000.0,-5940000.0,-2837000.0,-2400000.0,-6100000.0,100000.0,-2700000.0,200000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968000.0,41584000.0,-3243000.0,-33698000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9764000.0,2401000.0,-3452000.0,2131000.0,2731000.0,598000.0,-5943000.0,43000.0,-100000.0,2600000.0,500000.0,1000000.0,100000.0
,otherWorkingCapital,-1065000.0,-131000.0,2639000.0,5236000.0,-729000.0,-4630000.0,5490000.0,241000.0,3810000.0,1491000.0,7363000.0,129980000.0,-19021000.0,-929000.0,-89931000.0,1157000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,5916000.0,11021000.0,6275000.0,6554000.0,-8129000.0,-4064000.0,1408000.0,7762000.0,8283000.0,8877000.0,15090000.0,2818000.0,-63244000.0,-89148000.0,-5725000.0,50000.0,-4921000.0,-2327000.0,19639000.0,5770000.0,11272000.0,7043000.0,-2235000.0,713000.0,-1040807.0
,netCashProvidedByOperatingActivites,501727000.0,471909000.0,421557000.0,415337000.0,341095000.0,296733000.0,274421000.0,228130000.0,182946000.0,187914000.0,149502000.0,236748000.0,129634000.0,18561000.0,30930000.0,74792000.0,54319000.0,58705000.0,38008000.0,50198000.0,47876000.0,41260000.0,34010000.0,22216000.0,14139777.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-758380000.0,-230928000.0,-44433000.0,-352618000.0,-677101000.0,-352549000.0,-267797000.0,-134565000.0,-215730000.0,-43360000.0,-19836000.0,-3999000.0,-77964000.0,-29572000.0,-184127000.0,-144932000.0,-66574748.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11427000.0,-9888000.0,-1410000.0,-31757000.0,-49044000.0,-18371000.0,-17738000.0,-122461000.0,-240548000.0,-120569000.0,-114888000.0,-520000.0,-35680000.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6837000.0,13818000.0,0.0,68180000.0,19862000.0,39075000.0,16846000.0,155501000.0,194016000.0,186185000.0,84195000.0,4730000.0,6050000.0,0.0,19400000.0,800000.0,0.0
,otherInvestingActivites,4116000.0,-876000.0,-909000.0,1906000.0,197000.0,2369000.0,8751000.0,544000.0,206000.0,-3574000.0,3192000.0,-136000.0,33271000.0,2083000.0,-10597000.0,10999000.0,-20461000.0,-11602000.0,-11485000.0,-52415000.0,33000.0,-122018000.0,-21677000.0,-874000.0,-943708.0
,netCashUsedForInvestingActivites,-619408000.0,-609371000.0,-625557000.0,-779943000.0,-644544000.0,-541558000.0,-568040000.0,-601759000.0,-752068000.0,-220260000.0,-28063000.0,-256304000.0,-536717000.0,-106984000.0,-242487000.0,-58955000.0,-257699000.0,39983000.0,-24422000.0,-22372000.0,-64436000.0,-145643000.0,-167002000.0,-144247000.0,-67518456.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-696167000.0,-2038778000.0,-1631710000.0,-1340162000.0,-1414435000.0,-876051000.0,-977467000.0,-1310339000.0,-912598000.0,-144428000.0,-175480000.0,-720490000.0,-571365000.0,-541155000.0,-249967000.0,-491413000.0,-368702000.0,-233675000.0,-255045000.0,-82759000.0,-132749000.0,-123438000.0,-98137000.0,-142047000.0,-15048243.0
