Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,7316000.0,6741000.0,1849000.0,113000.0,4000.0
Stock-based compensation,2813000.0,2485000.0,1339000.0,515000.0,560000.0
Operating Cash Flow,197000.0,-8695000.0,-10675000.0,-2942000.0,-1183000.0
Capital Expenditure,0.0,0.0,0.0,0.0,-1258000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-2187000.0
Investment purchases and sales,6323000.0,-5115000.0,0.0,0.0,-207410000.0
Investing Cash flow,-190397000.0,-372610000.0,-321047000.0,-210855000.0,-210855000.0
Issuance (repayment) of debt,-2635000.0,-7225000.0,-5059000.0,-1512000.0,99928000.0
Issuance (buybacks) of shares,-55146000.0,-49621000.0,-35723000.0,-30834000.0,158501000.0
Dividend payments,-22943000.0,-20602000.0,-11577000.0,-680000.0,-680000.0
Financing Cash Flow,164608000.0,398419000.0,309457000.0,266896000.0,265137000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,55146000.0,54022000.0,-22265000.0,53099000.0,53099000.0
Free Cash Flow,197000.0,-8695000.0,-10675000.0,-2942000.0,-2441000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,-3.6024
