date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,revenue,381849000.0,447909000.0,468775000.0,420188000.0,297033000.0,268137000.0,226461000.0,226984000.0,197444000.0,142323000.0,108106000.0,98585000.0,107335000.0,89748000.0,72288000.0,66540000.0,48121000.0,51276000.0,54118000.0,50611000.0,42296000.0,35844000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,409782000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.07315195273524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,186080000.0,171290000.0,199519000.0,185336000.0,129549000.0,118900000.0,100816000.0,87551000.0,76925000.0,59063000.0,51741000.0,38280000.0,38282000.0,34018000.0,24708000.0,20281000.0,16882000.0,21219000.0,28488000.0,17590000.0,13631000.0,13767000.0
,SellingAndMarketingExpenses,3703000.0,4474000.0,7980000.0,11877000.0,3161000.0,3306000.0,2572000.0,2596000.0,2031000.0,6208000.0,5186000.0,10674000.0,0.0,0.0,0.0,0.0,991000.0,678000.0,648000.0,629000.0,578000.0,599000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,3703000.0,441000000.0,380000000.0,307000000.0,253000000.0,229000000.0,201000000.0,189000000.0,165000000.0,136000000.0,126000000.0,172000000.0,134000000.0,138000000.0,113000000.0,84000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,3703000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,93000000.0,144255000.0,111825000.0,65463000.0,48172000.0,33181000.0,28351000.0,34989000.0,32551000.0,31740000.0,35330000.0,45880000.0,57471000.0,68019000.0,57811000.0,36115000.0,20724000.0,18742000.0,23428000.0,33560000.0,33468000.0,26922000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,6181000.0,5783000.0,4934000.0,3493000.0,2927000.0,3563000.0,4812000.0,5268000.0,5339000.0,4236000.0,3021000.0,3277000.0,7665000.0,7782000.0,8790000.0,4757000.0,3185000.0,4105000.0,4171000.0,3178000.0,2423000.0,2809000.0
,EBITDA,-13672000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,-0.035804729094485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
