date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,3236700000.0,3010564000.0,2973903000.0,2824686000.0,3418265000.0,3275594000.0,3142856000.0,2918434000.0,2586123000.0,2206392000.0,1874662000.0,1614088000.0,1583354000.0,1391942000.0,1134319000.0,908722000.0,741157000.0,588625000.0,527448000.0,591629000.0,470446000.0,403300000.0,248600000.0,123900000.0,44500000.0,14600000.0
,costOfRevenue,498546000.0,464047000.0,433803000.0,439646000.0,559541000.0,614364000.0,620219000.0,502795000.0,404137000.0,282197000.0,223420000.0,187310000.0,175132000.0,137607000.0,98698000.0,41198000.0,20296000.0,20036000.0,19030000.0,29848000.0,9201000.0,5500000.0,11700000.0,10600000.0,4700000.0,1800000.0
,grossProfit,2738154000.0,2546517000.0,2540100000.0,2385040000.0,2858724000.0,2661230000.0,2522637000.0,2415639000.0,2181986000.0,1924195000.0,1651242000.0,1426778000.0,1408222000.0,1254335000.0,1035621000.0,867524000.0,720861000.0,568589000.0,508418000.0,561781000.0,461245000.0,397800000.0,236900000.0,113300000.0,39800000.0,12800000.0
,grossProfitRatio,0.845970896283252,0.845860443425219,0.85413007754456,0.844355797423147,0.83630847813145,0.812441957092362,0.802657519148189,0.827717536185502,0.843728623889892,0.872100243293123,0.880821182698534,0.883953043452402,0.889391759518086,0.901140277396616,0.912989203213558,0.954663802571083,0.97261578855762,0.965961350605224,0.963920613975217,0.949549464275754,0.980441963583493,0.986362509298289,0.952936444086887,0.914447134786118,0.89438202247191,0.876712328767123
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,538080000.0,518877000.0,439984000.0,415801000.0,489265000.0,563975000.0,553817000.0,516338000.0,450571000.0,343727000.0,326647000.0,281980000.0,288109000.0,205103000.0,155331000.0,108687000.0,86357000.0,64443000.0,68923000.0,67699000.0,50622000.0,37400000.0,22900000.0,10900000.0,3800000.0,0.0
,GeneralAndAdministrativeExpenses,352109000.0,320429000.0,315343000.0,302565000.0,377568000.0,342665000.0,319922000.0,260236000.0,245259000.0,307270000.0,258875000.0,918676000.0,926248000.0,819638000.0,659012000.0,518958000.0,444082000.0,338421000.0,324339000.0,309320000.0,239069000.0,159100000.0,95000000.0,46000000.0,17800000.0,10800000.0
,SellingAndMarketingExpenses,1224377000.0,1132956000.0,1074234000.0,1006112000.0,1185814000.0,1195362000.0,1280265000.0,1216680000.0,1060829000.0,839818000.0,729754000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,7651000.0,1076000.0,-8373000.0,3150000.0,-4131000.0,-5730000.0,-7694000.0,-1021000.0,9299000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,2117365000.0,1988152000.0,1845415000.0,1739130000.0,2081820000.0,2210734000.0,2199902000.0,2034922000.0,1791208000.0,1507205000.0,1329555000.0,1221628000.0,1237081000.0,1042128000.0,831277000.0,639267000.0,542770000.0,414200000.0,404558000.0,425850000.0,339939000.0,224100000.0,133100000.0,58600000.0,22000000.0,11000000.0
,costAndExpenses,2615911000.0,2452199000.0,2279218000.0,2178776000.0,2641361000.0,2825098000.0,2820121000.0,2537717000.0,2195345000.0,1789402000.0,1552975000.0,1408938000.0,1412213000.0,1179735000.0,929975000.0,680465000.0,563066000.0,434236000.0,423588000.0,455698000.0,349140000.0,229600000.0,144800000.0,69200000.0,26700000.0,12800000.0
