Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,283806000.0,254398000.0,91982000.0,52644000.0,49597000.0,18217000.0
Short-term investments,3594000.0,2855000.0,1055000.0,250000.0,,
Cash and short-term investments,287400000.0,257253000.0,93037000.0,52894000.0,,
Receivables,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,308452000.0,280047000.0,125841000.0,76273000.0,,
Property, Plant & Equipment Net,12371000.0,11281000.0,9551000.0,7640000.0,9664000.0,4138000.0
Goodwill and Intangible Assets,19128000.0,10131000.0,10604000.0,11167000.0,11822000.0,157000.0
Long-term investments,15000000.0,15000000.0,25000000.0,14000000.0,,
Tax assets,13189000.0,10007000.0,15013000.0,9430000.0,6780000.0,3995000.0
Total non-current assets,,,,,,
Total assets,4249439000.0,3843526000.0,2943189000.0,2167792000.0,1355827000.0,796374000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,313500000.0,0.0,0.0,0.0,,
Total current liabilities,3750007000.0,3201001000.0,2477043000.0,1915769000.0,,
Long-term debt,118000000.0,174000000.0,180000000.0,17000000.0,,
Total debt,427193000.0,361519000.0,273638000.0,158086000.0,58078000.0,47291000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,3431807000.0,3167228000.0,2391818000.0,1814039000.0,1172233000.0,681300000.0
Total non-current liabilities,,,,,,
Total liabilities,3876606000.0,3538873000.0,2672828000.0,1978976000.0,1234028000.0,731211000.0
Other comprehensive income,-15341000.0,-6786000.0,-7482000.0,-320000.0,2176000.0,-4533000.0
Retained earnings (deficit),123176000.0,88671000.0,59386000.0,31352000.0,15372000.0,7058000.0
Total shareholders equity,372740000.0,304550000.0,270258000.0,188816000.0,121799000.0,65163000.0
Investments,3830570000.0,3484234000.0,2779851000.0,2051809000.0,1256409000.0,757860000.0
Net Debt,144100000.0,,,,,
Other Assets,21052000.0,,,,,
Other Liabilities,3436507000.0,3201001000.0,2477043000.0,1915769000.0,,
