date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,197914000.0,164507000.0,152971000.0,128410000.0,117275000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,88105000.0,80038000.0,74269000.0,66324000.0,61722000.0
,SellingAndMarketingExpenses,2230000.0,2450000.0,2155000.0,1905000.0,1856000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,3626000.0,139000000.0,123000000.0,102000000.0,96000000.0
,costAndExpenses,3626000.0,0.0,0.0,0.0,0.0
,interestExpense,16217000.0,26347000.0,17491000.0,9123000.0,6882000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,9161000.0,6059000.0,6033000.0,6957000.0,5216000.0
,EBITDA,94859000.0,90166000.0,72657000.0,54518000.0,44999000.0
,EBITDARatio,0.479294036803864,0.548098257217018,0.474972380385825,0.424561950003894,0.383704966958005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,24141000.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.121977222429944,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,-45340000.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,69481000.0,57760000.0,49133000.0,38438000.0,32901000.0
,incomeBeforeTaxRatio,0.351066624897683,0.351109679223376,0.321191598407541,0.299338057783662,0.280545725858026
,incomeTaxExpense,13329000.0,11325000.0,9294000.0,17963000.0,10135000.0
,netIncome,56152000.0,46435000.0,39839000.0,20475000.0,22766000.0
,netIncomeRatio,0.283719191163839,0.282267623870109,0.26043498440881,0.159450198582665,0.194124920059689
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.45479834560791,2.03,1.7,0.96,1.06
,EPSDiluted,2.45479834560791,2.0,1.68,0.95,1.05
,weightedAverageShsOut,21866326.0,22874384.0,23434706.0,21328125.0,21477358.0
,weightedAverageShsOutDil,22112829.0,23217500.0,23713690.0,21552632.0,21681905.0
