date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,revenue,1926700000.0,1476000000.0,1031600000.0,718500000.0,573300000.0,402000000.0,259200000.0,160000000.0,99900000.0,76266000.0,48631000.0,29693000.0,9838000.0,4627000.0,2169790.0,0.0
,costOfRevenue,646600000.0,544500000.0,367700000.0,226400000.0,194900000.0,123600000.0,82900000.0,59900000.0,53300000.0,40422000.0,30188000.0,26032000.0,15367000.0,12736000.0,10958953.0,0.0
,grossProfit,1280100000.0,931500000.0,663900000.0,492100000.0,378400000.0,278400000.0,176300000.0,100100000.0,46600000.0,35844000.0,18443000.0,3661000.0,-5529000.0,-8109000.0,-8789163.0,0.0
,grossProfitRatio,0.664400269891524,0.63109756097561,0.643563396665374,0.684899095337509,0.660038374324089,0.692537313432836,0.68016975308642,0.625625,0.466466466466466,0.469986625757218,0.379243692295038,0.123295052706025,-0.562004472453751,-1.75253944240328,-4.05069753294098,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,359900000.0,273500000.0,417400000.0,185400000.0,156100000.0,137500000.0,69400000.0,44800000.0,39500000.0,30747000.0,23227000.0,14294000.0,19629000.0,16131000.0,19419550.0,26769514.0
,GeneralAndAdministrativeExpenses,620700000.0,515700000.0,432800000.0,349200000.0,286200000.0,198000000.0,128400000.0,84200000.0,62800000.0,49940000.0,40506000.0,35200000.0,27669000.0,22436000.0,21111325.0,5659960.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,3400000.0,-700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,980600000.0,789200000.0,850200000.0,534600000.0,442300000.0,335500000.0,197800000.0,129000000.0,102300000.0,80687000.0,63733000.0,49494000.0,47298000.0,38567000.0,40530875.0,32429474.0
,costAndExpenses,1627200000.0,1333700000.0,1217900000.0,761000000.0,637200000.0,459100000.0,280700000.0,188900000.0,155600000.0,121109000.0,93921000.0,75526000.0,62665000.0,51303000.0,51489828.0,32429474.0
,interestExpense,84700000.0,60300000.0,22700000.0,12800000.0,700000.0,400000.0,800000.0,900000.0,200000.0,11000.0,1548000.0,8045000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,67100000.0,48700000.0,29100000.0,16100000.0,15000000.0,10800000.0,8400000.0,7000000.0,6600000.0,3759000.0,2437000.0,2373000.0,3582000.0,3332000.0,2697912.0,1065007.0
,EBITDA,366600000.0,191000000.0,-157200000.0,-26400000.0,-48900000.0,-46300000.0,-13100000.0,-21900000.0,-49100000.0,-41084000.0,-42853000.0,-43460000.0,-49245000.0,-43344000.0,-46622126.0,-31364467.0
,EBITDARatio,0.190273524679504,0.12940379403794,-0.152384645211322,-0.0367432150313152,-0.0852956567242281,-0.115174129353234,-0.0505401234567901,-0.136875,-0.491491491491492,-0.538693520048252,-0.881186897246612,-1.46364463004749,-5.00559056718845,-9.36762481089259,-21.4869300715737,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,299500000.0,142300000.0,-186300000.0,-42500000.0,-63900000.0,-57100000.0,-21500000.0,-28900000.0,-55700000.0,-44843000.0,-45290000.0,-45833000.0,-52827000.0,-46676000.0,-49320038.0,-32429474.0
,operatingIncomeRatio,0.155447137592775,0.0964092140921409,-0.180593253198914,-0.0591510090466249,-0.111459968602826,-0.142039800995025,-0.0829475308641975,-0.180625,-0.557557557557558,-0.58798153830016,-0.931298965680327,-1.54356245579766,-5.36968896117097,-10.0877458396369,-22.7303278197429,0.0
,totalOtherIncomeExpensesNet,-5900000.0,-4200000.0,80100000.0,3400000.0,-700000.0,0.0,0.0,0.0,0.0,1000.0,-8427000.0,0.0,34000.0,0.0,0.0,0.0
,incomeBeforeTax,225000000.0,104200000.0,-126500000.0,-48600000.0,-64900000.0,-57500000.0,-22300000.0,-29800000.0,-55800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.116779986505424,0.0705962059620596,-0.122625048468399,-0.0676409185803758,-0.113204256061399,-0.143034825870647,-0.0860339506172839,-0.18625,-0.558558558558559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,-268600000.0,3100000.0,600000.0,1600000.0,700000.0,100000.0,100000.0,0.0,-1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
