date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,245848000.0,269065000.0,268870000.0,272588000.0,249888000.0,243867000.0,249683000.0,213636000.0,162802000.0,126842000.0,114595000.0,121910000.0,118915000.0,121222000.0,115762000.0,96381000.0,100013000.0,-669000.0,-894000.0,-818000.0,-860000.0,-299000.0,0.0
,costOfRevenue,115330000.0,120182000.0,116560000.0,117053000.0,105475000.0,100550000.0,98889000.0,82716000.0,60354000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,130518000.0,148883000.0,152310000.0,155535000.0,144413000.0,143317000.0,150794000.0,130920000.0,102448000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.530889004588201,0.553334696077156,0.566481942946405,0.570586379444436,0.57791090408503,0.58768509064367,0.603941798200118,0.612818064371173,0.62927973857815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,14997000.0,14473000.0,13070000.0,13471000.0,0.0,0.0,0.0,0.0,0.0,6913000.0,9286000.0,8891000.0,8268000.0,7466000.0,8518000.0,7452000.0,5686000.0,5711000.0,5094000.0,5229000.0,3073000.0,2589000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477000.0,1801000.0,2151000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,51943000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,103555000.0,105382000.0,107300000.0,114729000.0,107178000.0,104650000.0,108898000.0,90750000.0,64788000.0,122000000.0,99000000.0,96000000.0,92000000.0,92000000.0,69000000.0,45000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,218885000.0,225564000.0,223860000.0,231782000.0,212653000.0,205200000.0,207787000.0,173466000.0,125142000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,36026000.0,36757000.0,38374000.0,32387000.0,26548000.0,25432000.0,27433000.0,21054000.0,16068000.0,12666000.0,7283000.0,6570000.0,4921000.0,7684000.0,2449000.0,2997000.0,1527000.0,1036000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,88558000.0,90909000.0,94230000.0,101258000.0,93052000.0,91359000.0,95915000.0,78839000.0,54872000.0,50214000.0,36472000.0,36293000.0,30360000.0,35511000.0,32089000.0,22247000.0,13241000.0,9265000.0,4947000.0,4797000.0,4613000.0,3231000.0,0.0
,EBITDA,115521000.0,134410000.0,139240000.0,142064000.0,130287000.0,130026000.0,137811000.0,119009000.0,92532000.0,81127000.0,66385000.0,70000000.0,66834000.0,79948000.0,79376000.0,65786000.0,64256000.0,52227000.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.46988789821353,0.499544719677401,0.517871090117901,0.521167476191175,0.521381578947368,0.53318407164561,0.551943864820593,0.557064352449962,0.568371395928797,0.639590987212438,0.579301016623762,0.574194077598228,0.562031703317496,0.659517249344178,0.685682693802802,0.682561915730279,0.642476478057852,-78.067264573991,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,26963000.0,43501000.0,45010000.0,40806000.0,37235000.0,38667000.0,41896000.0,40170000.0,37660000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.109673456770037,0.161674688272351,0.1674043217912,0.149698446006427,0.149006755026252,0.158557738439395,0.167796766299668,0.188030107285289,0.231323939509343,0.143856135980196,0.158060997425717,0.220400295299811,0.264634402724635,0.303187540215472,0.387329175377067,0.420643072804806,0.494815673962385,-62.067264573991,-31.3322147651007,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,41928000.0,0.0,6793000.0,-23963000.0,-1891000.0,22211000.0,-820000.0,-1358000.0,2033000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,32865000.0,6744000.0,13429000.0,-15544000.0,8796000.0,35447000.0,13646000.0,17774000.0,23676000.0,18247000.0,18113000.0,26869000.0,31469000.0,36753000.0,44838000.0,40542000.0,49488000.0,41523000.0,28011000.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.133680160098923,0.0250645754743278,0.0499460705917358,-0.0570237868137996,0.0351997694967345,0.145353819910033,0.054653300384888,0.0831975884214271,0.145428188842889,0.143856135980196,0.158060997425717,0.220400295299811,0.264634402724635,0.303187540215472,0.387329175377067,0.420643072804806,0.494815673962385,-62.067264573991,-31.3322147651007,0.0,0.0,0.0,0.0
