date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,7902000.0,1077000.0,10505000.0,143891000.0,174000.0,66729000.0,8576000.0,25408000.0,12849000.0,19467000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,7902.0,0.0,0.0,0.0,0.0,66729000.0,8576000.0,25408000.0,12849000.0,0.0
,grossProfitRatio,0.001,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,61624000.0,59816000.0,43149000.0,30223000.0,36983000.0,28885000.0,27474000.0,21790000.0,24193000.0,23436000.0
,GeneralAndAdministrativeExpenses,18624000.0,19970000.0,22940000.0,21019000.0,14358000.0,13056000.0,11700000.0,8028000.0,7266000.0,7377000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,53722.0,12000.0,12000.0,3601000.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,80549000.0,80092000.0,66089000.0,51242000.0,51341000.0,41941000.0,39174000.0,29818000.0,31459000.0,30813000.0
,costAndExpenses,80549000.0,80092000.0,66089000.0,51242000.0,51341000.0,41941000.0,39174000.0,29818000.0,31459000.0,30813000.0
,interestExpense,0.0,0.0,0.0,815000.0,0.0,309000.0,1150000.0,1667000.0,1856000.0,18000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,301000.0,306000.0,1247000.0,1008000.0,893000.0,785000.0,1052000.0,1346000.0,1452000.0,1619000.0
,EBITDA,-72346000.0,-78709000.0,-54337000.0,93657000.0,-50274000.0,25573000.0,-29546000.0,-3064000.0,-17158000.0,-9727000.0
,EBITDARatio,-9.15540369526702,-73.0817084493965,-5.1724892908139,0.650888519782335,-288.931034482759,0.383236673710081,-3.44519589552239,-0.120591939546599,-1.33535683710795,-0.499666101607849
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-72647000.0,-79015000.0,-55584000.0,92649000.0,-51167000.0,24788000.0,-30598000.0,-4410000.0,-18610000.0,-11346000.0
,operatingIncomeRatio,-9.1934953176411,-73.3658310120706,-5.29119466920514,0.643883217157432,-294.063218390805,0.371472673050698,-3.56786380597015,-0.173567380352645,-1.44836174021325,-0.582832485745107
,totalOtherIncomeExpensesNet,-2204000.0,849000.0,-127000.0,3505000.0,447000.0,124000.0,49000.0,21000.0,22000.0,44000.0
,incomeBeforeTax,-74851000.0,-78166000.0,-55711000.0,95339000.0,-50720000.0,24603000.0,-31699000.0,-6056000.0,-20444000.0,-11320000.0
,incomeBeforeTaxRatio,-9.47241204758289,-72.577530176416,-5.30328415040457,0.662577923567145,-291.494252873563,0.368700265251989,-3.6962453358209,-0.238350125944584,-1.5910965833917,-0.581496892176504
,incomeTaxExpense,-85000.0,0.0,313000.0,-300000.0,0.0,429000.0,0.0,0.0,0.0,0.0
,netIncome,-74766000.0,-78166000.0,-56024000.0,95639000.0,-50720000.0,24174000.0,-31699000.0,-6056000.0,-20444000.0,-11320000.0
,netIncomeRatio,-9.46165527714503,-72.577530176416,-5.33307948595907,0.664662835062652,-291.494252873563,0.362271276356607,-3.6962453358209,-0.238350125944584,-1.5910965833917,-0.581496892176504
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.14936815501264,-3.29,-2.4,4.2,-2.28,1.14,-2.0,-0.374721,-1.8,-1.105075
,EPSDiluted,-3.14936815501264,-3.29,-2.4,4.06,-2.28,1.09,-2.0,-0.374721,-1.8,-1.105075
,weightedAverageShsOut,31200000.0,23740000.0,23370000.0,22641000.0,22233000.0,21152000.0,15842000.0,17218121.0,11210000.0,11211000.0
,weightedAverageShsOutDil,31200000.0,23740000.0,23370000.0,23442000.0,22233000.0,22267000.0,15842000.0,17218121.0,11210000.0,11211000.0
