date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,3416000000.0,3647700000.0,3534500000.0,3382200000.0,3320000000.0,3253600000.0,3350300000.0,3276800000.0,3094500000.0,3665300000.0,3416100000.0,3432800000.0,3681700000.0,3437600000.0,3359400000.0,3279600000.0,2958700000.0,3128187000.0,2608812000.0,2777340000.0,2404984000.0,2197963000.0,2130800000.0,919200000.0,932800000.0,807300000.0,816100000.0
,costOfRevenue,1953000000.0,2192000000.0,2236400000.0,2161400000.0,2182700000.0,2171600000.0,2317500000.0,2272400000.0,2144200000.0,1640700000.0,1682400000.0,1745800000.0,1311000000.0,1202700000.0,1689100000.0,1513900000.0,1144300000.0,1126696000.0,666126000.0,713855000.0,583439000.0,698270000.0,719500000.0,341500000.0,300400000.0,244500000.0,250000000.0
,grossProfit,1463000000.0,1455700000.0,1298100000.0,1220800000.0,1137300000.0,1082000000.0,1032800000.0,1004400000.0,950300000.0,2024600000.0,1733700000.0,1687000000.0,2370700000.0,2234900000.0,1670300000.0,1765700000.0,1814400000.0,2001491000.0,1942686000.0,2063485000.0,1821545000.0,1499693000.0,1411300000.0,577700000.0,632400000.0,562800000.0,566100000.0
,grossProfitRatio,0.42827868852459,0.399073388710694,0.367265525534022,0.360948495062385,0.342560240963855,0.33255470863044,0.308270901113333,0.3065185546875,0.307093229924059,0.552369519548195,0.507508562395714,0.491435562805873,0.64391449602086,0.650133814289039,0.497201881288325,0.538388827905842,0.613242302362524,0.639824601278632,0.744663088026274,0.742971692338713,0.757404207262917,0.682310393760041,0.66233339590764,0.628481288076588,0.677958833619211,0.697138610182088,0.69366499203529
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-14000000.0,-14400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
