Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,575235000.0,607644000.0,618112000.0,393841000.0
Revenue Growth,-0.0533355056579181,-0.0169354421205218,0.569445537666216,
Cost of Revenue,441255000.0,436402000.0,321581000.0,277659000.0
Gross Profit,133980000.0,171242000.0,296531000.0,116182000.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,31311000.0,21174000.0,17956000.0,11929000.0
Operating Expenses,172447000.0,161900000.0,154689000.0,128370000.0
Operating Income,-38467000.0,9342000.0,141842000.0,-12188000.0
Interest Expense,0.0,0.0,0.0,0.0
Earnings before Tax,-34856000.0,10762000.0,146735000.0,-14065000.0
Income Tax Expense,27000.0,21000.0,1000.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-34883000.0,10741000.0,146734000.0,-14065000.0
Preferred Dividends,19633000.0,19633000.0,19634000.0,19633000.0
Net Income Com,-54516000.0,-8892000.0,127100000.0,-33698000.0
EPS,-2.4,-0.39,5.6,-1.49
EPS Diluted,-2.4,-0.39,5.6,-1.49
Weighted Average Shs Out,22682875.0,23000000.0,23000000.0,
Weighted Average Shs Out (Dil),22682875.0,22682875.0,22682875.0,22682875.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.2329,0.2818,0.4797,0.295
EBITDA Margin,-0.06,0.018,0.238,-0.035
EBIT Margin,-0.0606,0.0177,0.2374,-0.0357
Profit Margin,-0.095,-0.015,0.206,-0.086
Free Cash Flow margin,0.3986,0.4809,0.445,0.7681
EBITDA,-34699000.0,10949000.0,146934000.0,-13873000.0
EBIT,-34856000.0,10762000.0,146735000.0,-14065000.0
Consolidated Income,-34883000.0,10741000.0,146734000.0,-14065000.0
Earnings Before Tax Margin,-0.0606,0.0177,0.2374,-0.0357
Net Profit Margin,-0.0606,0.0177,0.2374,-0.0357
