date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2012-12-13_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2007-12-31_FY,2006-12-31_FY
,revenue,2931849000.0,1093065000.0,2610173000.0,1970384000.0,1041670000.0,1560083000.0,3733571000.0,2859965000.0,2859965000.0,171632000.0,2109898000.0,966728000.0,637850000.0,346480000.0
,costOfRevenue,1261087000.0,574999000.0,1035405000.0,849187000.0,537429000.0,740559000.0,1594235000.0,1745361000.0,0.0,1340778000.0,1943350000.0,1495010000.0,1450330000.0,266772000.0
,grossProfit,1670762000.0,518066000.0,1574768000.0,1121197000.0,504241000.0,819524000.0,2139336000.0,1114604000.0,2859965000.0,-1169146000.0,166548000.0,-528282000.0,-812480000.0,79708000.0
,grossProfitRatio,0.569866319854808,0.47395717546532,0.603319396836915,0.56902461652145,0.484069810976605,0.525307948359158,0.572999950985263,0.389726447701283,1.0,-6.81193483732637,0.0789365173103155,-0.546463948494302,-1.27377910166967,0.230050796582775
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,330342000.0,266444000.0,257858000.0,247000000.0,210587000.0,220120000.0,221555000.0,212132000.0,87961000.0,174562000.0,127026000.0,94955000.0,118442000.0,78166000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-47789000.0,33707000.0,231727000.0,-21687000.0,-741000.0,45170000.0,-2310000.0,1964679000.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,330342000.0,266444000.0,257858000.0,247000000.0,255061000.0,265189000.0,275796000.0,265368000.0,87961000.0,200822000.0,178600000.0,161243000.0,166429000.0,81454000.0
,costAndExpenses,1591429000.0,841443000.0,1293263000.0,1096187000.0,792490000.0,1005748000.0,1870031000.0,2010729000.0,87961000.0,1541600000.0,2121950000.0,1656253000.0,1616759000.0,348226000.0
,interestExpense,98369000.0,59374000.0,52873000.0,43482000.0,30071000.0,22393000.0,29260000.0,37116000.0,0.0,40850000.0,35436000.0,50252000.0,345968000.0,8839000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
