date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2009-03-27_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1999-04-30_FY,1998-04-30_FY
,revenue,935753000.0,1541320000.0,1541189000.0,1321224000.0,951411000.0,1555624000.0,2350538000.0,2029977000.0,2040741000.0,1951027000.0,1429653000.0,1197446000.0,1101000.0,1101890481.0,1009200516.0,1437583877.0,1269178974.0,2325215983.0,1917933000.0,1689150000.0,1953563000.0,1355453000.0,511400000.0,693900000.0,1012500000.0
,costOfRevenue,899742000.0,1372583000.0,1433531000.0,1303917000.0,998954000.0,1410995000.0,1854496000.0,1581796000.0,1550826000.0,1131022000.0,886748000.0,692243000.0,0.0,598181156.0,516093952.0,688207130.0,641804861.0,1471227502.0,1273434000.0,1190991000.0,1238128000.0,869479000.0,345500000.0,449000000.0,619400000.0
,grossProfit,36011000.0,168737000.0,107658000.0,17307000.0,-47543000.0,144629000.0,496042000.0,448181000.0,489915000.0,820005000.0,542905000.0,505203000.0,1101000.0,503709325.0,493106564.0,749376747.0,627374113.0,853988481.0,644499000.0,498159000.0,715435000.0,485974000.0,165900000.0,244900000.0,393100000.0
,grossProfitRatio,0.0384834459520835,0.109475644252978,0.0698538595850347,0.0130992170896078,-0.0499710430087523,0.0929716949597075,0.211033388951806,0.220781319197213,0.240067210880754,0.420294029759711,0.37974599430771,0.421900444779973,1.0,0.457131932515533,0.488611089850057,0.521275147133554,0.494314927880298,0.367272755410094,0.336038328763309,0.294916970073706,0.366220592834733,0.358532534879483,0.324403597966367,0.352932699236201,0.388246913580247
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48759299.0,42419000.0,34862000.0,32440000.0,20288000.0,3600000.0,0.0,0.0
,GeneralAndAdministrativeExpenses,70869000.0,104010000.0,112387000.0,90072000.0,110287000.0,136776000.0,144341000.0,142507000.0,126648000.0,0.0,0.0,0.0,67000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153498000.0,102848000.0,41300000.0,51100000.0,59300000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,70869000.0,124273000.0,98187000.0,90072000.0,102682000.0,303262000.0,271040000.0,142507000.0,319117000.0,491317000.0,290241000.0,318375000.0,67000.0,151004128.0,136755388.0,154098322.0,144483080.0,429535637.0,347389000.0,339138000.0,331058000.0,247890000.0,102800000.0,128200000.0,131900000.0
,costAndExpenses,970611000.0,1496856000.0,1531718000.0,1393989000.0,1101636000.0,1714257000.0,2125536000.0,1724303000.0,1869943000.0,1622339000.0,1176989000.0,1010618000.0,67000.0,749185284.0,652849340.0,842305452.0,786287941.0,1900763139.0,1620823000.0,1530129000.0,1569186000.0,1117369000.0,448300000.0,577200000.0,751300000.0
,interestExpense,107468000.0,114119000.0,121810000.0,128381000.0,138335000.0,132526000.0,107205000.0,88516000.0,85113000.0,115332000.0,211327000.0,147401000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,316322000.0,333616000.0,365660000.0,377746000.0,391659000.0,486655000.0,448669000.0,333159000.0,307525000.0,251483000.0,182719000.0,138000000.0,0.0,83829529.0,78325554.0,73233924.0,71560647.0,203828894.0,170788000.0,141429000.0,176905000.0,124754000.0,57900000.0,77100000.0,72600000.0
,EBITDA,281464000.0,378080000.0,375131000.0,304981000.0,241434000.0,328022000.0,673671000.0,638833000.0,478323000.0,580171000.0,435383000.0,324828000.0,302000.0,436534726.0,434676730.0,668512349.0,554451680.0,628281738.0,467898000.0,300450000.0,561282000.0,362838000.0,121000000.0,193800000.0,333800000.0
