date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,42638100000.0,38997700000.0,31954700000.0,26816100000.0,23417400000.0,20831900000.0,19377300000.0,18156400000.0,17070300000.0,15508200000.0,14956900000.0,14563600000.0,12840100000.0,14686800000.0,14786400000.0,14303400000.0,13782100000.0,11892000000.0,9294400000.0,7488200000.0,6771000000.0,6124200000.0,5292400000.0,4608200000.0,3478400000.0,3011900000.0,2415300000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,178900000.0,134100000.0,109500000.0,92000000.0,77500000.0,50900000.0,38800000.0,36100000.0,19400000.0,21400000.0,19400000.0,0.0,20500000.0,24400000.0,24600000.0,25000000.0,25700000.0,22000000.0,19800000.0,21400000.0,40900000.0,30800000.0,43900000.0,41900000.0,30200000.0,31900000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,33469000000.0,28491000000.0,24414000000.0,21715000000.0,18706000000.0,17297000000.0,16275000000.0,15591000000.0,14122000000.0,13484000000.0,12837000000.0,12897000000.0,12852000000.0,12240000000.0,12125000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,35464900000.0,33837400000.0,28791100000.0,24677200000.0,21946700000.0,18920300000.0,17469900000.0,16436400000.0,15752600000.0,14021200000.0,13391700000.0,13006700000.0,13062400000.0,12993800000.0,12353200000.0,12244500000.0,11331300000.0,10032300000.0,8313000000.0,6900600000.0,6739200000.0,5712000000.0,4631300000.0,4029700000.0,3036700000.0,2666000000.0,2035500000.0
