date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-1392400000.0,319400000.0,128315000.0,415517000.0,170811000.0,146401000.0,-38237000.0,39540000.0,1956000.0,242671000.0,-44357000.0,6100000.0
,depreciationAndAmortization,581100000.0,447500000.0,378596000.0,299860000.0,232948000.0,207004000.0,188209000.0,118001000.0,97650000.0,56919000.0,1530000.0,43000.0
,deferredIncomeTax,-371900000.0,103700000.0,32741000.0,313833000.0,244758000.0,-5607000.0,-49387000.0,16681000.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,34200000.0,37300000.0,25969000.0,26848000.0,22656000.0,13497000.0,7181000.0,3753000.0,2954000.0,2516000.0,2300000.0,0.0
,changeInWorkingCapital,585900000.0,212083000.0,-281596000.0,33305000.0,-175797000.0,722656000.0,247853000.0,-61093000.0,-118022000.0,-85820000.0,35807000.0,15000.0
,accountsReceivables,322100000.0,-116100000.0,234345000.0,-332377000.0,-165416000.0,97636000.0,45378000.0,-92851000.0,-187544000.0,-279315000.0,-36438000.0,67000.0
,inventory,392200000.0,-6300000.0,-3312000.0,-54705000.0,236602000.0,-271892000.0,-394031000.0,45991000.0,-80097000.0,-512054000.0,14126000.0,0.0
,accountsPayables,-206600000.0,137500000.0,-111667000.0,34604000.0,217566000.0,-24291000.0,-67025000.0,42236000.0,73990000.0,249765000.0,23294000.0,22000.0
,otherWorkingCapital,-36000000.0,1314500000.0,1102417000.0,1384013000.0,1350708000.0,1526505000.0,803849000.0,555996000.0,-10234000.0,117644000.0,3000000.0,0.0
,otherNonCashItems,173500000.0,-215900000.0,300008000.0,-530428000.0,-506225000.0,462281000.0,589905000.0,-16643000.0,11068000.0,23228000.0,3260000.0,0.0
,netCashProvidedByOperatingActivites,-631600000.0,933500000.0,837938000.0,685861000.0,651934000.0,560424000.0,456325000.0,291329000.0,812433000.0,249282000.0,-1208000.0,-5833000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-196200000.0,-404900000.0,-317459000.0,-306681000.0,-298737000.0,-353964000.0,-476389000.0,-318394000.0,-175900000.0,-512060000.0,-501304000.0,-70000.0
,acquisitionsNet,-1176000000.0,0.0,-133000000.0,-10000000.0,-1073000000.0,-565000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,-75036000.0,-1909965000.0,-2067286000.0,-1918637000.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,115060000.0,2104209000.0,2067983000.0,1683708000.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,345900000.0,-307700000.0,-234793000.0,-410257000.0,-314851000.0,106458000.0,47711000.0,5120000.0,-43407000.0,-58977000.0,-8000.0,-8000.0
,netCashUsedForInvestingActivites,-1026500000.0,-712600000.0,-685597000.0,-687011000.0,-1393935000.0,-812113000.0,-663607000.0,-313274000.0,-219307000.0,-739193000.0,-501312000.0,-78000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1278900000.0,-1458000000.0,-415241000.0,-1407216000.0,-492027000.0,-517738000.0,-520925000.0,-1435000000.0,-1184597000.0,-520046000.0,0.0,0.0
,commonStockIssued,0.0,132500000.0,322104000.0,0.0,413678000.0,344000000.0,340957000.0,0.0,579058000.0,0.0,0.0,0.0
,commonStockRepurchased,-1600000.0,-4900000.0,-8215000.0,-1038000.0,-743000.0,-8073000.0,-142731000.0,0.0,-571160000.0,0.0,0.0,0.0
,dividendsPaid,-82200000.0,-209200000.0,-189168000.0,-181580000.0,-172239000.0,-148800000.0,-183197000.0,-195662000.0,-160965000.0,0.0,0.0,-8000.0
,otherFinancingActivites,-37100000.0,-41700000.0,-21521000.0,-17131000.0,0.0,-17828000.0,-19036000.0,-22401000.0,-138109000.0,397148000.0,494206000.0,0.0
,netCashUsedProvidedByFinancingActivities,2452700000.0,-3300000.0,-128076000.0,-172103000.0,543955000.0,798136000.0,528185000.0,-186969000.0,-357408000.0,384620000.0,639206000.0,-8000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,794600000.0,217600000.0,24265000.0,-173253000.0,-198046000.0,546447000.0,320903000.0,-208914000.0,235718000.0,-105291000.0,136686000.0,-5919000.0
,cashAtEndOfPeriod,1609500000.0,814900000.0,597286000.0,573021000.0,746274000.0,944320000.0,397873000.0,76970000.0,285884000.0,50166000.0,155457000.0,18771000.0
,cashAtBeginningOfPeriod,814900000.0,597300000.0,573021000.0,746274000.0,944320000.0,397873000.0,76970000.0,285884000.0,50166000.0,155457000.0,18771000.0,24690000.0
,operatingCashFlow,-631600000.0,933500000.0,837938000.0,685861000.0,651934000.0,560424000.0,456325000.0,291329000.0,812433000.0,249282000.0,-1208000.0,-5833000.0
,capitalExpenditure,-196200000.0,-404900000.0,-317459000.0,-306681000.0,-298737000.0,-353964000.0,-476389000.0,-318394000.0,-175900000.0,-512060000.0,-501304000.0,-70000.0
