Date,2018-12,2017-12,2016-12,2015-12,2014-12
Revenue,120000000.0,118000000.0,109000000.0,102000000.0,99000000.0
Revenue Growth,,,,,
Cost of Revenue,48000000.0,49000000.0,46000000.0,45000000.0,42000000.0
Gross Profit,72000000.0,68000000.0,64000000.0,58000000.0,57000000.0
R&D Expenses,,,,,
SG&A Expense,31000000.0,30000000.0,28000000.0,27000000.0,25000000.0
Operating Expenses,37000000.0,34000000.0,33000000.0,31000000.0,29000000.0
Operating Income,35000000.0,34000000.0,31000000.0,26000000.0,28000000.0
Interest Expense,2000000.0,0000000.0,0000000.0,0000000.0,0000000.0
Earnings before Tax,35000000.0,34000000.0,31000000.0,27000000.0,28000000.0
Income Tax Expense,5000000.0,11000000.0,11000000.0,10000000.0,10000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,30000000.0,23000000.0,21000000.0,18000000.0,18000000.0
Preferred Dividends,,,,,
Net Income Com,30000000.0,23000000.0,21000000.0,18000000.0,18000000.0
EPS,1.31,3.26,2.95,2.52,2.62
EPS Diluted,1.27,3.18,2.90,2.49,2.57
Weighted Average Shs Out,4000000.0,7000000.0,7000000.0,7000000.0,7000000.0
Weighted Average Shs Out (Dil),4000000.0,7000000.0,7000000.0,7000000.0,7000000.0
Dividend per Share,,,,,
Gross Margin,0.6,0.57627118644068,0.58715596330275,0.56862745098039,0.57575757575758
EBITDA Margin,0.35,0.33050847457627,0.3302752293578,0.31372549019608,0.32323232323232
EBIT Margin,0.30833333333333,0.28813559322034,0.29357798165138,0.27450980392157,0.28282828282828
Profit Margin,0.25,0.19491525423729,0.19266055045872,0.17647058823529,0.18181818181818
Free Cash Flow margin,,,,,
EBITDA,42000000.0,39000000.0,36000000.0,32000000.0,32000000.0
EBIT,37000000,34000000,32000000,28000000,28000000
Consolidated Income,30000000.0,23000000.0,21000000.0,18000000.0,18000000.0
Earnings Before Tax Margin,0.29166666666667,0.28813559322034,0.28440366972477,0.26470588235294,0.28282828282828
Net Profit Margin,0.25,0.19491525423729,0.19266055045872,0.17647058823529,0.18181818181818
