date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1992-04-30_FY,1991-04-30_FY,1990-04-30_FY,1989-04-30_FY,1988-04-30_FY,1987-04-30_FY,1986-04-30_FY
,revenue,7418000.0,3573000.0,9538000.0,12743000.0,6786000.0,5480000.0,3586000.0,4111000.0,11202000.0,9265000.0,46793000.0,15180000.0,7455507.0,5102930.0,4931097.0,3088341.0,6858600.0,4632900.0,6704800.0,3345900.0,763200.0,1483500.0,2200000.0,1200000.0,1100000.0,4000000.0,7000000.0,9000000.0,6600000.0,8900000.0,10200000.0,10900000.0,7800000.0,4600000.0,2200000.0,100000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2334000.0,10775000.0,9119000.0,12077000.0,8397000.0,0.0,0.0,0.0,0.0,0.0,0.0,41000.0,36800.0,-689300.0,-712800.0,-400000.0,-300000.0,-100000.0,1200000.0,1200000.0,1500000.0,600000.0,1100000.0,1100000.0,800000.0,800000.0,300000.0,-100000.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,5480000.0,3586000.0,1777000.0,427000.0,146000.0,34716000.0,6783000.0,0.0,0.0,0.0,0.0,0.0,0.0,6663800.0,3309100.0,1452500.0,2196300.0,2600000.0,1500000.0,1200000.0,2800000.0,5800000.0,7500000.0,6000000.0,7800000.0,9100000.0,10100000.0,7000000.0,4300000.0,2300000.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.432254925808806,0.0381181931797893,0.0157582298974636,0.741905840617186,0.446837944664032,0.0,0.0,0.0,0.0,0.0,0.0,0.993884977926262,0.989001464478914,1.90317085953878,1.48048533872599,1.18181818181818,1.25,1.09090909090909,0.7,0.828571428571429,0.833333333333333,0.909090909090909,0.876404494382023,0.892156862745098,0.926605504587156,0.897435897435897,0.934782608695652,1.04545454545455,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,42534000.0,42672000.0,66449000.0,96171000.0,102726000.0,100171000.0,104381000.0,67401000.0,47398000.0,32439000.0,27650000.0,26169000.0,26347189.0,18495788.0,18066392.0,14063295.0,13873800.0,10021300.0,14708500.0,21580500.0,10774200.0,7871800.0,5700000.0,5300000.0,6000000.0,8000000.0,8700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,14456000.0,15426000.0,19269000.0,25003000.0,35979000.0,33837000.0,20622000.0,14805000.0,10016000.0,0.0,10428000.0,17119000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4914100.0,4808300.0,4280200.0,3800000.0,3500000.0,6500000.0,5900000.0,5800000.0,16000000.0,10100000.0,13700000.0,12900000.0,11500000.0,8300000.0,6100000.0,3700000.0,1900000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,56990000.0,58098000.0,85942000.0,122070000.0,139702000.0,135021000.0,126016000.0,83219000.0,58504000.0,43595000.0,41221000.0,43633000.0,41455587.0,27957891.0,27298356.0,21953358.0,20440900.0,16366900.0,21095700.0,27870500.0,16893300.0,14140600.0,10500000.0,9200000.0,13000000.0,14600000.0,15300000.0,16900000.0,10700000.0,14300000.0,13500000.0,12000000.0,8600000.0,6300000.0,3900000.0,2000000.0
,costAndExpenses,56990000.0,58098000.0,85942000.0,122070000.0,139702000.0,135021000.0,126016000.0,85553000.0,69279000.0,52714000.0,53298000.0,52030000.0,41455587.0,27957891.0,27298356.0,21953358.0,20440900.0,16366900.0,21136700.0,27907300.0,16204000.0,13427800.0,10100000.0,8900000.0,12900000.0,15800000.0,16500000.0,18400000.0,11300000.0,15400000.0,14600000.0,12800000.0,9400000.0,6600000.0,3800000.0,2000000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927000.0,1576000.0,1796000.0,1337000.0,452000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
