date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,5767000000.0,5639000000.0,4913000000.0,4171000000.0,4268000000.0,5096000000.0,6366000000.0,7283000000.0,7770000000.0,9103000000.0,10099000000.0,12105000000.0,11581000000.0,8745000000.0,9633000000.0,10206000000.0,11960000000.0,8810000000.0,5125000000.0
,costOfRevenue,5101000000.0,4986000000.0,4457000000.0,3829000000.0,4156000000.0,4771000000.0,6431000000.0,6702000000.0,7252000000.0,8463000000.0,9273000000.0,11348000000.0,10820000000.0,8225000000.0,9285000000.0,9716000000.0,12171000000.0,0.0,5218000000.0
,grossProfit,666000000.0,653000000.0,456000000.0,342000000.0,112000000.0,325000000.0,-65000000.0,581000000.0,518000000.0,640000000.0,826000000.0,757000000.0,761000000.0,520000000.0,348000000.0,490000000.0,-211000000.0,0.0,-93000000.0
,grossProfitRatio,0.115484654066239,0.115800673878347,0.0928149806635457,0.0819947254854951,0.0262417994376757,0.0637755102040816,-0.010210493245366,0.0797748180694769,0.0666666666666667,0.0703064923651543,0.0817902762649767,0.0625361420900454,0.0657110784906312,0.0594625500285878,0.0361258175023357,0.0480109739368999,-0.0176421404682274,0.0,-0.0181463414634146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,335000000.0,341000000.0,166000000.0,147000000.0,143000000.0,155000000.0,239000000.0,249000000.0,222000000.0,214000000.0,212000000.0,217000000.0,223000000.0,226000000.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1000000.0,5000000.0,-6000000.0,4000000.0,5000000.0,2000000.0,17000000.0,-3000000.0,-2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
