date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2014-12-27_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2008-12-27_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,1430390000.0,1214010000.0,1092584000.0,883911000.0,660604000.0,616778000.0,556800000.0,487400000.0,436200000.0,465500000.0,401000000.0,298600000.0,307600000.0,249100000.0,189000000.0,141968000.0,95043149.0,54316000.0,14817000.0,13512000.0
,costOfRevenue,760161000.0,670083000.0,537156000.0,450752000.0,341289000.0,327852000.0,298800000.0,266200000.0,241900000.0,273382000.0,255500000.0,207400000.0,214200000.0,166500000.0,119200000.0,94298000.0,67691725.0,37337000.0,16757000.0,9714000.0
,grossProfit,670229000.0,543927000.0,555428000.0,433159000.0,319315000.0,288926000.0,258100000.0,221200000.0,194300000.0,192118000.0,145400000.0,91200000.0,93500000.0,82600000.0,69700000.0,47670000.0,27351424.0,16979000.0,-1940000.0,3798000.0
,grossProfitRatio,0.468563818259356,0.448041614154743,0.508361828472685,0.490048206210806,0.483368250873443,0.468444075502044,0.463541666666667,0.453836684448092,0.445437872535534,0.41271321160043,0.362593516209476,0.305425318151373,0.303966189856957,0.331593737454837,0.368783068783069,0.335779894060633,0.287779017086229,0.312596656602106,-0.130930687723561,0.281083481349911
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,156670000.0,141607000.0,140629000.0,113149000.0,79805000.0,76071000.0,69400000.0,63600000.0,57100000.0,36498000.0,24800000.0,14700000.0,17600000.0,17100000.0,17000000.0,11506000.0,5504321.0,3848000.0,1736000.0,1846000.0
,GeneralAndAdministrativeExpenses,100770000.0,83103000.0,97501000.0,84771000.0,66828000.0,54465000.0,49409000.0,53371000.0,40469000.0,43753000.0,36665000.0,30098000.0,28834000.0,20906000.0,18731000.0,0.0,0.0,0.0,0.0,4669000.0
,SellingAndMarketingExpenses,265475000.0,231548000.0,210411000.0,162110000.0,115125000.0,97772000.0,86091000.0,71529000.0,71631000.0,58544000.0,50535000.0,40902000.0,46866000.0,44894000.0,33969000.0,0.0,0.0,12757000.0,1911000.0,0.0
,otherExpenses,41593000.0,1051000.0,1065000.0,439000.0,3804000.0,2353000.0,-708000.0,-203000.0,435000.0,0.0,504000.0,-81000.0,0.0,2341000.0,3831000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,523907000.0,457309000.0,449606000.0,360466800.0,261758000.0,228308000.0,204900000.0,188600000.0,169200000.0,138795000.0,112000000.0,85800000.0,93200000.0,85200000.0,69700000.0,0.0,0.0,0.0,0.0,0.0
