date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,-1595190000.0,367120000.0,152420000.0,324159000.0,444161000.0,570643000.0,135731000.0,686244000.0,262875000.0,178925000.0,35700000.0,2734543.0,0.0,0.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5102000.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173823000.0,35700000.0,2734543.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97148525918681,1.0,1.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347000.0,0.0,0.0
,GeneralAndAdministrativeExpenses,37723000.0,60102000.0,30272000.0,40472000.0,46434000.0,50294000.0,48803000.0,31263000.0,15488000.0,24003000.0,7567000.0,1512532.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1422000.0,337000.0,3037000.0,27758000.0,-5955000.0,-21790000.0,18539000.0,14619000.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,206000000.0,250000000.0,131000000.0,139000000.0,143000000.0,136000000.0,89000000.0,62000000.0,24003000.0,7567000.0,12496997.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29105000.0,7567000.0,12496997.0,1059606.0,140999.0
,interestExpense,281248000.0,714329000.0,519671000.0,350188000.0,221895000.0,142186000.0,107450000.0,100407000.0,72106000.0,0.0,0.0,131510.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,969000.0,1283000.0,1362000.0,1616000.0,1674000.0,1732000.0,0.0,0.0,528480.0,0.0,0.0
