date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,609228000.0,731343000.0,731511000.0,712468000.0,678000000.0,657634000.0,635326000.0,311850000.0
,costOfRevenue,281787000.0,324660000.0,310146000.0,296272000.0,279744000.0,287199000.0,300816000.0,145439000.0
,grossProfit,327441000.0,406683000.0,421365000.0,416196000.0,398256000.0,370435000.0,334510000.0,166411000.0
,grossProfitRatio,0.537468730918474,0.556076970723723,0.57602004617839,0.584160972843693,0.587398230088496,0.563284440889613,0.526517095160595,0.533625140291807
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,71570000.0,70389000.0,62000000.0,59641000.0,58404000.0,47399000.0,44376000.0,42568000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,262576000.0,251977000.0,230508000.0,220351000.0,213615000.0,218873000.0,189807000.0,107973000.0
,costAndExpenses,544363000.0,576637000.0,540654000.0,516623000.0,493359000.0,506072000.0,490623000.0,253412000.0
,interestExpense,89907000.0,79246000.0,79623000.0,68473000.0,71147000.0,67492000.0,66456000.0,56964000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,191006000.0,181588000.0,168508000.0,160710000.0,155211000.0,171474000.0,145431000.0,65405000.0
,EBITDA,255871000.0,336294000.0,359365000.0,356555000.0,339852000.0,323036000.0,290134000.0,123843000.0
,EBITDARatio,0.419992186833172,0.459830749730291,0.491263972790566,0.500450546550863,0.501256637168142,0.491209396107865,0.456669489364515,0.397123617123617
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,64865000.0,154706000.0,190857000.0,195845000.0,184641000.0,151562000.0,144703000.0,58438000.0
,operatingIncomeRatio,0.106470812241066,0.2115368575347,0.260907901589997,0.274882521039541,0.27233185840708,0.23046557811792,0.227761810472104,0.187391374058041
,totalOtherIncomeExpensesNet,-7455000.0,0.0,0.0,-2446000.0,-98000.0,-193000.0,-3382000.0,199239000.0
,incomeBeforeTax,-29860000.0,86719000.0,121895000.0,124926000.0,113396000.0,83877000.0,74865000.0,200713000.0
,incomeBeforeTaxRatio,-0.0490128490483038,0.118575005161737,0.166634541380786,0.175342611878709,0.167250737463127,0.127543588074826,0.117837141876769,0.643620330286997
,incomeTaxExpense,-6971000.0,2429000.0,4642000.0,6673000.0,6146000.0,3949000.0,4655000.0,0.0
,netIncome,-12515000.0,51188000.0,66539000.0,63583000.0,52392000.0,34666000.0,27143000.0,82527000.0
,netIncomeRatio,-0.0205423913543041,0.0699917822417115,0.090961038179877,0.0892433063660403,0.0772743362831858,0.0527132112999024,0.0427229485335088,0.264636844636845
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.0701749467309633,0.28702478412022,0.397079446921007,0.4,0.391332601339996,0.3,0.277136235080303,0.336151
,EPSDiluted,-0.0701749467309633,0.171888326986749,0.223841834898186,0.39,0.188753746829606,0.29,0.106649744996189,0.336151
,weightedAverageShsOut,178340000.0,178340000.0,167571000.0,158380000.0,133881000.0,114245000.0,97941000.0,245506000.0
,weightedAverageShsOutDil,178340000.0,297798000.0,297259000.0,298049000.0,277568000.0,266621000.0,254506000.0,245506000.0
