date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,13819000000.0,14917000000.0,14321000000.0,13041000000.0,12037000000.0,12611000000.0,12134000000.0,10575000000.0,9920000000.0,9028000000.0,8297000000.0,7367000000.0,8482000000.0,7897000000.0,7716000000.0,7240000000.0,6548000000.0,5884000000.0,6110000000.0,5652000000.0,5446000000.0,5261000000.0,4144000000.0,4352000000.0,3960630240.0,4098000000.0
,costOfRevenue,8048000000.0,3904000000.0,3703000000.0,3131000000.0,2643000000.0,3014000000.0,3444000000.0,2970000000.0,2772000000.0,2532000000.0,2084000000.0,1796000000.0,2540000000.0,2071000000.0,1735000000.0,1539000000.0,1274000000.0,1350000000.0,1367000000.0,1296000000.0,1308000000.0,1160000000.0,857000000.0,651000000.0,1690285580.0,1696000000.0
,grossProfit,5771000000.0,11013000000.0,10618000000.0,9910000000.0,9394000000.0,9597000000.0,8690000000.0,7605000000.0,7148000000.0,6496000000.0,6213000000.0,5571000000.0,5942000000.0,5826000000.0,5981000000.0,5701000000.0,5274000000.0,4534000000.0,4743000000.0,4356000000.0,4138000000.0,4101000000.0,3287000000.0,3701000000.0,2270344660.0,2402000000.0
,grossProfitRatio,0.417613430783704,0.738285177984849,0.74142867118218,0.759911049766122,0.780427016698513,0.761002299579732,0.716169441239492,0.719148936170213,0.720564516129032,0.71953921134249,0.748824876461372,0.756210126238632,0.700542324923367,0.7377485120932,0.77514256091239,0.787430939226519,0.80543677458766,0.770564242012237,0.776268412438625,0.770700636942675,0.759823723834007,0.779509598935564,0.793194980694981,0.850413602941177,0.573228128460687,0.586139580283065
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,3366000000.0,3327000000.0,2954000000.0,2774000000.0,2779000000.0,2648000000.0,2457000000.0,2201000000.0,2040000000.0,1987000000.0,1980000000.0,1936000000.0,1948000000.0,1998000000.0,2065000000.0,2082000000.0,2228000000.0,2284000000.0,2198000000.0,2133000000.0,2219000000.0,1918000000.0,1617000000.0,1492226655.0,1537000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,310000000.0,492000000.0,469000000.0,432000000.0,363000000.0,394000000.0,368000000.0,295000000.0,338000000.0,276000000.0,368000000.0,395000000.0,387000000.0,325000000.0,303000000.0,417000000.0,445000000.0,466000000.0,724000000.0,231000000.0,208000000.0,249000000.0,322000000.0,1077000000.0,0.0,0.0
,operatingExpenses,9042000000.0,5420000000.0,5125000000.0,4667000000.0,4362000000.0,4331000000.0,4066000000.0,3732000000.0,3463000000.0,2972000000.0,2946000000.0,2881000000.0,2786000000.0,5021000000.0,4686000000.0,4616000000.0,4380000000.0,4107000000.0,4641000000.0,3871029400.0,3780000000.0,2508670973.0,1715302914.0,1551511884.0,1517169535.0,1580000000.0
,costAndExpenses,17090000000.0,9324000000.0,8828000000.0,7798000000.0,7005000000.0,7345000000.0,7510000000.0,6702000000.0,6235000000.0,5732000000.0,5273000000.0,4961000000.0,5588000000.0,5021000000.0,4686000000.0,4531000000.0,4318000000.0,4516000000.0,4994000000.0,4286000000.0,4061000000.0,4028000000.0,3897000000.0,3545000000.0,3207455115.0,3276000000.0
,interestExpense,554000000.0,-613000000.0,-332000000.0,-553000000.0,-481000000.0,-378000000.0,-362000000.0,-357000000.0,-342000000.0,-338000000.0,-355000000.0,-401000000.0,-384000000.0,-246000000.0,-312000000.0,-299000000.0,-282000000.0,315000000.0,-353000000.0,-312000000.0,-295000000.0,-308000000.0,-165000000.0,-118000000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1589000000.0,1562000000.0,1329000000.0,1281000000.0,1225000000.0,1158000000.0,1050000000.0,980000000.0,924000000.0,884000000.0,834000000.0,790000000.0,725000000.0,678000000.0,653000000.0,513000000.0,521000000.0,478000000.0,506000000.0,469000000.0,421000000.0,407000000.0,213000000.0,202000000.0,196000000.0,234000000.0
,EBITDA,-1682000000.0,7155000000.0,6822000000.0,6524000000.0,6257000000.0,6424000000.0,5674000000.0,4853000000.0,4609000000.0,4180000000.0,3858000000.0,3196000000.0,3619000000.0,3554000000.0,3683000000.0,3222000000.0,2751000000.0,1846000000.0,1622000000.0,1835000000.0,1806000000.0,1640000000.0,460000000.0,1009000000.0,949175125.0,1056000000.0
,EBITDARatio,-0.121716477313843,0.479654085942214,0.47636338244536,0.500268384326355,0.519813907119714,0.509396558559987,0.467611669688479,0.458912529550827,0.464616935483871,0.463003987594152,0.46498734482343,0.433826523686711,0.426668238622966,0.450044320628087,0.477319854847071,0.445027624309392,0.420128283445327,0.313732154996601,0.265466448445172,0.324663835810333,0.331619537275064,0.311727808401445,0.111003861003861,0.231847426470588,0.239652547065338,0.257686676427526
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-3271000000.0,5593000000.0,5493000000.0,5243000000.0,5032000000.0,5266000000.0,4624000000.0,3873000000.0,3685000000.0,3296000000.0,3024000000.0,2406000000.0,2894000000.0,2876000000.0,3030000000.0,2709000000.0,2230000000.0,1368000000.0,1116000000.0,1366000000.0,1385000000.0,1233000000.0,247000000.0,807000000.0,753175125.0,822000000.0
,operatingIncomeRatio,-0.236703089948621,0.374941342092914,0.383562600377069,0.402039720880301,0.418044363213425,0.41757196098644,0.3810779627493,0.366241134751773,0.371471774193548,0.365086397873283,0.364469085211522,0.326591556943125,0.341193114831408,0.364188932506015,0.392690513219285,0.374171270718232,0.340562003665241,0.2324949014276,0.182651391162029,0.241684359518754,0.254315093646713,0.23436609009694,0.0596042471042471,0.185431985294118,0.190165473513125,0.200585651537335
,totalOtherIncomeExpensesNet,-673000000.0,399000000.0,156000000.0,377000000.0,283000000.0,-66000000.0,-22000000.0,-10000000.0,0.0,20000000.0,30000000.0,18000000.0,13000000.0,-30000000.0,11000000.0,12000000.0,-20000000.0,21000000.0,76000000.0,65000000.0,126000000.0,46000000.0,37000000.0,57000000.0,-162010830.0,-1331000000.0
,incomeBeforeTax,4544000000.0,5429000000.0,5682000000.0,5089000000.0,4927000000.0,4874000000.0,4360000000.0,3589000000.0,3658000000.0,3356000000.0,2876000000.0,2261000000.0,2545000000.0,2706000000.0,2729000000.0,2422000000.0,1928000000.0,1072000000.0,839000000.0,1119000000.0,1216000000.0,971000000.0,119000000.0,746000000.0,135009025.0,-1109000000.0
