date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,30864000.0,40250000.0,48263000.0,45579000.0,32532000.0,22602000.0,13712000.0,22254000.0,93714000.0
,costOfRevenue,18485000.0,24362000.0,27122000.0,25596000.0,19451000.0,15781000.0,8821000.0,11957000.0,46414000.0
,grossProfit,12379000.0,15888000.0,21141000.0,19983000.0,13081000.0,6821000.0,4891000.0,10297000.0,47300000.0
,grossProfitRatio,0.401082166925868,0.394732919254658,0.438037419969749,0.438425590732574,0.402096397393336,0.301787452437837,0.356694865810968,0.462703334232048,0.50472714855838
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,23799000.0,27909000.0,25202000.0,26334000.0,25305000.0,28634000.0,28357000.0,28408000.0,24935000.0
,GeneralAndAdministrativeExpenses,8570000.0,10085000.0,6679000.0,6267000.0,5428000.0,6969000.0,7528000.0,8096000.0,8327000.0
,SellingAndMarketingExpenses,7968000.0,9411000.0,8785000.0,7126000.0,5985000.0,5278000.0,4449000.0,6562000.0,12963000.0
,otherExpenses,0.0,-265000.0,-322000.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,40337000.0,47405000.0,40666000.0,39727000.0,36718000.0,40881000.0,40334000.0,43066000.0,46225000.0
,costAndExpenses,58822000.0,71767000.0,67788000.0,65323000.0,56169000.0,56662000.0,49155000.0,55023000.0,92639000.0
,interestExpense,9643000.0,5447000.0,4672000.0,3734000.0,1542000.0,145000.0,109000.0,104000.0,470000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,8405000.0,6163000.0,5575000.0,5295000.0,5275000.0,5300000.0,6336000.0,6200000.0,5902000.0
,EBITDA,-19553000.0,-25354000.0,-13950000.0,-14449000.0,-18362000.0,-28760000.0,-29107000.0,-26569000.0,6977000.0
,EBITDARatio,-0.633521254536029,-0.629913043478261,-0.289041294573483,-0.317010026547313,-0.564428870035657,-1.27245376515353,-2.12273920653442,-1.19389772625146,0.0744499221034211
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-27958000.0,-31517000.0,-19525000.0,-19744000.0,-23637000.0,-34060000.0,-35443000.0,-32769000.0,1075000.0
,operatingIncomeRatio,-0.905844997407983,-0.783031055900621,-0.404554213372563,-0.43318194782685,-0.726576908889709,-1.50694628793912,-2.5848162193699,-1.47249932596387,0.011471071558145
,totalOtherIncomeExpensesNet,71000.0,101000.0,-1723000.0,-990000.0,-1787000.0,118000.0,-35000.0,-158000.0,-744000.0
,incomeBeforeTax,-37480000.0,-37192000.0,-25860000.0,-24503000.0,-27085000.0,-33962000.0,-35444000.0,-32790000.0,-58000.0
,incomeBeforeTaxRatio,-1.21435977190254,-0.924024844720497,-0.53581418477923,-0.53759406744334,-0.832564859215542,-1.5026103884612,-2.58488914819137,-1.47344297654354,-0.000618904325927823
,incomeTaxExpense,-783000.0,-968000.0,300000.0,284000.0,317000.0,162000.0,142000.0,234000.0,371000.0
,netIncome,-36697000.0,-36224000.0,-26160000.0,-24787000.0,-27402000.0,-34124000.0,-35586000.0,-33024000.0,-429000.0
,netIncomeRatio,-1.18899040953862,-0.899975155279503,-0.542030126598015,-0.543825007130477,-0.842309111029141,-1.50977789576144,-2.59524504084014,-1.48395794014559,-0.00457775785901786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.52,-1.56,-1.36,-1.56,-1.84,-2.32,-3.12,-3.8,-0.04
,EPSDiluted,-1.52,-1.56,-1.36,-1.56,-1.84,-2.32,-3.12,-3.8,-0.04
,weightedAverageShsOut,23752130.0,23441751.0,19417101.0,15951360.0,14786226.0,14785429.0,11364092.0,8670057.0,8152670.0
,weightedAverageShsOutDil,23752130.0,23441751.0,19417101.0,15951360.0,14786226.0,14785429.0,11364092.0,8670057.0,8152670.0
