date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-12-29_FY,2006-12-30_FY
,revenue,5698700000.0,5681100000.0,6257200000.0,5225800000.0,5026800000.0,4648200000.0,2411100000.0,1034100000.0,958900000.0,968200000.0,996700000.0,1072100000.0,842000000.0,1102700000.0,1092800000.0
,costOfRevenue,3911300000.0,3889000000.0,4390400000.0,3651700000.0,3479400000.0,3473800000.0,1789900000.0,609200000.0,530000000.0,516600000.0,553700000.0,570800000.0,497500000.0,639500000.0,636600000.0
,grossProfit,1787400000.0,1792100000.0,1866800000.0,1574100000.0,1547400000.0,1174400000.0,621200000.0,424900000.0,428900000.0,451600000.0,443000000.0,501300000.0,344500000.0,463200000.0,456200000.0
,grossProfitRatio,0.313650481688806,0.315449472813364,0.298344307357924,0.301217038539554,0.30783003103366,0.252656942472355,0.257641740284517,0.410888695483996,0.447283345500052,0.466432555257178,0.444466740242801,0.467586978826602,0.409144893111639,0.420059853087875,0.417459736456808
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,934300000.0,911600000.0,975200000.0,867400000.0,839700000.0,734100000.0,444400000.0,294400000.0,274500000.0,239500000.0,218800000.0,243200000.0,194300000.0,267000000.0,256900000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,11500000.0,13200000.0,0.0,91800000.0,-182900000.0,-92500000.0,-35500000.0,0.0,1600000.0,0.0,0.0,800000.0,2400000.0,15200000.0,9300000.0
,operatingExpenses,1086900000.0,1074400000.0,1154400000.0,1027300000.0,1001700000.0,900900000.0,518200000.0,310400000.0,289800000.0,253700000.0,232800000.0,286100000.0,198900000.0,282200000.0,266200000.0
,costAndExpenses,4998200000.0,4963400000.0,5544800000.0,4679000000.0,4481100000.0,4374700000.0,2308100000.0,919600000.0,819800000.0,770300000.0,786500000.0,856900000.0,696400000.0,921700000.0,902800000.0
,interestExpense,388600000.0,322400000.0,387300000.0,314800000.0,306500000.0,287500000.0,183700000.0,85500000.0,60300000.0,51500000.0,51500000.0,-58300000.0,-9600000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,160300000.0,161300000.0,177400000.0,159100000.0,152600000.0,141700000.0,70800000.0,14600000.0,12600000.0,12600000.0,12700000.0,50600000.0,30100000.0,35200000.0,34900000.0
,EBITDA,860800000.0,879000000.0,889800000.0,705900000.0,698300000.0,415200000.0,173800000.0,129100000.0,151700000.0,210500000.0,222900000.0,265800000.0,175700000.0,216200000.0,224900000.0
,EBITDARatio,0.151051994314493,0.154723557057612,0.142204180783737,0.13507979639481,0.13891541338426,0.0893248999612753,0.0720832814897765,0.124842858524321,0.158202106580457,0.217413757488122,0.223638005417879,0.247924633896092,0.208669833729216,0.196064206039721,0.205801610541728
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,700500000.0,717700000.0,712400000.0,546800000.0,545700000.0,273500000.0,103000000.0,114500000.0,139100000.0,197900000.0,210200000.0,215200000.0,145600000.0,181000000.0,190000000.0
,operatingIncomeRatio,0.122922771860249,0.126331168259668,0.113852841526561,0.104634697079873,0.108558128431607,0.0588399810679403,0.0427190908713865,0.110724301324824,0.14506205026593,0.204399917372444,0.210895956656968,0.200727544072381,0.1729216152019,0.164142559172939,0.173865300146413
